Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,98.838854,[28 38] ; [318  29],[55.29297821 10.70702179] ; [290.70702179  56.29297821],1
p4,1,0.000221,13.639899,[37 29] ; [269  77],[49.01941748 16.98058252] ; [256.98058252  89.01941748],1
v1,1,0.000528,12.014789,[26 38] ; [218 124],[38.46305419 25.53694581] ; [205.53694581 136.46305419],1
s7,1,0.001031,10.771874,[24 42] ; [191 136],[36.10687023 29.89312977] ; [178.89312977 148.10687023],0
p10,1,0.001064,10.713606,[49 15] ; [314  32],[56.66341463  7.33658537] ; [306.33658537  39.66341463],0
a2,1,0.004978,7.88751,[ 6 60] ; [ 86 261],[14.70217918 51.29782082] ; [ 77.29782082 269.70217918],0
s8,1,0.005898,7.581283,[23 43] ; [183 160],[33.24205379 32.75794621] ; [172.75794621 170.24205379],0
d2,1,0.009919,6.649463,[23 43] ; [181 166],[32.60048426 33.39951574] ; [171.39951574 175.60048426],0
p6,1,0.01516,5.897771,[23 41] ; [181 164],[31.92176039 32.07823961] ; [172.07823961 172.92176039],0
u1,1,0.018944,5.506648,[ 5 61] ; [ 68 279],[11.66585956 54.33414044] ; [ 61.33414044 285.66585956],0
b3,1,0.02045,5.37307,[ 7 28] ; [ 87 128],[13.16 21.84] ; [ 80.84 134.16],0
b2,1,0.02045,5.37307,[ 7 28] ; [ 87 128],[13.16 21.84] ; [ 80.84 134.16],0
b1,1,0.020971,5.329176,[16 50] ; [136 211],[24.2905569 41.7094431] ; [127.7094431 219.2905569],0
a3,1,0.02882,4.778329,[40 26] ; [254  90],[47.32682927 18.67317073] ; [246.67317073  97.32682927],0
p9,1,0.030553,4.677929,[55 11] ; [316  28],[59.72195122  6.27804878] ; [311.27804878  32.72195122],0
s3,1,0.03328,4.53131,[29 35] ; [204 138],[36.72906404 27.27093596] ; [196.27093596 145.72906404],0
v3,1,0.040062,4.21524,[20 42] ; [158 183],[27.38461538 34.61538462] ; [150.61538462 190.38461538],0
