Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,26.962447,[46  9] ; [47 67],[30.26627219 24.73372781] ; [62.73372781 51.26627219],1
p8,1,6.1e-05,16.064137,[39 17] ; [43 73],[26.69767442 29.30232558] ; [55.30232558 60.69767442],1
s7,1,9.7e-05,15.1862,[33 20] ; [34 78],[21.52121212 31.47878788] ; [45.47878788 66.52121212],1
p4,1,0.000114,14.895043,[37 19] ; [40 75],[25.21637427 30.78362573] ; [51.78362573 63.21637427],1
p5,1,0.000131,14.627589,[14 42] ; [  6 111],[ 6.47398844 49.52601156] ; [ 13.52601156 103.47398844],1
p3,1,0.000768,11.315917,[32 24] ; [36 82],[21.88505747 34.11494253] ; [46.11494253 71.88505747],1
p12,1,0.001202,10.486945,[10 46] ; [  4 112],[ 4.55813953 51.44186047] ; [  9.44186047 106.55813953],0
p1,1,0.003144,8.722119,[14 42] ; [ 10 108],[ 7.72413793 48.27586207] ; [ 16.27586207 101.72413793],0
s8,1,0.015845,5.81994,[24 32] ; [29 88],[17.15606936 38.84393064] ; [35.84393064 81.15606936],0
n4,1,0.017594,5.636123,[45 11] ; [73 44],[38.19653179 17.80346821] ; [79.80346821 37.19653179],0
n6,1,0.01913,5.489631,[50  6] ; [87 31],[44.09195402 11.90804598] ; [92.90804598 25.09195402],0
a7,1,0.028622,4.790191,[41 15] ; [66 52],[34.43678161 21.56321839] ; [72.56321839 45.43678161],0
s2,1,0.040574,4.193709,[29 26] ; [42 74],[22.83625731 32.16374269] ; [48.16374269 67.83625731],0
v2,1,0.045719,3.991935,[30 25] ; [42 68],[24. 31.] ; [48. 62.],0
p2,1,0.053609,3.724824,[45 11] ; [78 40],[39.5862069 16.4137931] ; [83.4137931 34.5862069],0
n5,1,0.080671,3.051333,[44 12] ; [76 40],[39.06976744 16.93023256] ; [80.93023256 35.06976744],0
s5,1,0.102891,2.660152,[18 34] ; [26 89],[13.7005988 38.2994012] ; [30.2994012 84.7005988],0
r3,1,0.169404,1.888213,[52  4] ; [101  17],[49.24137931  6.75862069] ; [103.75862069  14.24137931],0
r4,1,0.199865,1.643363,[51  5] ; [99 19],[48.27586207  7.72413793] ; [101.72413793  16.27586207],0
r1,1,0.21059,1.567364,[44 12] ; [82 36],[40.55172414 15.44827586] ; [85.44827586 32.55172414],0
n1,1,0.268948,1.222104,[5 4] ; [12 22],[3.55813953 5.44186047] ; [13.44186047 20.55813953],0
b1,1,0.298408,1.081296,[26 30] ; [45 73],[22.85057471 33.14942529] ; [48.14942529 69.85057471],0
u1,1,0.300838,1.070478,[ 1 55] ; [  6 112],[ 2.25287356 53.74712644] ; [  4.74712644 113.25287356],0
s4,1,0.325887,0.965173,[12 44] ; [18 99],[ 9.71098266 46.28901734] ; [20.28901734 96.71098266],0
a3,1,0.328906,0.953202,[31 25] ; [55 61],[28. 28.] ; [58. 58.],0
p10,1,0.345766,0.888936,[40 15] ; [76 40],[37.30994152 17.69005848] ; [78.69005848 37.30994152],0
s3,1,0.36077,0.835212,[34 21] ; [62 52],[31.24260355 23.75739645] ; [64.75739645 49.24260355],0
a4,1,0.373414,0.792271,[ 9 46] ; [26 91],[11.19186047 43.80813953] ; [23.80813953 93.19186047],0
v3,1,0.379305,0.772955,[22 34] ; [37 77],[19.43529412 36.56470588] ; [39.56470588 74.43529412],0
a5,1,0.384721,0.755562,[31 25] ; [57 61],[28.32183908 27.67816092] ; [59.67816092 58.32183908],0
u2,1,0.394928,0.723716,[14 11] ; [28 33],[12.20930233 12.79069767] ; [29.79069767 31.20930233],0
b2,1,0.398025,0.714286,[16 19] ; [26 44],[14. 21.] ; [28. 42.],0
b3,1,0.398025,0.714286,[16 19] ; [26 44],[14. 21.] ; [28. 42.],0
a6,1,0.4027,0.70025,[36 20] ; [68 50],[33.47126437 22.52873563] ; [70.52873563 47.47126437],0
a1,1,0.407677,0.685565,[ 1 55] ; [  5 113],[ 1.93103448 54.06896552] ; [  4.06896552 113.93103448],0
d4,1,0.413764,0.667958,[25 31] ; [60 57],[27.51445087 28.48554913] ; [57.48554913 59.51445087],0
s6,1,0.462083,0.540845,[32 23] ; [60 55],[29.76470588 25.23529412] ; [62.23529412 52.76470588],0
a2,1,0.46498,0.533881,[ 3 53] ; [ 10 108],[ 4.18390805 51.81609195] ; [  8.81609195 109.18390805],0
p11,1,0.506673,0.440931,[43 13] ; [85 33],[41.1954023 14.8045977] ; [86.8045977 31.1954023],0
u3,1,0.520412,0.413076,[14 11] ; [30 32],[12.64367816 12.35632184] ; [31.35632184 30.64367816],0
n3,1,0.582432,0.302319,[6 3] ; [25  8],[6.64285714 2.35714286] ; [24.35714286  8.64285714],0
u4,1,0.587515,0.294242,[ 1 55] ; [  1 117],[ 0.64367816 55.35632184] ; [  1.35632184 116.64367816],0
a8,1,0.653779,0.201169,[ 7 46] ; [12 99],[ 6.1402439 46.8597561] ; [12.8597561 98.1402439],0
p9,1,0.684494,0.165111,[43 13] ; [85 30],[41.91812865 14.08187135] ; [86.08187135 28.91812865],0
v4,1,0.708864,0.139415,[53  3] ; [109   8],[52.43930636  3.56069364] ; [109.56069364   7.43930636],0
b5,1,0.709246,0.139031,[33 23] ; [66 52],[31.86206897 24.13793103] ; [67.13793103 50.86206897],0
d1,1,0.718677,0.129764,[ 3 53] ; [  8 110],[ 3.54022989 52.45977011] ; [  7.45977011 110.54022989],0
d2,1,0.752259,0.099643,[13 43] ; [30 88],[13.83908046 42.16091954] ; [29.16091954 88.83908046],0
b4,1,0.859709,0.031239,[31 25] ; [67 51],[31.54022989 24.45977011] ; [66.45977011 51.54022989],0
d3,1,0.870894,0.026414,[23 33] ; [50 68],[23.49425287 32.50574713] ; [49.50574713 68.49425287],0
n2,1,0.882812,0.021728,[7 2] ; [28  7],[7.15909091 1.84090909] ; [27.84090909  7.15909091],0
v1,1,0.922995,0.009344,[25 31] ; [50 64],[24.70588235 31.29411765] ; [50.29411765 63.70588235],0
s1,1,0.94849,0.004174,[ 3 52] ; [  6 109],[ 2.91176471 52.08823529] ; [  6.08823529 108.91176471],0
