Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.434655,[99 18] ; [20 31],[82.875 34.125] ; [36.125 14.875],1
v2,1,0.006604,7.377629,[56 59] ; [13 37],[48.09090909 66.90909091] ; [20.90909091 29.09090909],0
v3,1,0.007011,7.270054,[44 73] ; [ 8 41],[36.65060241 80.34939759] ; [15.34939759 33.65060241],0
n3,1,0.011414,6.399719,[25  6] ; [11 12],[20.66666667 10.33333333] ; [15.33333333  7.66666667],0
p10,1,0.022254,5.225853,[91 25] ; [30 19],[85.06666667 30.93333333] ; [35.93333333 13.06666667],0
a4,1,0.027899,4.834269,[43 74] ; [10 41],[36.91071429 80.08928571] ; [16.08928571 34.91071429],0
p11,1,0.028885,4.774466,[93 25] ; [32 19],[87.27810651 30.72189349] ; [37.72189349 13.27810651],0
v1,1,0.034213,4.484008,[52 62] ; [14 36],[45.87804878 68.12195122] ; [20.12195122 29.87804878],0
s7,1,0.039785,4.227023,[46 65] ; [12 37],[40.2375 70.7625] ; [17.7625 31.2375],0
p9,1,0.044761,4.027615,[98 18] ; [34 14],[93.36585366 22.63414634] ; [38.63414634  9.36585366],0
p6,1,0.048015,3.909451,[42 71] ; [11 40],[36.51829268 76.48170732] ; [16.48170732 34.51829268],0
n1,1,0.054822,3.68748,[13 18] ; [ 4 19],[ 9.75925926 21.24074074] ; [ 7.24074074 15.75925926],0
s4,1,0.06321,3.451088,[ 18 100] ; [14 37],[22.34319527 95.65680473] ; [ 9.65680473 41.34319527],0
a3,1,0.07699,3.127322,[74 44] ; [24 26],[68.83333333 49.16666667] ; [29.16666667 20.83333333],0
n2,1,0.108642,2.57387,[25  6] ; [14  9],[22.38888889  8.61111111] ; [16.61111111  6.38888889],0
s3,1,0.119846,2.419335,[56 60] ; [18 33],[51.4011976 64.5988024] ; [22.5988024 28.4011976],0
a8,1,0.123308,2.374798,[13 97] ; [ 2 47],[10.37735849 99.62264151] ; [ 4.62264151 44.37735849],0
p4,1,0.131006,2.280543,[63 54] ; [21 30],[58.5 58.5] ; [25.5 25.5],0
u1,1,0.151832,2.053743,[  9 109] ; [ 1 50],[  6.98224852 111.01775148] ; [ 3.01775148 47.98224852],0
s8,1,0.180042,1.797275,[40 78] ; [12 39],[36.30769231 81.69230769] ; [15.69230769 35.30769231],0
p1,1,0.18589,1.749892,[ 12 106] ; [ 2 48],[  9.83333333 108.16666667] ; [ 4.16666667 45.83333333],0
p12,1,0.196782,1.666094,[  8 109] ; [ 1 50],[  6.26785714 110.73214286] ; [ 2.73214286 48.26785714],0
d5,1,0.204642,1.608933,[87 31] ; [32 18],[83.58333333 34.41666667] ; [35.41666667 14.58333333],0
a6,1,0.205407,1.603505,[68 50] ; [24 27],[64.23668639 53.76331361] ; [27.76331361 23.23668639],0
p2,1,0.215609,1.533357,[91 27] ; [34 16],[87.79761905 30.20238095] ; [37.20238095 12.79761905],0
s5,1,0.225094,1.471596,[25 84] ; [16 34],[28.10691824 80.89308176] ; [12.89308176 37.10691824],0
d4,1,0.235359,1.408176,[87 31] ; [33 18],[83.78698225 34.21301775] ; [36.21301775 14.78698225],0
p5,1,0.242923,1.363551,[ 14 103] ; [ 3 47],[ 11.91017964 105.08982036] ; [ 5.08982036 44.91017964],0
d1,1,0.287836,1.129716,[52 66] ; [18 33],[48.87573964 69.12426036] ; [21.12426036 29.87573964],0
a2,1,0.295296,1.095318,[ 13 105] ; [ 3 48],[ 11.17159763 106.82840237] ; [ 4.82840237 46.17159763],0
a5,1,0.301828,1.066099,[68 50] ; [25 26],[64.93491124 53.06508876] ; [28.06508876 22.93491124],0
p3,1,0.374464,0.788797,[55 63] ; [20 31],[52.36686391 65.63313609] ; [22.63313609 28.36686391],0
p8,1,0.379415,0.772597,[54 62] ; [20 31],[51.4011976 64.5988024] ; [22.5988024 28.4011976],0
u2,1,0.43556,0.607953,[20 23] ; [10 17],[18.42857143 24.57142857] ; [11.57142857 15.42857143],0
v4,1,0.438854,0.599278,[101  17] ; [45  5],[102.54761905  15.45238095] ; [43.45238095  6.54761905],0
r4,1,0.440271,0.595577,[79 39] ; [31 20],[76.80473373 41.19526627] ; [33.19526627 17.80473373],0
s1,1,0.462874,0.538936,[  5 113] ; [ 1 50],[  4.18934911 113.81065089] ; [ 1.81065089 49.18934911],0
