Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,55.010876,[236  75] ; [40 69],[204.37142857 106.62857143] ; [71.62857143 37.37142857],1
d3,1,0.0,37.077522,[243  69] ; [51 58],[217.88123515  94.11876485] ; [76.11876485 32.88123515],1
a2,1,4e-06,21.332082,[ 87 226] ; [  7 102],[ 69.72037915 243.27962085] ; [24.27962085 84.72037915],1
u1,1,0.000304,13.046697,[ 64 249] ; [  6 103],[ 51.91943128 261.08056872] ; [18.08056872 90.91943128],1
b5,1,0.000351,12.778,[191 122] ; [45 64],[175.04265403 137.95734597] ; [60.95734597 48.04265403],1
b1,1,0.004403,8.109582,[ 99 214] ; [51 58],[111.25592417 201.74407583] ; [38.74407583 70.25592417],0
d5,1,0.005656,7.656872,[263  49] ; [78 30],[253.31428571  58.68571429] ; [87.68571429 20.31428571],0
s8,1,0.01479,5.941269,[148 161] ; [67 42],[158.9354067 150.0645933] ; [56.0645933 52.9354067],0
r2,1,0.017271,5.668633,[298  11] ; [96 10],[293.36385542  15.63614458] ; [100.63614458   5.36385542],0
u3,1,0.018237,5.573193,[52 34] ; [12 21],[46.25210084 39.74789916] ; [17.74789916 15.25210084],0
n5,1,0.027792,4.840929,[244  67] ; [96 13],[251.76190476  59.23809524] ; [88.23809524 20.76190476],0
d1,1,0.0421,4.13118,[201 112] ; [58 51],[192.10189573 120.89810427] ; [66.89810427 42.10189573],0
n2,1,0.043905,4.060219,[40  7] ; [14  8],[36.7826087 10.2173913] ; [17.2173913  4.7826087],0
s4,1,0.056142,3.647845,[ 46 262] ; [25 84],[ 52.441247 255.558753] ; [18.558753 90.441247],0
r1,1,0.062199,3.477745,[264  47] ; [84 25],[257.68571429  53.31428571] ; [90.31428571 18.68571429],0
n4,1,0.071632,3.245212,[245  68] ; [94 15],[251.43838863  61.56161137] ; [87.56161137 21.43838863],0
d4,1,0.087139,2.926454,[265  47] ; [84 24],[259.25714286  52.74285714] ; [89.74285714 18.25714286],0
s7,1,0.093639,2.810681,[153 142] ; [65 41],[160.37406484 134.62593516] ; [57.62593516 48.37406484],0
p12,1,0.10965,2.559265,[ 41 271] ; [  8 100],[ 36.4 275.6] ; [12.6 95.4],0
a5,1,0.116042,2.469948,[247  66] ; [78 31],[241.05450237  71.94549763] ; [83.94549763 25.05450237],0
u4,1,0.133347,2.253102,[  6 306] ; [  5 104],[  8.152019 303.847981] ; [  2.847981 106.152019],0
r4,1,0.159401,1.979897,[294  19] ; [98 11],[290.74881517  22.25118483] ; [101.25118483   7.74881517],0
s5,1,0.192496,1.698409,[115 184] ; [48 57],[120.63613861 178.36386139] ; [42.36386139 62.63613861],0
v4,1,0.205824,1.600559,[302   7] ; [103   5],[300.10791367   8.89208633] ; [104.89208633   3.10791367],0
v2,1,0.206134,1.598373,[183 118] ; [57 49],[177.49385749 123.50614251] ; [62.50614251 43.49385749],0
n1,1,0.230215,1.439535,[16 30] ; [11 11],[18.26470588 27.73529412] ; [ 8.73529412 13.26470588],0
b2,1,0.241892,1.369533,[ 69 117] ; [32 39],[ 73.09727626 112.90272374] ; [27.90272374 43.09727626],0
b3,1,0.241892,1.369533,[ 69 117] ; [32 39],[ 73.09727626 112.90272374] ; [27.90272374 43.09727626],0
v1,1,0.244984,1.351683,[191 113] ; [61 47],[185.94174757 118.05825243] ; [66.05825243 41.94174757],0
s3,1,0.288748,1.125452,[169 137] ; [66 42],[173.69565217 132.30434783] ; [61.30434783 46.69565217],0
