Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3e-06,22.095872,[ 9 22] ; [76 25],[19.96212121 11.03787879] ; [65.03787879 35.96212121],1
v2,1,0.167494,1.905228,[17 12] ; [45 57],[13.72519084 15.27480916] ; [48.27480916 53.72519084],0
p12,1,0.183124,1.772084,[ 4 27] ; [ 6 98],[ 2.2962963 28.7037037] ; [ 7.7037037 96.2962963],0
r2,1,0.203699,1.615651,[28  3] ; [99  4],[29.38059701  1.61940299] ; [97.61940299  5.38059701],0
p5,1,0.206828,1.593489,[ 1 30] ; [11 93],[ 2.75555556 28.24444444] ; [ 9.24444444 94.75555556],0
a7,1,0.218907,1.511519,[19 12] ; [75 28],[21.74626866  9.25373134] ; [72.25373134 30.74626866],0
v1,1,0.230805,1.435891,[12 19] ; [53 51],[14.92592593 16.07407407] ; [50.07407407 53.92592593],0
n3,1,0.28637,1.136608,[8 4] ; [19  4],[9.25714286 2.74285714] ; [17.74285714  5.25714286],0
u1,1,0.306558,1.045447,[ 4 27] ; [22 82],[ 5.97037037 25.02962963] ; [20.02962963 83.97037037],0
r4,1,0.311124,1.0259,[26  5] ; [94 10],[27.55555556  3.44444444] ; [92.44444444 11.55555556],0
a1,1,0.355997,0.851964,[ 2 29] ; [  3 101],[ 1.14814815 29.85185185] ; [  3.85185185 100.14814815],0
s8,1,0.37756,0.778631,[13 18] ; [53 51],[15.15555556 15.84444444] ; [50.84444444 53.15555556],0
u3,1,0.39084,0.736327,[9 4] ; [16 13],[7.73809524 5.26190476] ; [17.26190476 11.73809524],0
d2,1,0.430261,0.62212,[13 18] ; [52 52],[14.92592593 16.07407407] ; [50.07407407 53.92592593],0
b3,1,0.449729,0.571336,[ 3 17] ; [12 40],[ 4.16666667 15.83333333] ; [10.83333333 41.16666667],0
b2,1,0.449729,0.571336,[ 3 17] ; [12 40],[ 4.16666667 15.83333333] ; [10.83333333 41.16666667],0
n2,1,0.456308,0.554936,[8 4] ; [18  5],[8.91428571 3.08571429] ; [17.08571429  5.91428571],0
u2,1,0.512734,0.428484,[4 9] ; [12 17],[4.95238095 8.04761905] ; [11.04761905 17.95238095],0
a4,1,0.585725,0.297071,[12 19] ; [46 58],[13.31851852 17.68148148] ; [44.68148148 59.31851852],0
r3,1,0.5925,0.286457,[28  3] ; [96  7],[28.68656716  2.31343284] ; [95.31343284  7.68656716],0
b1,1,0.604011,0.268988,[12 19] ; [35 69],[10.79259259 20.20740741] ; [36.20740741 67.79259259],0
v3,1,0.643645,0.214007,[ 8 22] ; [32 71],[ 9.02255639 20.97744361] ; [30.97744361 72.02255639],0
n1,1,0.652391,0.202899,[4 8] ; [ 6 17],[3.42857143 8.57142857] ; [ 6.57142857 16.42857143],0
s6,1,0.716882,0.1315,[25  5] ; [86 14],[25.61538462  4.38461538] ; [85.38461538 14.61538462],0
r1,1,0.75378,0.098382,[23  8] ; [80 24],[23.65185185  7.34814815] ; [79.34814815 24.65185185],0
s5,1,0.770795,0.084876,[14 14] ; [51 45],[14.67741935 13.32258065] ; [50.32258065 45.67741935],0
p1,1,0.860476,0.030894,[ 3 28] ; [ 9 95],[ 2.75555556 28.24444444] ; [ 9.24444444 94.75555556],0
b4,1,0.877416,0.023792,[18 13] ; [62 42],[18.37037037 12.62962963] ; [61.62962963 42.37037037],0
b5,1,0.902955,0.014867,[19 12] ; [65 39],[19.28888889 11.71111111] ; [64.71111111 39.28888889],0
