Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,34.199413,[86  2] ; [7 7],[80.23529412  7.76470588] ; [12.76470588  1.23529412],1
v4,1,0.0,32.892286,[87  1] ; [8 6],[81.96078431  6.03921569] ; [13.03921569  0.96078431],1
r1,1,2.9e-05,17.503966,[75 13] ; [5 9],[69.01960784 18.98039216] ; [10.98039216  3.01960784],1
p2,1,0.000713,11.456336,[74 14] ; [5 7],[69.52 18.48] ; [9.48 2.52],1
r2,1,0.003532,8.50975,[81  5] ; [9 4],[78.18181818  7.81818182] ; [11.81818182  1.18181818],0
p10,1,0.011488,6.388152,[73 14] ; [7 6],[69.6 17.4] ; [10.4  2.6],0
s5,1,0.012591,6.225637,[36 50] ; [ 1 13],[31.82 54.18] ; [5.18 8.82],0
p8,1,0.012678,6.21352,[51 34] ; [ 3 10],[46.83673469 38.16326531] ; [7.16326531 5.83673469],0
v2,1,0.056198,3.646192,[63 24] ; [6 7],[60.03 26.97] ; [8.97 4.03],0
p7,1,0.059329,3.556034,[66 21] ; [6 6],[63.27272727 23.72727273] ; [8.72727273 3.27272727],0
p11,1,0.066434,3.369006,[70 18] ; [8 6],[67.29411765 20.70588235] ; [10.70588235  3.29411765],0
v1,1,0.075046,3.169043,[61 25] ; [6 7],[58.2020202 27.7979798] ; [8.7979798 4.2020202],0
s1,1,0.079986,3.065189,[ 3 85] ; [ 2 12],[ 4.31372549 83.68627451] ; [ 0.68627451 13.31372549],0
s6,1,0.097411,2.747426,[62 24] ; [7 7],[59.34 26.66] ; [9.66 4.34],0
s8,1,0.139103,2.187851,[56 32] ; [6 8],[53.49019608 34.50980392] ; [8.50980392 5.49019608],0
n1,1,0.143235,2.142857,[ 5 11] ; [5 3],[6.66666667 9.33333333] ; [3.33333333 4.66666667],0
s3,1,0.148247,2.090199,[55 32] ; [6 8],[52.54455446 34.45544554] ; [8.45544554 5.54455446],0
p4,1,0.15205,2.051558,[55 32] ; [5 7],[52.72727273 34.27272727] ; [7.27272727 4.72727273],0
d3,1,0.157118,2.001746,[43 45] ; [ 4 10],[40.54901961 47.45098039] ; [6.45098039 7.54901961],0
a1,1,0.166861,1.91092,[ 8 80] ; [ 3 11],[ 9.49019608 78.50980392] ; [ 1.50980392 12.49019608],0
s7,1,0.179608,1.800867,[55 29] ; [6 7],[52.82474227 31.17525773] ; [8.17525773 4.82474227],0
a3,1,0.180407,1.794269,[68 20] ; [13  1],[69.88235294 18.11764706] ; [11.11764706  2.88235294],0
p3,1,0.221692,1.493382,[53 35] ; [5 7],[51.04 36.96] ; [6.96 5.04],0
p5,1,0.306588,1.045317,[17 71] ; [ 1 12],[15.68316832 72.31683168] ; [ 2.31683168 10.68316832],0
p9,1,0.314043,1.013596,[72 15] ; [10  4],[70.63366337 16.36633663] ; [11.36633663  2.63366337],0
n2,1,0.317311,1.0,[13  3] ; [5 3],[12.  4.] ; [6. 2.],0
s4,1,0.343977,0.895552,[15 73] ; [ 1 13],[13.80392157 74.19607843] ; [ 2.19607843 11.80392157],0
n6,1,0.367194,0.813138,[77 11] ; [11  3],[75.92156863 12.07843137] ; [12.07843137  1.92156863],0
a4,1,0.42309,0.641715,[35 53] ; [ 4 10],[33.64705882 54.35294118] ; [5.35294118 8.64705882],0
d1,1,0.512735,0.428482,[46 42] ; [6 8],[44.8627451 43.1372549] ; [7.1372549 6.8627451],0
s2,1,0.522295,0.40936,[52 36] ; [7 7],[50.90196078 37.09803922] ; [8.09803922 5.90196078],0
b5,1,0.522295,0.40936,[36 52] ; [7 7],[37.09803922 50.90196078] ; [5.90196078 8.09803922],0
d2,1,0.564972,0.331169,[43 45] ; [8 6],[44. 44.] ; [7. 7.],0
a5,1,0.632065,0.229271,[68 20] ; [10  4],[67.29411765 20.70588235] ; [10.70588235  3.29411765],0
p12,1,0.632993,0.228024,[ 4 83] ; [ 1 12],[ 4.35 82.65] ; [ 0.65 12.35],0
d4,1,0.640564,0.218005,[70 17] ; [12  2],[70.63366337 16.36633663] ; [11.36633663  2.63366337],0
n4,1,0.649308,0.206774,[79  9] ; [12  2],[78.50980392  9.49019608] ; [12.49019608  1.50980392],0
a6,1,0.654814,0.199884,[37 51] ; [5 9],[36.23529412 51.76470588] ; [5.76470588 8.23529412],0
a2,1,0.675878,0.174803,[ 4 84] ; [ 1 13],[ 4.31372549 83.68627451] ; [ 0.68627451 13.31372549],0
d5,1,0.703979,0.144366,[72 15] ; [11  3],[71.4950495 15.5049505] ; [11.5049505  2.4950495],0
n3,1,0.722283,0.126316,[13  3] ; [6 2],[12.66666667  3.33333333] ; [6.33333333 1.66666667],0
b1,1,0.751303,0.10044,[40 48] ; [7 7],[40.54901961 47.45098039] ; [6.45098039 7.54901961],0
b4,1,0.812369,0.056345,[47 41] ; [7 7],[46.58823529 41.41176471] ; [7.41176471 6.58823529],0
b2,1,0.866037,0.028458,[28 31] ; [4 5],[27.76470588 31.23529412] ; [4.23529412 4.76470588],0
b3,1,0.866037,0.028458,[28 31] ; [4 5],[27.76470588 31.23529412] ; [4.23529412 4.76470588],0
p6,1,0.941154,0.005449,[34 52] ; [5 8],[33.87878788 52.12121212] ; [5.12121212 7.87878788],0
n5,1,0.961883,0.002284,[75 13] ; [12  2],[75.05882353 12.94117647] ; [11.94117647  2.05882353],0
p1,1,0.964401,0.001992,[ 6 82] ; [ 1 13],[ 6.03921569 81.96078431] ; [ 0.96078431 13.03921569],0
