Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,2e-06,23.057742,[111  10] ; [4 6],[106.22137405  14.77862595] ; [8.77862595 1.22137405],1
r2,1,0.001091,10.666837,[115   5] ; [7 3],[112.61538462   7.38461538] ; [9.38461538 0.61538462],0
r1,1,0.005232,7.7976,[95 25] ; [4 6],[91.38461538 28.61538462] ; [7.61538462 2.38461538],0
v4,1,0.006158,7.503426,[112   7] ; [7 3],[109.7751938   9.2248062] ; [9.2248062 0.7751938],0
d5,1,0.021584,5.279019,[98 23] ; [5 5],[95.13740458 25.86259542] ; [7.86259542 2.13740458],0
v2,1,0.035319,4.429663,[65 54] ; [2 8],[61.80620155 57.19379845] ; [5.19379845 4.80620155],0
p2,1,0.035878,4.4029,[101  17] ; [6 4],[98.640625 19.359375] ; [8.359375 1.640625],0
p9,1,0.052471,3.760697,[97 18] ; [6 4],[94.76 20.24] ; [8.24 1.76],0
b1,1,0.065759,3.385838,[38 83] ; [6 4],[40.64122137 80.35877863] ; [3.35877863 6.64122137],0
p1,1,0.078796,3.089556,[ 13 106] ; [3 7],[ 14.75968992 104.24031008] ; [1.24031008 8.75968992],0
a7,1,0.086267,2.942689,[81 40] ; [4 6],[78.51145038 42.48854962] ; [6.48854962 3.51145038],0
a1,1,0.087649,2.917027,[  7 114] ; [2 8],[  8.3129771 112.6870229] ; [0.6870229 9.3129771],0
n6,1,0.098511,2.729481,[106  14] ; [7 3],[104.30769231  15.69230769] ; [8.69230769 1.30769231],0
p3,1,0.108807,2.571469,[67 52] ; [3 7],[64.57364341 54.42635659] ; [5.42635659 4.57364341],0
p10,1,0.110833,2.542298,[95 22] ; [6 4],[93.04724409 23.95275591] ; [7.95275591 2.04724409],0
p7,1,0.112732,2.515494,[75 40] ; [4 6],[72.68 42.32] ; [6.32 3.68],0
n5,1,0.127099,2.327578,[80 40] ; [9 1],[82.15384615 37.84615385] ; [6.84615385 3.15384615],0
p4,1,0.141122,2.16568,[75 43] ; [4 6],[72.828125 45.171875] ; [6.171875 3.828125],0
d4,1,0.147631,2.096556,[105  16] ; [7 3],[103.45038168  17.54961832] ; [8.54961832 1.45038168],0
d2,1,0.156043,2.012161,[56 64] ; [7 3],[58.15384615 61.84615385] ; [4.84615385 5.15384615],0
b2,1,0.157673,1.9964,[26 43] ; [1 7],[24.19480519 44.80519481] ; [2.80519481 5.19480519],0
b3,1,0.157673,1.9964,[26 43] ; [1 7],[24.19480519 44.80519481] ; [2.80519481 5.19480519],0
n4,1,0.168145,1.899407,[84 37] ; [9 1],[85.90076336 35.09923664] ; [7.09923664 2.90076336],0
s3,1,0.172826,1.858254,[67 51] ; [3 6],[65.03937008 52.96062992] ; [4.96062992 4.03937008],0
s7,1,0.219421,1.508156,[46 70] ; [2 8],[44.19047619 71.80952381] ; [3.80952381 6.19047619],0
d3,1,0.278241,1.175663,[81 40] ; [5 5],[79.4351145 41.5648855] ; [6.5648855 3.4351145],0
s2,1,0.29756,1.085099,[69 52] ; [4 6],[67.42748092 53.57251908] ; [5.57251908 4.42748092],0
a4,1,0.375499,0.785386,[55 66] ; [6 4],[56.34351145 64.65648855] ; [4.65648855 5.34351145],0
a3,1,0.386362,0.750361,[80 40] ; [8 2],[81.23076923 38.76923077] ; [6.76923077 3.23076923],0
b4,1,0.395149,0.723037,[81 40] ; [8 2],[82.20610687 38.79389313] ; [6.79389313 3.20610687],0
s1,1,0.398289,0.713486,[  5 115] ; [1 9],[  5.53846154 114.46153846] ; [0.46153846 9.53846154],0
v3,1,0.433285,0.614002,[38 81] ; [2 8],[36.89922481 82.10077519] ; [3.10077519 6.89922481],0
a5,1,0.451683,0.566425,[83 38] ; [8 2],[84.05343511 36.94656489] ; [6.94656489 3.05343511],0
p11,1,0.488719,0.479344,[96 25] ; [7 3],[95.13740458 25.86259542] ; [7.86259542 2.13740458],0
s6,1,0.517426,0.419022,[93 25] ; [7 3],[92.1875 25.8125] ; [7.8125 2.1875],0
p8,1,0.526729,0.400698,[59 58] ; [4 6],[58.03937008 58.96062992] ; [4.96062992 5.03937008],0
b5,1,0.594121,0.283954,[59 62] ; [4 6],[58.19083969 62.80916031] ; [4.80916031 5.19083969],0
v1,1,0.630843,0.230919,[57 62] ; [4 6],[56.27131783 62.72868217] ; [4.72868217 5.27131783],0
s4,1,0.656713,0.197541,[28 90] ; [3 7],[28.578125 89.421875] ; [2.421875 7.578125],0
n3,1,0.667167,0.184934,[15  8] ; [1 1],[14.72  8.28] ; [1.28 0.72],0
p6,1,0.669818,0.181815,[43 74] ; [3 7],[42.37795276 74.62204724] ; [3.62204724 6.37795276],0
a6,1,0.7045,0.143833,[68 53] ; [5 5],[67.42748092 53.57251908] ; [5.57251908 4.42748092],0
n1,1,0.763441,0.09058,[ 9 14] ; [1 1],[ 9.2 13.8] ; [0.8 1.2],0
d1,1,0.781574,0.076878,[66 55] ; [5 5],[65.58015267 55.41984733] ; [5.41984733 4.58015267],0
u2,1,0.889732,0.019222,[18 22] ; [1 1],[18.0952381 21.9047619] ; [0.9047619 1.0952381],0
p5,1,0.968936,0.001517,[23 95] ; [2 8],[23.046875 94.953125] ; [1.953125 8.046875],0
