Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,127.914533,[254  48] ; [42 99],[201.78781038 100.21218962] ; [94.21218962 46.78781038],1
n6,1,6e-06,20.49547,[253  49] ; [91 50],[234.51015801  67.48984199] ; [109.48984199  31.51015801],1
a5,1,6.6e-05,15.91948,[219  85] ; [75 67],[200.39461883 103.60538117] ; [93.60538117 48.39461883],1
a8,1,0.000159,14.259461,[ 37 244] ; [  2 130],[ 26.53510896 254.46489104] ; [ 12.46489104 119.53510896],1
a4,1,0.000195,13.875478,[134 167] ; [ 37 105],[116.18735892 184.81264108] ; [54.81264108 87.18735892],1
p11,1,0.000413,12.47366,[244  60] ; [92 50],[229.02242152  74.97757848] ; [106.97757848  35.02242152],1
p4,1,0.000457,12.283172,[160 140] ; [50 91],[142.85714286 157.14285714] ; [67.14285714 73.85714286],1
p10,1,0.000526,12.022007,[233  66] ; [87 53],[217.9498861  81.0501139] ; [102.0501139  37.9498861],1
d2,1,0.000546,11.951631,[143 157] ; [43 99],[126.24434389 173.75565611] ; [59.75565611 82.24434389],1
v1,1,0.000869,11.087648,[158 138] ; [50 88],[141.86175115 154.13824885] ; [66.13824885 71.86175115],1
p3,1,0.001669,9.88186,[134 167] ; [ 41 101],[118.90519187 182.09480813] ; [56.09480813 85.90519187],0
a2,1,0.001882,9.661314,[ 67 237] ; [ 14 128],[ 55.21076233 248.78923767] ; [ 25.78923767 116.21076233],0
r4,1,0.003438,8.558897,[279  25] ; [117  25],[269.91928251  34.08071749] ; [126.08071749  15.91928251],0
s1,1,0.010218,6.596445,[  3 293] ; [  7 135],[  6.75799087 289.24200913] ; [  3.24200913 138.75799087],0
p1,1,0.012345,6.26059,[ 29 274] ; [  4 136],[ 22.57110609 280.42889391] ; [ 10.42889391 129.57110609],0
d1,1,0.019225,5.480951,[171 133] ; [63 79],[159.49775785 144.50224215] ; [74.50224215 67.49775785],0
b2,1,0.020649,5.356157,[ 66 106] ; [14 49],[ 58.55319149 113.44680851] ; [21.44680851 41.55319149],0
b3,1,0.020649,5.356157,[ 66 106] ; [14 49],[ 58.55319149 113.44680851] ; [21.44680851 41.55319149],0
r1,1,0.020881,5.336677,[242  60] ; [99 42],[232.46501129  69.53498871] ; [108.53498871  32.46501129],0
a3,1,0.024659,5.047648,[193 110] ; [74 67],[182.20945946 120.79054054] ; [84.79054054 56.20945946],0
n1,1,0.027166,4.880223,[24 35] ; [11 41],[18.6036036 40.3963964] ; [16.3963964 35.6036036],0
s4,1,0.029172,4.757453,[ 32 265] ; [ 26 116],[ 39.23917995 257.76082005] ; [ 18.76082005 123.23917995],0
b1,1,0.031288,4.63711,[122 182] ; [ 42 100],[111.78475336 192.21524664] ; [52.21524664 89.78475336],0
u1,1,0.031912,4.603222,[ 40 264] ; [  9 133],[ 33.39910314 270.60089686] ; [ 15.60089686 126.39910314],0
a6,1,0.038735,4.272452,[220  84] ; [89 53],[210.61883408  93.38116592] ; [98.38116592 43.61883408],0
v3,1,0.042114,4.130603,[101 189] ; [ 34 102],[ 91.90140845 198.09859155] ; [43.09859155 92.90140845],0
p7,1,0.049819,3.847539,[172 127] ; [65 72],[162.52981651 136.47018349] ; [74.47018349 62.52981651],0
d5,1,0.050666,3.819283,[245  59] ; [102  39],[237.05168539  66.94831461] ; [109.94831461  31.05168539],0
p6,1,0.052467,3.760809,[ 85 211] ; [ 28 112],[ 76.71559633 219.28440367] ; [ 36.28440367 103.71559633],0
p2,1,0.05445,3.698862,[241  59] ; [101  39],[233.18181818  66.81818182] ; [108.81818182  31.18181818],0
s8,1,0.099426,2.714731,[ 63 241] ; [ 20 121],[ 56.7011236 247.2988764] ; [ 26.2988764 114.7011236],0
p9,1,0.111101,2.538493,[236  62] ; [102  39],[229.43963554  68.56036446] ; [108.56036446  32.43963554],0
n3,1,0.126307,2.337313,[46 14] ; [33 19],[42.32142857 17.67857143] ; [36.67857143 15.32142857],0
s2,1,0.155352,2.018897,[ 80 219] ; [47 94],[ 86.30227273 212.69772727] ; [ 40.69772727 100.30227273],0
a7,1,0.158945,1.98423,[225  77] ; [96 45],[218.83069977  83.16930023] ; [102.16930023  38.83069977],0
p12,1,0.18846,1.729612,[ 17 283] ; [  4 138],[ 14.25339367 285.74660633] ; [  6.74660633 135.25339367],0
p5,1,0.188734,1.727476,[ 20 281] ; [  5 136],[ 17.02488688 283.97511312] ; [  7.97511312 133.02488688],0
b4,1,0.212742,1.552667,[188 116] ; [79 63],[181.99103139 122.00896861] ; [85.00896861 56.99103139],0
p8,1,0.23136,1.432479,[141 155] ; [59 83],[135.15981735 160.84018265] ; [64.84018265 77.15981735],0
u3,1,0.231567,1.431212,[57 54] ; [40 26],[60.83050847 50.16949153] ; [36.16949153 29.83050847],0
d3,1,0.541651,0.372489,[198 106] ; [87 53],[195.13513514 108.86486486] ; [89.86486486 50.13513514],0
v2,1,0.579608,0.306869,[145 139] ; [66 71],[142.33729216 141.66270784] ; [68.66270784 68.33729216],0
s3,1,0.5855,0.297427,[112 185] ; [57 84],[114.59589041 182.40410959] ; [54.40410959 86.59589041],0
u2,1,0.673124,0.17797,[54 55] ; [31 36],[52.64204545 56.35795455] ; [32.35795455 34.64204545],0
s6,1,0.676049,0.174607,[148 148] ; [67 73],[145.96330275 150.03669725] ; [69.03669725 70.96330275],0
a1,1,0.705783,0.142525,[ 13 291] ; [  5 137],[ 12.2690583 291.7309417] ; [  5.7309417 136.2690583],0
n2,1,0.787221,0.072857,[44 18] ; [35 16],[43.34513274 18.65486726] ; [35.65486726 15.34513274],0
d4,1,0.79645,0.066535,[238  65] ; [110  32],[236.95280899  66.04719101] ; [111.04719101  30.95280899],0
v4,1,0.812736,0.05612,[285  19] ; [133   8],[285.55505618  18.44494382] ; [132.44494382   8.55505618],0
b5,1,0.81377,0.055491,[187 117] ; [89 53],[188.12556054 115.87443946] ; [87.87443946 54.12556054],0
s5,1,0.902344,0.015055,[ 65 224] ; [ 32 107],[ 65.49766355 223.50233645] ; [ 31.50233645 107.49766355],0
r3,1,0.954035,0.003322,[280  23] ; [131  11],[279.8494382  23.1505618] ; [131.1505618  10.8494382],0
