Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,3.2e-05,17.304859,[38 25] ; [10 38],[27.24324324 35.75675676] ; [20.75675676 27.24324324],1
p2,1,0.004848,7.935379,[53 10] ; [29 19],[46.54054054 16.45945946] ; [35.45945946 12.54054054],0
d3,1,0.010963,6.471296,[51 12] ; [27 19],[45.08256881 17.91743119] ; [32.91743119 13.08256881],0
n6,1,0.024249,5.076768,[51 11] ; [29 17],[45.92592593 16.07407407] ; [34.07407407 11.92592593],0
p8,1,0.027056,4.887238,[26 37] ; [10 37],[20.61818182 42.38181818] ; [15.38181818 31.61818182],0
p5,1,0.042376,4.120108,[ 8 55] ; [ 1 47],[ 5.10810811 57.89189189] ; [ 3.89189189 44.10810811],0
s6,1,0.055632,3.663037,[55  5] ; [37 10],[51.58878505  8.41121495] ; [40.41121495  6.58878505],0
a5,1,0.104016,2.642857,[46 17] ; [28 20],[42. 21.] ; [32. 16.],0
p6,1,0.117521,2.450053,[28 35] ; [14 33],[24.05454545 38.94545455] ; [17.94545455 29.05454545],0
d4,1,0.144875,2.125399,[48 15] ; [41  6],[50.97272727 12.02727273] ; [38.02727273  8.97272727],0
s5,1,0.147531,2.097595,[30 28] ; [16 27],[26.41584158 31.58415842] ; [19.58415842 23.41584158],0
b2,1,0.151059,2.061528,[ 8 25] ; [ 9 12],[10.38888889 22.61111111] ; [ 6.61111111 14.38888889],0
b3,1,0.151059,2.061528,[ 8 25] ; [ 9 12],[10.38888889 22.61111111] ; [ 6.61111111 14.38888889],0
s1,1,0.155584,2.016636,[ 4 57] ; [ 7 40],[ 6.21296296 54.78703704] ; [ 4.78703704 42.21296296],0
n5,1,0.171098,1.8733,[41 21] ; [25 22],[37.5412844 24.4587156] ; [28.4587156 18.5412844],0
d1,1,0.193284,1.692403,[38 25] ; [23 25],[34.62162162 28.37837838] ; [26.37837838 21.62162162],0
s8,1,0.193284,1.692403,[38 25] ; [23 25],[34.62162162 28.37837838] ; [26.37837838 21.62162162],0
n4,1,0.198985,1.649807,[43 19] ; [27 20],[39.81651376 22.18348624] ; [30.18348624 16.81651376],0
p7,1,0.212937,1.551343,[35 28] ; [20 26],[31.78899083 31.21100917] ; [23.21100917 22.78899083],0
p1,1,0.223735,1.480255,[10 52] ; [ 4 44],[ 7.89090909 54.10909091] ; [ 6.10909091 41.89090909],0
a2,1,0.232154,1.427615,[18 45] ; [ 9 39],[15.32432432 47.67567568] ; [11.67567568 36.32432432],0
p9,1,0.249929,1.323698,[50 12] ; [32 13],[47.51401869 14.48598131] ; [34.48598131 10.51401869],0
s4,1,0.252533,1.309236,[16 47] ; [17 31],[18.72972973 44.27027027] ; [14.27027027 33.72972973],0
r4,1,0.256304,1.28861,[56  7] ; [39  9],[53.91891892  9.08108108] ; [41.08108108  6.91891892],0
u1,1,0.268336,1.225233,[16 47] ; [ 8 40],[13.62162162 49.37837838] ; [10.37837838 37.62162162],0
v3,1,0.297508,1.085332,[25 36] ; [14 31],[22.44339623 38.55660377] ; [16.55660377 28.44339623],0
a4,1,0.312727,1.019125,[31 32] ; [19 29],[28.37837838 34.62162162] ; [21.62162162 26.37837838],0
a7,1,0.336044,0.925464,[43 20] ; [36 11],[45.24545455 17.75454545] ; [33.75454545 13.24545455],0
n3,1,0.355842,0.852515,[14  3] ; [16  7],[12.75  4.25] ; [17.25  5.75],0
d5,1,0.407126,0.687178,[52 11] ; [35 11],[50.28440367 12.71559633] ; [36.71559633  9.28440367],0
b4,1,0.484758,0.488141,[37 26] ; [25 23],[35.18918919 27.81081081] ; [26.81081081 21.18918919],0
r1,1,0.492996,0.469981,[47 15] ; [39  9],[48.47272727 13.52727273] ; [37.52727273 10.47272727],0
d2,1,0.526462,0.401216,[36 27] ; [24 23],[34.36363636 28.63636364] ; [25.63636364 21.36363636],0
r2,1,0.600727,0.273901,[58  4] ; [46  2],[58.61818182  3.38181818] ; [45.38181818  2.61818182],0
b5,1,0.604671,0.268008,[39 24] ; [32 16],[40.2972973 22.7027027] ; [30.7027027 17.2972973],0
v4,1,0.651169,0.204429,[58  5] ; [43  5],[57.32432432  5.67567568] ; [43.67567568  4.32432432],0
n1,1,0.679665,0.170503,[ 7 10] ; [ 8 15],[ 6.375 10.625] ; [ 8.625 14.375],0
r3,1,0.683099,0.166659,[58  4] ; [43  4],[57.44954128  4.55045872] ; [43.55045872  3.44954128],0
b1,1,0.685312,0.164207,[33 30] ; [27 21],[34.05405405 28.94594595] ; [25.94594595 22.05405405],0
v2,1,0.72509,0.123668,[34 27] ; [23 21],[33.11428571 27.88571429] ; [23.88571429 20.11428571],0
a8,1,0.735866,0.113793,[ 6 48] ; [ 6 39],[ 6.54545455 47.45454545] ; [ 5.45454545 39.54545455],0
u2,1,0.79026,0.070742,[11  8] ; [8 7],[10.61764706  8.38235294] ; [8.38235294 6.61764706],0
a6,1,0.80431,0.061392,[39 24] ; [28 19],[38.37272727 24.62727273] ; [28.62727273 18.37272727],0
n2,1,0.853493,0.034101,[13  4] ; [17  6],[12.75  4.25] ; [17.25  5.75],0
a3,1,0.859522,0.031323,[43 20] ; [32 16],[42.56756757 20.43243243] ; [32.43243243 15.56756757],0
v1,1,0.866729,0.028162,[32 30] ; [24 24],[31.56363636 30.43636364] ; [24.43636364 23.56363636],0
s7,1,0.921348,0.009749,[37 16] ; [31 14],[36.7755102 16.2244898] ; [31.2244898 13.7755102],0
u3,1,0.933708,0.006919,[11  7] ; [10  6],[11.11764706  6.88235294] ; [9.88235294 6.11764706],0
p10,1,0.969392,0.001472,[40 21] ; [30 16],[39.90654206 21.09345794] ; [30.09345794 15.90654206],0
s3,1,0.979615,0.000653,[50 13] ; [38 10],[49.94594595 13.05405405] ; [38.05405405  9.94594595],0
a1,1,0.983005,0.000454,[ 4 59] ; [ 3 45],[ 3.97297297 59.02702703] ; [ 3.02702703 44.97297297],0
