Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.000738,11.391492,[32 72] ; [40 31],[42.78857143 61.21142857] ; [29.21142857 41.78857143],1
p9,1,0.00523,7.79822,[78 23] ; [40 30],[69.69590643 31.30409357] ; [48.30409357 21.69590643],0
p10,1,0.00938,6.748955,[71 31] ; [35 35],[62.86046512 39.13953488] ; [43.13953488 26.86046512],0
r4,1,0.010287,6.584592,[84 20] ; [45 26],[76.66285714 27.33714286] ; [52.33714286 18.66285714],0
s1,1,0.012244,6.275132,[  1 103] ; [ 6 64],[ 4.18390805 99.81609195] ; [ 2.81609195 67.18390805],0
p11,1,0.013295,6.129429,[72 32] ; [36 35],[64.18285714 39.81714286] ; [43.81714286 27.18285714],0
p2,1,0.014835,5.935988,[80 23] ; [43 28],[72.81034483 30.18965517] ; [50.18965517 20.81034483],0
v4,1,0.016338,5.766094,[97  7] ; [57 13],[92.04597701 11.95402299] ; [61.95402299  8.04597701],0
r3,1,0.029374,4.745571,[94 10] ; [55 15],[89.05747126 14.94252874] ; [59.94252874 10.05747126],0
p1,1,0.030994,4.653279,[  1 102] ; [ 5 66],[ 3.55172414 99.44827586] ; [ 2.44827586 68.55172414],0
r2,1,0.079578,3.073491,[91 13] ; [55 16],[86.76571429 17.23428571] ; [59.23428571 11.76571429],0
n3,1,0.082199,3.020884,[25 18] ; [19  5],[28.23880597 14.76119403] ; [15.76119403  8.23880597],0
d3,1,0.101501,2.681796,[70 33] ; [39 31],[64.89595376 38.10404624] ; [44.10404624 25.89595376],0
a4,1,0.129306,2.300819,[23 81] ; [23 48],[27.33714286 76.66285714] ; [18.66285714 52.33714286],0
n2,1,0.156843,2.004406,[30 12] ; [13 11],[27.36363636 14.63636364] ; [15.63636364  8.36363636],0
n5,1,0.16696,1.910025,[44 60] ; [22 47],[39.67630058 64.32369942] ; [26.32369942 42.67630058],0
s6,1,0.19054,1.713435,[48 55] ; [26 45],[43.8045977 59.1954023] ; [30.1954023 40.8045977],0
s3,1,0.195828,1.673218,[35 68] ; [31 40],[39.06896552 63.93103448] ; [26.93103448 44.06896552],0
a3,1,0.215203,1.536073,[64 40] ; [37 34],[60.02285714 43.97714286] ; [40.97714286 30.02285714],0
s4,1,0.252168,1.311252,[20 84] ; [ 9 62],[17.23428571 86.76571429] ; [11.76571429 59.23428571],0
s7,1,0.253134,1.305926,[28 74] ; [13 53],[24.89285714 77.10714286] ; [16.10714286 49.89285714],0
p3,1,0.28725,1.132465,[33 71] ; [17 53],[29.88505747 74.11494253] ; [20.11494253 49.88505747],0
a1,1,0.353163,0.862061,[  1 103] ; [ 2 69],[  1.78285714 102.21714286] ; [ 1.21714286 69.78285714],0
u2,1,0.401144,0.704895,[21 18] ; [21 12],[22.75 16.25] ; [19.25 13.75],0
s2,1,0.426316,0.632838,[29 74] ; [24 47],[31.37356322 71.62643678] ; [21.62643678 49.37356322],0
a5,1,0.438663,0.599778,[56 48] ; [34 37],[53.48571429 50.51428571] ; [36.51428571 34.48571429],0
a7,1,0.458077,0.55059,[75 28] ; [48 23],[72.81034483 30.18965517] ; [50.18965517 20.81034483],0
