Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.001881,9.66194,[23  7] ; [12 20],[16.93548387 13.06451613] ; [18.06451613 13.93548387],0
p5,1,0.138881,2.190312,[ 4 25] ; [ 1 30],[ 2.41666667 26.58333333] ; [ 2.58333333 28.41666667],0
b2,1,0.182813,1.774604,[ 6 16] ; [ 9 10],[ 8.04878049 13.95121951] ; [ 6.95121951 12.04878049],0
b3,1,0.182813,1.774604,[ 6 16] ; [ 9 10],[ 8.04878049 13.95121951] ; [ 6.95121951 12.04878049],0
a7,1,0.18383,1.766382,[10 20] ; [16 16],[12.58064516 17.41935484] ; [13.41935484 18.58064516],0
a1,1,0.203918,1.614087,[ 3 27] ; [ 7 25],[ 4.83870968 25.16129032] ; [ 5.16129032 26.83870968],0
n4,1,0.262692,1.254515,[21  9] ; [18 14],[18.87096774 11.12903226] ; [20.12903226 11.87096774],0
s5,1,0.264479,1.245157,[ 7 23] ; [ 4 28],[ 5.32258065 24.67741935] ; [ 5.67741935 26.32258065],0
a2,1,0.265342,1.240671,[ 2 28] ; [ 5 27],[ 3.38709677 26.61290323] ; [ 3.61290323 28.38709677],0
b4,1,0.277365,1.179955,[20 10] ; [17 15],[17.90322581 12.09677419] ; [19.09677419 12.90322581],0
s7,1,0.283797,1.148818,[ 7 21] ; [ 4 25],[ 5.40350877 22.59649123] ; [ 5.59649123 23.40350877],0
a5,1,0.300631,1.071395,[18 12] ; [15 17],[15.96774194 14.03225806] ; [17.03225806 14.96774194],0
p9,1,0.315436,1.007777,[14 13] ; [12 19],[12.10344828 14.89655172] ; [13.89655172 17.10344828],0
b1,1,0.324139,0.972171,[16 14] ; [21 11],[17.90322581 12.09677419] ; [19.09677419 12.90322581],0
r2,1,0.361044,0.83426,[21  8] ; [19 12],[19.33333333  9.66666667] ; [20.66666667 10.33333333],0
d4,1,0.415619,0.662669,[19 11] ; [17 15],[17.41935484 12.58064516] ; [18.58064516 13.41935484],0
n2,1,0.491967,0.472222,[10  8] ; [7 9],[9. 9.] ; [8. 8.],0
v1,1,0.510582,0.432874,[ 8 22] ; [11 21],[ 9.19354839 20.80645161] ; [ 9.80645161 22.19354839],0
n3,1,0.578709,0.308326,[8 9] ; [ 6 10],[7.21212121 9.78787879] ; [6.78787879 9.21212121],0
p7,1,0.597699,0.278481,[ 8 20] ; [ 7 24],[ 7.11864407 20.88135593] ; [ 7.88135593 23.11864407],0
d5,1,0.599058,0.276419,[17 13] ; [16 16],[15.96774194 14.03225806] ; [17.03225806 14.96774194],0
a3,1,0.638812,0.2203,[17 12] ; [20 11],[17.88333333 11.11666667] ; [19.11666667 11.88333333],0
s4,1,0.641618,0.216632,[ 5 25] ; [ 4 28],[ 4.35483871 25.64516129] ; [ 4.64516129 27.35483871],0
p1,1,0.641618,0.216632,[ 5 25] ; [ 4 28],[ 4.35483871 25.64516129] ; [ 4.64516129 27.35483871],0
s1,1,0.695508,0.153187,[ 2 28] ; [ 3 29],[ 2.41935484 27.58064516] ; [ 2.58064516 29.41935484],0
n1,1,0.745982,0.104938,[ 8 10] ; [8 8],[8.47058824 9.52941176] ; [7.52941176 8.47058824],0
u3,1,0.748233,0.103022,[4 9] ; [3 9],[3.64 9.36] ; [3.36 8.64],0
a6,1,0.805634,0.060547,[15 15] ; [15 17],[14.51612903 15.48387097] ; [15.48387097 16.51612903],0
d3,1,0.817609,0.053186,[14 16] ; [14 18],[13.5483871 16.4516129] ; [14.4516129 17.5483871],0
d2,1,0.851677,0.034961,[12 17] ; [14 18],[12.36065574 16.63934426] ; [13.63934426 18.36065574],0
d1,1,0.86079,0.030754,[10 20] ; [10 22],[ 9.67741935 20.32258065] ; [10.32258065 21.67741935],0
u2,1,0.890787,0.018854,[4 9] ; [4 8],[4.16 8.84] ; [3.84 8.16],0
v3,1,0.91011,0.012746,[ 6 23] ; [ 7 25],[ 6.18032787 22.81967213] ; [ 6.81967213 25.18032787],0
s3,1,0.968868,0.001523,[ 8 20] ; [ 9 22],[ 8.06779661 19.93220339] ; [ 8.93220339 22.06779661],0
