Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,119.857313,[287 110] ; [ 3 69],[245.47974414 151.52025586] ; [44.52025586 27.47974414],1
d5,1,0.0,64.240962,[355  42] ; [37 35],[331.82089552  65.17910448] ; [60.17910448 11.82089552],1
d3,1,0.0,56.810396,[307  90] ; [24 48],[280.18550107 116.81449893] ; [50.81449893 21.18550107],1
d2,1,9e-06,19.669269,[217 179] ; [19 53],[199.69230769 196.30769231] ; [36.30769231 35.69230769],1
u1,1,0.000222,13.631198,[ 92 305] ; [ 3 69],[ 80.41577825 316.58422175] ; [14.58422175 57.41577825],1
s5,1,0.000291,13.126397,[161 219] ; [13 55],[147.58928571 232.41071429] ; [26.41071429 41.58928571],1
a4,1,0.00057,11.870468,[205 191] ; [21 50],[191.64025696 204.35974304] ; [34.35974304 36.64025696],1
a3,1,0.001438,10.156556,[306  89] ; [43 29],[295.19271949  99.80728051] ; [53.80728051 18.19271949],0
s2,1,0.004355,8.129379,[226 166] ; [27 42],[215.13232104 176.86767896] ; [37.86767896 31.13232104],0
a2,1,0.005057,7.859073,[112 285] ; [ 9 63],[102.42430704 294.57569296] ; [18.57569296 53.42430704],0
b2,1,0.006148,7.506308,[114 140] ; [12 38],[105.27631579 148.72368421] ; [20.72368421 29.27631579],0
b3,1,0.006148,7.506308,[114 140] ; [12 38],[105.27631579 148.72368421] ; [20.72368421 29.27631579],0
a5,1,0.012176,6.285104,[313  84] ; [47 25],[304.73347548  92.26652452] ; [55.26652452 16.73347548],0
p8,1,0.013016,6.166996,[231 157] ; [30 39],[221.59299781 166.40700219] ; [39.40700219 29.59299781],0
p2,1,0.016657,5.73219,[346  47] ; [55 16],[339.64008621  53.35991379] ; [61.35991379  9.64008621],0
p1,1,0.01956,5.450742,[ 32 363] ; [12 59],[ 37.29613734 357.70386266] ; [ 6.70386266 64.29613734],0
v2,1,0.025742,4.973267,[276 108] ; [41 29],[268.12334802 115.87665198] ; [48.87665198 21.12334802],0
b4,1,0.029337,4.747708,[242 155] ; [34 38],[233.62899787 163.37100213] ; [42.37100213 29.62899787],0
p6,1,0.036105,4.39214,[172 211] ; [22 48],[164.02207506 218.97792494] ; [29.97792494 40.02207506],0
p12,1,0.040274,4.206299,[ 41 349] ; [ 2 69],[ 36.37744035 353.62255965] ; [ 6.62255965 64.37744035],0
p9,1,0.040696,4.188649,[347  43] ; [57 14],[341.77874187  48.22125813] ; [62.22125813  8.77874187],0
s1,1,0.042653,4.109104,[ 10 382] ; [ 5 64],[ 12.75488069 379.24511931] ; [ 2.24511931 66.75488069],0
n3,1,0.043542,4.074244,[48 23] ; [14  1],[51.18604651 19.81395349] ; [10.81395349  4.18604651],0
a6,1,0.051486,3.79239,[272 124] ; [41 31],[264.84615385 131.15384615] ; [48.15384615 23.84615385],0
s6,1,0.055783,3.658535,[283 104] ; [42 26],[276.42857143 110.57142857] ; [48.57142857 19.42857143],0
v3,1,0.08224,3.020072,[196 185] ; [29 43],[189.2384106 191.7615894] ; [35.7615894 36.2384106],0
s8,1,0.106054,2.612059,[207 186] ; [30 41],[200.73491379 192.26508621] ; [36.26508621 34.73491379],0
a1,1,0.118641,2.435174,[ 23 374] ; [ 1 71],[ 20.31556503 376.68443497] ; [ 3.68443497 68.31556503],0
n2,1,0.13504,2.233588,[54 17] ; [14  1],[56.13953488 14.86046512] ; [11.86046512  3.13953488],0
p7,1,0.138289,2.196892,[269 116] ; [42 27],[263.73348018 121.26651982] ; [47.26651982 21.73348018],0
v4,1,0.150951,2.062617,[385  10] ; [66  4],[383.10752688  11.89247312] ; [67.89247312  2.10752688],0
s7,1,0.227512,1.45635,[204 172] ; [31 36],[199.45823928 176.54176072] ; [35.54176072 31.45823928],0
u2,1,0.240623,1.37694,[54 35] ; [14 15],[51.28813559 37.71186441] ; [16.71186441 12.28813559],0
p3,1,0.245095,1.351049,[223 170] ; [35 36],[218.52155172 174.47844828] ; [39.47844828 31.52155172],0
r1,1,0.253659,1.303039,[338  57] ; [57 14],[334.81759657  60.18240343] ; [60.18240343 10.81759657],0
p5,1,0.292943,1.106044,[ 57 335] ; [ 7 64],[ 54.18574514 337.81425486] ; [ 9.81425486 61.18574514],0
u3,1,0.294978,1.096762,[60 31] ; [16 13],[57.63333333 33.36666667] ; [18.36666667 10.63333333],0
s4,1,0.296525,1.089756,[ 58 333] ; [14 57],[ 60.93506494 330.06493506] ; [11.06493506 59.93506494],0
p11,1,0.383604,0.75912,[326  71] ; [56 16],[323.35607676  73.64392324] ; [58.64392324 13.35607676],0
u4,1,0.387008,0.748321,[ 13 384] ; [ 1 71],[ 11.85074627 385.14925373] ; [ 2.14925373 69.85074627],0
a7,1,0.390828,0.736364,[289 107] ; [49 23],[286. 110.] ; [52. 20.],0
r2,1,0.40548,0.692015,[379  14] ; [67  4],[377.75431034  15.24568966] ; [68.24568966  2.75431034],0
s3,1,0.427961,0.628352,[226 164] ; [37 33],[222.97826087 167.02173913] ; [40.02173913 29.97826087],0
p10,1,0.43444,0.610923,[331  59] ; [56 13],[328.82352941  61.17647059] ; [58.17647059 10.82352941],0
n6,1,0.44171,0.591837,[340  52] ; [60 12],[337.93103448  54.06896552] ; [62.06896552  9.93103448],0
p4,1,0.442325,0.590243,[262 131] ; [44 27],[259.17672414 133.82327586] ; [46.82327586 24.17672414],0
b1,1,0.544082,0.368026,[145 252] ; [29 43],[147.28784648 249.71215352] ; [26.71215352 45.28784648],0
n5,1,0.719433,0.129036,[318  76] ; [56 15],[316.89462366  77.10537634] ; [57.10537634 13.89462366],0
n1,1,0.794648,0.067745,[31 40] ; [6 9],[30.54651163 40.45348837] ; [6.45348837 8.54651163],0
r4,1,0.836406,0.042639,[372  25] ; [67  5],[371.60554371  25.39445629] ; [67.39445629  4.60554371],0
n4,1,0.877704,0.023679,[321  75] ; [57 14],[320.53104925  75.46895075] ; [57.46895075 13.53104925],0
a8,1,0.929553,0.007816,[ 56 298] ; [10 55],[ 55.76133652 298.23866348] ; [10.23866348 54.76133652],0
b5,1,0.946615,0.004483,[252 145] ; [46 26],[252.25159915 144.74840085] ; [45.74840085 26.25159915],0
