Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.022008,5.245143,[19 16] ; [28  7],[23.5 11.5] ; [23.5 11.5],0
v1,1,0.022187,5.231088,[11 24] ; [20 14],[15.72463768 19.27536232] ; [15.27536232 18.72463768],0
u3,1,0.023851,5.105455,[12  3] ; [4 7],[9.23076923 5.76923077] ; [6.76923077 4.23076923],0
r3,1,0.046366,3.968254,[29  6] ; [34  1],[31.5  3.5] ; [31.5  3.5],0
a8,1,0.052423,3.762225,[ 3 32] ; [ 8 22],[ 5.92307692 29.07692308] ; [ 5.07692308 24.92307692],0
s8,1,0.05493,3.684211,[12 23] ; [20 15],[16. 19.] ; [16. 19.],0
s6,1,0.057065,3.62069,[26  9] ; [32  3],[29.  6.] ; [29.  6.],0
n3,1,0.068622,3.31567,[5 7] ; [8 2],[7.09090909 4.90909091] ; [5.90909091 4.09090909],0
p5,1,0.087669,2.916667,[ 5 30] ; [ 1 34],[ 3. 32.] ; [ 3. 32.],0
b1,1,0.093727,2.809173,[22 13] ; [15 20],[18.5 16.5] ; [18.5 16.5],0
p9,1,0.100317,2.700491,[10 23] ; [17 17],[13.29850746 19.70149254] ; [13.70149254 20.29850746],0
v4,1,0.13292,2.258065,[29  6] ; [33  2],[31.  4.] ; [31.  4.],0
p11,1,0.151327,2.058824,[14 21] ; [20 15],[17. 18.] ; [17. 18.],0
s4,1,0.155063,2.021721,[12 22] ; [ 7 28],[ 9.36231884 24.63768116] ; [ 9.63768116 25.36231884],0
s5,1,0.23079,1.435987,[ 9 24] ; [14 20],[11.32835821 21.67164179] ; [11.67164179 22.32835821],0
a2,1,0.231998,1.428571,[ 5 30] ; [ 9 26],[ 7. 28.] ; [ 7. 28.],0
v3,1,0.260107,1.268185,[ 9 25] ; [13 20],[11.1641791 22.8358209] ; [10.8358209 22.1641791],0
n2,1,0.277291,1.180317,[7 5] ; [8 2],[8.18181818 3.81818182] ; [6.81818182 3.18181818],0
u4,1,0.303077,1.060606,[ 1 34] ; [ 3 32],[ 2. 33.] ; [ 2. 33.],0
a3,1,0.322441,0.979021,[20 15] ; [24 11],[22. 13.] ; [22. 13.],0
p3,1,0.333998,0.933333,[17 18] ; [13 22],[15. 20.] ; [15. 20.],0
n5,1,0.368013,0.810364,[20 15] ; [23 11],[21.8115942 13.1884058] ; [21.1884058 12.8115942],0
r2,1,0.372533,0.795198,[30  4] ; [33  2],[31.04347826  2.95652174] ; [31.95652174  3.04347826],0
u2,1,0.391153,0.735354,[8 7] ; [4 7],[6.92307692 8.07692308] ; [5.07692308 5.92307692],0
a6,1,0.401836,0.702827,[16 18] ; [20 15],[17.73913043 16.26086957] ; [18.26086957 16.73913043],0
p2,1,0.45426,0.56,[21 14] ; [24 11],[22.5 12.5] ; [22.5 12.5],0
n6,1,0.462721,0.539305,[24 11] ; [26  8],[25.36231884  9.63768116] ; [24.63768116  9.36231884],0
d1,1,0.472566,0.515971,[17 18] ; [20 15],[18.5 16.5] ; [18.5 16.5],0
d4,1,0.489859,0.476835,[27  7] ; [30  5],[28.08695652  5.91304348] ; [28.91304348  6.08695652],0
s7,1,0.592021,0.2872,[19 13] ; [23 12],[20.05970149 11.94029851] ; [21.94029851 13.05970149],0
n4,1,0.66405,0.188642,[23 12] ; [24 10],[23.84057971 11.15942029] ; [23.15942029 10.84057971],0
d2,1,0.721618,0.126948,[17 17] ; [19 16],[17.73913043 16.26086957] ; [18.26086957 16.73913043],0
p8,1,0.731425,0.117807,[13 22] ; [14 20],[13.69565217 21.30434783] ; [13.30434783 20.69565217],0
d3,1,0.731425,0.117807,[20 14] ; [22 13],[20.69565217 13.30434783] ; [21.30434783 13.69565217],0
u1,1,0.770831,0.084848,[ 8 27] ; [ 7 28],[ 7.5 27.5] ; [ 7.5 27.5],0
r4,1,0.770831,0.084848,[27  8] ; [28  7],[27.5  7.5] ; [27.5  7.5],0
r1,1,0.780451,0.077691,[26  9] ; [27  8],[26.5  8.5] ; [26.5  8.5],0
p6,1,0.799133,0.064755,[12 23] ; [11 24],[11.5 23.5] ; [11.5 23.5],0
a7,1,0.808286,0.058873,[21 14] ; [20 15],[20.5 14.5] ; [20.5 14.5],0
b4,1,0.808286,0.058873,[20 15] ; [21 14],[20.5 14.5] ; [20.5 14.5],0
a4,1,0.809848,0.057899,[15 20] ; [16 19],[15.5 19.5] ; [15.5 19.5],0
p4,1,0.810767,0.05733,[18 17] ; [19 16],[18.5 16.5] ; [18.5 16.5],0
b2,1,0.87751,0.023755,[ 7 12] ; [ 9 17],[ 6.75555556 12.24444444] ; [ 9.24444444 16.75555556],0
b3,1,0.87751,0.023755,[ 7 12] ; [ 9 17],[ 6.75555556 12.24444444] ; [ 9.24444444 16.75555556],0
n1,1,0.936898,0.006268,[5 7] ; [4 6],[4.90909091 7.09090909] ; [4.09090909 5.90909091],0
d5,1,0.942978,0.005116,[25  9] ; [26  9],[25.13043478  8.86956522] ; [25.86956522  9.13043478],0
s3,1,0.955945,0.003052,[29  6] ; [28  6],[28.91304348  6.08695652] ; [28.08695652  5.91304348],0
p7,1,0.994303,5.1e-05,[17 18] ; [16 17],[16.98529412 18.01470588] ; [16.01470588 16.98529412],0
a1,1,1.0,0.0,[ 2 33] ; [ 2 33],[ 2. 33.] ; [ 2. 33.],0
b5,1,1.0,0.0,[22 13] ; [22 13],[22. 13.] ; [22. 13.],0
