Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,124.085291,[ 50 170] ; [277 122],[116.21970921 103.78029079] ; [210.78029079 188.21970921],1
p6,1,0.0,62.336482,[ 38 180] ; [199 201],[ 83.60194175 134.39805825] ; [153.39805825 246.60194175],1
p2,1,0.0,46.854587,[158  62] ; [371  31],[187.10610932  32.89389068] ; [341.89389068  60.10610932],1
p3,1,0.0,43.024299,[ 79 140] ; [256 147],[117.95016077 101.04983923] ; [217.04983923 185.95016077],1
p10,1,0.0,34.685957,[157  60] ; [362  38],[182.53322528  34.46677472] ; [336.46677472  63.53322528],1
r4,1,0.0,30.180977,[183  37] ; [387  16],[201.28410915  18.71589085] ; [368.71589085  34.28410915],1
p4,1,0.0,30.068146,[109 111] ; [288 114],[140.41800643  79.58199357] ; [256.58199357 145.41800643],1
p9,1,4e-06,21.267748,[166  47] ; [365  35],[184.50734095  28.49265905] ; [346.49265905  53.50734095],1
v1,1,2.4e-05,17.859657,[ 92 119] ; [243 152],[116.64191419  94.35808581] ; [218.35808581 176.64191419],1
p11,1,6.4e-05,15.969659,[158  62] ; [343  60],[176.91813804  43.08186196] ; [324.08186196  78.91813804],1
s5,1,0.000183,13.996773,[ 54 154] ; [161 228],[ 74.9078727 133.0921273] ; [140.0921273 248.9078727],1
r1,1,0.000689,11.519554,[163  57] ; [340  59],[178.77221325  41.22778675] ; [324.22778675  74.77221325],1
r3,1,0.002289,9.30211,[204  15] ; [392   8],[210.86268174   8.13731826] ; [385.13731826  14.86268174],0
v4,1,0.004296,8.154128,[203  17] ; [389  11],[210.06451613   9.93548387] ; [381.93548387  18.06451613],0
n4,1,0.006917,7.294478,[170  50] ; [345  57],[182.15434084  37.84565916] ; [332.84565916  69.15434084],0
v3,1,0.006967,7.281462,[ 72 138] ; [179 213],[ 87.55813953 122.44186047] ; [163.44186047 228.55813953],0
p5,1,0.007471,7.156049,[ 16 202] ; [ 59 343],[ 26.37096774 191.62903226] ; [ 48.62903226 353.37096774],0
b5,1,0.007749,7.090647,[149  71] ; [229 174],[133.48314607  86.51685393] ; [244.51685393 158.48314607],0
a8,1,0.008694,6.884624,[ 19 179] ; [ 65 299],[ 29.59430605 168.40569395] ; [ 54.40569395 309.59430605],0
s8,1,0.013477,6.105373,[ 88 130] ; [203 197],[102.65048544 115.34951456] ; [188.34951456 211.65048544],0
s7,1,0.014963,5.92085,[ 92 115] ; [212 174],[106.11804384 100.88195616] ; [197.88195616 188.11804384],0
a5,1,0.017172,5.678733,[161  59] ; [328  75],[172.68057785  47.31942215] ; [316.31942215  86.68057785],0
n5,1,0.038067,4.302042,[167  52] ; [335  68],[176.74919614  42.25080386] ; [325.25080386  77.74919614],0
v2,1,0.039524,4.238212,[112 100] ; [241 151],[123.90066225  88.09933775] ; [229.09933775 162.90066225],0
r2,1,0.04086,4.181807,[203  15] ; [383  13],[208.05863192   9.94136808] ; [377.94136808  18.05863192],0
s6,1,0.043245,4.085813,[141  76] ; [284 106],[151.93574959  65.06425041] ; [273.06425041 116.93574959],0
a3,1,0.059534,3.550316,[158  62] ; [315  86],[167.568438  52.431562] ; [305.431562  95.568438],0
n3,1,0.064743,3.411516,[45 22] ; [59 14],[49.77142857 17.22857143] ; [54.22857143 18.77142857],0
s3,1,0.073999,3.191998,[110 107] ; [231 166],[120.51628664  96.48371336] ; [220.48371336 176.51628664],0
a1,1,0.102471,2.666664,[  7 213] ; [ 25 378],[ 11.30016051 208.69983949] ; [ 20.69983949 382.30016051],0
s2,1,0.106178,2.61021,[103 113] ; [218 182],[112.55844156 103.44155844] ; [208.44155844 191.55844156],0
u3,1,0.13545,2.228904,[40 22] ; [46 42],[35.54666667 26.45333333] ; [50.45333333 37.54666667],0
b4,1,0.167663,1.903717,[137  83] ; [228 175],[128.89245586  91.10754414] ; [236.10754414 166.89245586],0
n1,1,0.190135,1.716573,[30 38] ; [24 48],[26.22857143 41.77142857] ; [27.77142857 44.22857143],0
d2,1,0.19623,1.670216,[128  88] ; [217 186],[120.38772213  95.61227787] ; [224.61227787 178.38772213],0
n2,1,0.379004,0.77393,[47 20] ; [56 17],[49.29285714 17.70714286] ; [53.70714286 19.29285714],0
u2,1,0.397303,0.716475,[35 27] ; [43 44],[32.45637584 29.54362416] ; [45.54362416 41.45637584],0
p1,1,0.402773,0.700033,[ 15 205] ; [ 35 366],[ 17.71336554 202.28663446] ; [ 32.28663446 368.71336554],0
d3,1,0.408261,0.683858,[161  59] ; [307  96],[165.26484751  54.73515249] ; [302.73515249 100.26484751],0
s1,1,0.417451,0.657481,[  8 211] ; [ 10 389],[  6.37864078 212.62135922] ; [ 11.62135922 387.37864078],0
s4,1,0.448418,0.574648,[ 33 183] ; [ 70 326],[ 36.35294118 179.64705882] ; [ 66.64705882 329.35294118],0
b2,1,0.463717,0.536907,[47 83] ; [102 153],[50.31168831 79.68831169] ; [ 98.68831169 156.31168831],0
b3,1,0.463717,0.536907,[47 83] ; [102 153],[50.31168831 79.68831169] ; [ 98.68831169 156.31168831],0
a2,1,0.524841,0.40437,[ 57 163] ; [114 289],[ 60.38523274 159.61476726] ; [110.61476726 292.38523274],0
a7,1,0.549342,0.358498,[165  54] ; [294 108],[161.86956522  57.13043478] ; [297.13043478 104.86956522],0
d4,1,0.561794,0.336608,[194  25] ; [363  40],[196.11414791  22.88585209] ; [360.88585209  42.11414791],0
b1,1,0.693742,0.155064,[ 81 139] ; [142 261],[ 78.74799358 141.25200642] ; [144.25200642 258.74799358],0
p12,1,0.825895,0.048387,[ 17 203] ; [ 33 368],[ 17.71336554 202.28663446] ; [ 32.28663446 368.71336554],0
u4,1,0.856717,0.0326,[  6 214] ; [ 10 392],[  5.65916399 214.34083601] ; [ 10.34083601 391.65916399],0
u1,1,0.929873,0.007745,[ 49 171] ; [ 91 312],[ 49.43820225 170.56179775] ; [ 90.56179775 312.43820225],0
a6,1,0.936204,0.006407,[149  71] ; [271 131],[148.55305466  71.44694534] ; [271.44694534 130.55305466],0
a4,1,0.940449,0.005581,[114 105] ; [208 194],[113.55555556 105.44444444] ; [208.44444444 193.55555556],0
d1,1,0.977588,0.000789,[158  62] ; [289 114],[157.84911717  62.15088283] ; [289.15088283 113.84911717],0
