Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.4e-05,17.16694,[55 94] ; [72 43],[71.6780303 77.3219697] ; [55.3219697 59.6780303],1
p4,1,0.000953,10.917479,[ 56 100] ; [66 52],[69.45985401 86.54014599] ; [52.54014599 65.45985401],1
s2,1,0.001767,9.77693,[ 54 101] ; [61 52],[66.51119403 88.48880597] ; [48.48880597 64.51119403],0
v4,1,0.003826,8.364596,[138  19] ; [115   3],[144.44  12.56] ; [108.56   9.44],0
r4,1,0.004058,8.257528,[120  37] ; [106  12],[129.02545455  27.97454545] ; [96.97454545 21.02545455],0
p2,1,0.00417,8.208315,[97 60] ; [92 26],[107.90181818  49.09818182] ; [81.09818182 36.90181818],0
v3,1,0.006143,7.50796,[ 39 113] ; [47 66],[ 49.32830189 102.67169811] ; [36.67169811 76.32830189],0
r2,1,0.006667,7.360629,[134  22] ; [113   5],[140.62773723  15.37226277] ; [106.37226277  11.62773723],0
s6,1,0.007735,7.093902,[85 71] ; [81 34],[95.55719557 60.44280443] ; [70.44280443 44.55719557],0
p9,1,0.014619,5.961781,[110  43] ; [98 18],[118.30483271  34.69516729] ; [89.69516729 26.30483271],0
r3,1,0.015393,5.870968,[136  20] ; [112   5],[141.71428571  14.28571429] ; [106.28571429  10.71428571],0
a5,1,0.016715,5.726095,[97 60] ; [89 29],[106.18909091  50.81090909] ; [79.81090909 38.18909091],0
p3,1,0.026835,4.901386,[ 40 116] ; [45 73],[ 48.39416058 107.60583942] ; [36.60583942 81.39416058],0
r1,1,0.029135,4.759624,[105  52] ; [93 25],[113.04  43.96] ; [84.96 33.04],0
p5,1,0.036262,4.384739,[  7 150] ; [ 13 104],[ 11.45985401 145.54014599] ; [  8.54014599 108.45985401],0
n2,1,0.058077,3.591462,[41 20] ; [21  3],[44.49411765 16.50588235] ; [17.50588235  6.49411765],0
p8,1,0.062504,3.469663,[ 34 123] ; [37 80],[ 40.68248175 116.31751825] ; [30.31751825 86.68248175],0
a7,1,0.065722,3.386765,[103  53] ; [90 28],[109.88321168  46.11678832] ; [83.11678832 34.88321168],0
a2,1,0.091628,2.84553,[ 28 129] ; [31 87],[ 33.68363636 123.31636364] ; [25.31636364 92.68363636],0
b5,1,0.100014,2.70532,[94 63] ; [82 36],[100.48  56.52] ; [75.52 42.48],0
n4,1,0.102744,2.66242,[113  44] ; [95 23],[118.74909091  38.25090909] ; [89.25090909 28.74909091],0
a6,1,0.103711,2.64753,[97 60] ; [84 34],[103.33454545  53.66545455] ; [77.66545455 40.33454545],0
b1,1,0.109176,2.56611,[64 93] ; [37 81],[57.66181818 99.33818182] ; [43.33818182 74.66181818],0
u3,1,0.110828,2.542372,[27 31] ; [24 14],[30.8125 27.1875] ; [20.1875 17.8125],0
s3,1,0.132885,2.258474,[67 89] ; [59 54],[73.07063197 82.92936803] ; [52.92936803 60.07063197],0
s1,1,0.139745,2.180769,[ 10 146] ; [  3 114],[  7.42857143 148.57142857] ; [  5.57142857 111.42857143],0
a4,1,0.193857,1.688062,[65 91] ; [58 59],[70.28571429 85.71428571] ; [52.71428571 64.28571429],0
b4,1,0.208022,1.585141,[106  51] ; [71 47],[101.05090909  55.94909091] ; [75.94909091 42.05090909],0
p11,1,0.209041,1.578058,[109  48] ; [90 28],[113.61090909  43.38909091] ; [85.38909091 32.61090909],0
u2,1,0.210489,1.568058,[26 32] ; [22 16],[29. 29.] ; [19. 19.],0
u4,1,0.234517,1.413252,[  2 155] ; [  4 114],[  3.42545455 153.57454545] ; [  2.57454545 115.42545455],0
p12,1,0.250276,1.321762,[ 10 147] ; [ 12 106],[ 12.56 144.44] ; [  9.44 108.56],0
