Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.35414,[382  19] ; [6 5],[377.6407767  23.3592233] ; [10.3592233  0.6407767],1
r1,1,0.000253,13.393276,[343  57] ; [5 6],[338.68613139  61.31386861] ; [9.31386861 1.68613139],1
n4,1,0.000601,11.773099,[337  62] ; [5 6],[332.82439024  66.17560976] ; [9.17560976 1.82439024],1
s8,1,0.002268,9.319099,[280 118] ; [3 8],[275.38875306 122.61124694] ; [7.61124694 3.38875306],0
s2,1,0.003967,8.299074,[300 100] ; [4 7],[295.86374696 104.13625304] ; [8.13625304 2.86374696],0
p2,1,0.005593,7.67698,[341  59] ; [6 5],[337.71289538  62.28710462] ; [9.28710462 1.71289538],0
r3,1,0.006172,7.499348,[388  12] ; [9 2],[386.37469586  13.62530414] ; [10.62530414  0.37469586],0
p9,1,0.006544,7.393988,[356  41] ; [7 4],[353.21323529  43.78676471] ; [9.78676471 1.21323529],0
p8,1,0.02044,5.373904,[224 170] ; [2 8],[220.40594059 173.59405941] ; [5.59405941 4.40594059],0
b1,1,0.021493,5.286362,[154 247] ; [8 3],[157.67475728 243.32524272] ; [4.32524272 6.67475728],0
n5,1,0.021665,5.272476,[327  72] ; [6 5],[324.06585366  74.93414634] ; [8.93414634 2.06585366],0
s6,1,0.033201,4.535393,[336  60] ; [6 4],[333.57635468  62.42364532] ; [8.42364532 1.57635468],0
s4,1,0.049464,3.859529,[ 83 316] ; [5 6],[ 85.63902439 313.36097561] ; [2.36097561 8.63902439],0
a7,1,0.06312,3.453449,[286 115] ; [5 6],[283.23058252 117.76941748] ; [7.76941748 3.23058252],0
n6,1,0.088119,2.908397,[355  43] ; [8 3],[353.23716381  44.76283619] ; [9.76283619 1.23716381],0
p4,1,0.126934,2.329608,[269 130] ; [5 6],[266.64878049 132.35121951] ; [7.35121951 3.64878049],0
a5,1,0.20008,1.641793,[319  82] ; [7 4],[317.2961165  83.7038835] ; [8.7038835 2.2961165],0
p11,1,0.20915,1.577298,[318  83] ; [7 4],[316.32281553  84.67718447] ; [8.67718447 2.32281553],0
p10,1,0.218924,1.511413,[342  56] ; [8 3],[340.58679707  57.41320293] ; [9.41320293 1.58679707],0
d4,1,0.256086,1.289791,[339  59] ; [8 3],[337.66748166  60.33251834] ; [9.33251834 1.66748166],0
b4,1,0.286677,1.135163,[227 174] ; [8 3],[228.72572816 172.27427184] ; [6.27427184 4.72572816],0
v3,1,0.297628,1.084794,[180 206] ; [3 7],[178.37878788 207.62121212] ; [4.62121212 5.37878788],0
s3,1,0.342648,0.900498,[302  95] ; [7 4],[300.66911765  96.33088235] ; [8.33088235 2.66911765],0
b5,1,0.382965,0.761161,[235 166] ; [5 6],[233.59223301 167.40776699] ; [6.40776699 4.59223301],0
a6,1,0.404882,0.693778,[265 133] ; [6 5],[263.71149144 134.28850856] ; [7.28850856 3.71149144],0
a2,1,0.418053,0.655782,[118 283] ; [2 9],[116.7961165 284.2038835] ; [3.2038835 7.7961165],0
a3,1,0.443785,0.586477,[327  72] ; [10  1],[327.95853659  71.04146341] ; [9.04146341 1.95853659],0
p6,1,0.48196,0.494425,[186 209] ; [4 7],[184.85221675 210.14778325] ; [5.14778325 5.85221675],0
d3,1,0.507752,0.438697,[290 109] ; [7 4],[289.03170732 109.96829268] ; [7.96829268 3.03170732],0
n2,1,0.557056,0.344828,[70 17] ; [2 1],[69.6 17.4] ; [2.4 0.6],0
p7,1,0.63486,0.225528,[272 115] ; [7 4],[271.28894472 115.71105528] ; [7.71105528 3.28894472],0
s5,1,0.720188,0.128313,[176 209] ; [4 6],[175.44303797 209.55696203] ; [4.55696203 5.44303797],0
a4,1,0.728926,0.1201,[203 197] ; [5 6],[202.43309002 197.56690998] ; [5.56690998 5.43309002],0
v1,1,0.816041,0.054121,[227 164] ; [6 5],[226.62437811 164.37562189] ; [6.37562189 4.62437811],0
v2,1,0.829163,0.046559,[235 154] ; [7 4],[235.345 153.655] ; [6.655 4.345],0
p3,1,0.850568,0.035492,[229 170] ; [6 5],[228.69512195 170.30487805] ; [6.30487805 4.69512195],0
p1,1,0.858545,0.031765,[ 43 356] ; [ 1 10],[ 42.8195122 356.1804878] ; [1.1804878 9.8195122],0
b3,1,0.8751,0.024707,[119 161] ; [4 6],[118.75862069 161.24137931] ; [4.24137931 5.75862069],0
b2,1,0.8751,0.024707,[119 161] ; [4 6],[118.75862069 161.24137931] ; [4.24137931 5.75862069],0
d5,1,0.888261,0.019742,[332  66] ; [9 2],[331.82885086  66.17114914] ; [9.17114914 1.82885086],0
d2,1,0.903099,0.014823,[225 174] ; [6 5],[224.80243902 174.19756098] ; [6.19756098 4.80243902],0
d1,1,0.920689,0.009913,[261 140] ; [7 4],[260.84466019 140.15533981] ; [7.15533981 3.84466019],0
a8,1,0.937237,0.0062,[ 62 297] ; [2 9],[ 62.0972973 296.9027027] ; [1.9027027 9.0972973],0
