Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,73.315883,[ 34 193] ; [76 54],[ 69.94397759 157.05602241] ; [40.05602241 89.94397759],1
s2,1,0.0,53.343366,[ 50 176] ; [79 51],[ 81.89325843 144.10674157] ; [47.10674157 82.89325843],1
s3,1,0.0,50.503814,[ 72 152] ; [92 37],[104.06798867 119.93201133] ; [59.93201133 69.06798867],1
s6,1,0.0,47.409801,[ 83 142] ; [96 32],[114.09348442 110.90651558] ; [64.90651558 63.09348442],1
a3,1,0.0,28.059486,[123 103] ; [107  23],[146.01123596  79.98876404] ; [83.98876404 46.01123596],1
n4,1,1e-06,24.051227,[142  85] ; [113  17],[162.14285714  64.85714286] ; [92.85714286 37.14285714],1
p10,1,2e-06,22.214489,[134  87] ; [110  20],[153.62962963  67.37037037] ; [90.37037037 39.62962963],1
r1,1,9e-06,19.735873,[143  83] ; [111  19],[161.24719101  64.75280899] ; [92.75280899 37.24719101],1
p4,1,1.1e-05,19.292321,[ 85 138] ; [81 49],[104.86685552 118.13314448] ; [61.13314448 68.86685552],1
s5,1,1.7e-05,18.52547,[ 33 187] ; [45 84],[ 49.16905444 170.83094556] ; [ 28.83094556 100.16905444],1
p9,1,3.8e-05,16.989453,[144  78] ; [110  19],[160.64957265  61.35042735] ; [93.35042735 35.64957265],1
n6,1,9.6e-05,15.223041,[161  65] ; [115  14],[175.70704225  50.29295775] ; [100.29295775  28.70704225],1
p7,1,0.000105,15.044853,[101 120] ; [86 42],[118.41547278 102.58452722] ; [68.58452722 59.41547278],1
p5,1,0.00017,14.131443,[  9 215] ; [ 20 110],[ 18.35028249 205.64971751] ; [ 10.64971751 119.35028249],1
p3,1,0.000315,12.978717,[ 69 158] ; [64 65],[ 84.80617978 142.19382022] ; [48.19382022 80.80617978],1
n5,1,0.000394,12.558438,[132  92] ; [100  29],[147.21813031  76.78186969] ; [84.78186969 44.21813031],1
v4,1,0.000455,12.292916,[189  37] ; [124   5],[199.26197183  26.73802817] ; [113.73802817  15.26197183],1
r4,1,0.000651,11.624938,[173  54] ; [118  12],[185.03361345  41.96638655] ; [105.96638655  24.03361345],1
u1,1,0.000693,11.506691,[ 20 207] ; [ 28 102],[ 30.5210084 196.4789916] ; [ 17.4789916 112.5210084],1
p2,1,0.00083,11.17361,[150  75] ; [108  22],[163.52112676  61.47887324] ; [94.47887324 35.52112676],1
p6,1,0.001125,10.608823,[ 43 180] ; [45 84],[ 55.75 167.25] ; [32.25 96.75],0
a5,1,0.001398,10.208903,[133  94] ; [98 32],[146.88235294  80.11764706] ; [84.11764706 45.88235294],0
r3,1,0.003134,8.727666,[195  31] ; [124   5],[203.08169014  22.91830986] ; [115.91830986  13.08169014],0
a4,1,0.004395,8.112754,[ 75 151] ; [63 67],[ 87.60674157 138.39325843] ; [50.39325843 79.60674157],0
r2,1,0.004723,7.982579,[191  32] ; [123   6],[198.92613636  24.07386364] ; [115.07386364  13.92613636],0
d1,1,0.005112,7.83926,[103 124] ; [79 51],[115.7254902 111.2745098] ; [66.2745098 63.7254902],0
n1,1,0.00662,7.37316,[21 52] ; [20 16],[27.4587156 45.5412844] ; [13.5412844 22.4587156],0
b5,1,0.010853,6.489255,[133  94] ; [58 72],[121.44817927 105.55182073] ; [69.55182073 60.44817927],0
b2,1,0.012946,6.176438,[32 87] ; [39 51],[40.42583732 78.57416268] ; [30.57416268 59.42583732],0
b3,1,0.012946,6.176438,[32 87] ; [39 51],[40.42583732 78.57416268] ; [30.57416268 59.42583732],0
a2,1,0.015384,5.871997,[ 34 193] ; [33 97],[ 42.6022409 184.3977591] ; [ 24.3977591 105.6022409],0
u3,1,0.020214,5.393338,[39 62] ; [15  8],[43.98387097 57.01612903] ; [10.01612903 12.98387097],0
d5,1,0.022842,5.180444,[164  63] ; [107  22],[172.8005618  54.1994382] ; [98.1994382 30.8005618],0
d4,1,0.026577,4.91811,[166  60] ; [108  21],[174.43380282  51.56619718] ; [99.56619718 29.43380282],0
v2,1,0.027482,4.860248,[ 76 140] ; [60 67],[ 85.64431487 130.35568513] ; [50.35568513 76.64431487],0
d2,1,0.027935,4.832093,[ 91 133] ; [68 61],[100.89518414 123.10481586] ; [58.10481586 70.89518414],0
p11,1,0.031758,4.61149,[152  75] ; [101  29],[160.87114846  66.12885154] ; [92.12885154 37.87114846],0
v3,1,0.047149,3.940071,[ 49 171] ; [40 85],[ 56.75362319 163.24637681] ; [32.24637681 92.75362319],0
a6,1,0.057672,3.603091,[158  69] ; [77 52],[149.84550562  77.15449438] ; [85.15449438 43.84550562],0
u2,1,0.09639,2.764278,[45 57] ; [14  8],[48.53225806 53.46774194] ; [10.46774194 11.53225806],0
a8,1,0.172682,1.859505,[ 26 187] ; [21 98],[ 30.15361446 182.84638554] ; [ 16.84638554 102.15361446],0
b1,1,0.221482,1.494744,[ 88 139] ; [59 71],[ 93.47058824 133.52941176] ; [53.52941176 76.47058824],0
u4,1,0.274159,1.195816,[  1 226] ; [  2 128],[  1.90756303 225.09243697] ; [  1.09243697 128.90756303],0
p8,1,0.297436,1.085656,[ 91 132] ; [60 69],[ 95.66193182 127.33806818] ; [55.33806818 73.66193182],0
p12,1,0.359873,0.838336,[  9 216] ; [  8 122],[ 10.77464789 214.22535211] ; [  6.22535211 123.77464789],0
p1,1,0.379945,0.770881,[ 15 210] ; [ 12 118],[ 17.11267606 207.88732394] ; [  9.88732394 120.11267606],0
b4,1,0.478884,0.501404,[131  96] ; [70 60],[127.80672269  99.19327731] ; [73.19327731 56.80672269],0
n2,1,0.509765,0.434548,[48 27] ; [26 11],[49.55357143 25.44642857] ; [24.44642857 12.55357143],0
a1,1,0.527101,0.399977,[ 12 215] ; [  9 121],[ 13.35294118 213.64705882] ; [  7.64705882 122.35294118],0
d3,1,0.640198,0.218484,[138  88] ; [82 47],[140.05633803  85.94366197] ; [79.94366197 49.05633803],0
n3,1,0.644928,0.212355,[46 28] ; [24 12],[47.09090909 26.90909091] ; [22.90909091 13.09090909],0
a7,1,0.715516,0.132829,[154  72] ; [91 39],[155.53370787  70.46629213] ; [89.46629213 40.53370787],0
s1,1,0.787902,0.07238,[  9 215] ; [  6 124],[  9.49152542 214.50847458] ; [  5.50847458 124.49152542],0
