Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,65.766601,[261   4] ; [34 16],[248.17460317  16.82539683] ; [46.82539683  3.17460317],1
r2,1,0.0,32.609519,[257   6] ; [38 11],[248.66987179  14.33012821] ; [46.33012821  2.66987179],1
r3,1,2e-06,22.659149,[262   3] ; [43  7],[256.58730159   8.41269841] ; [48.41269841  1.58730159],1
a5,1,0.000162,14.222121,[221  44] ; [30 20],[211.15873016  53.84126984] ; [39.84126984 10.15873016],1
a7,1,0.000365,12.703611,[210  54] ; [28 22],[200.10191083  63.89808917] ; [37.89808917 12.10191083],1
d2,1,0.000506,12.094507,[155 109] ; [16 34],[143.77070064 120.22929936] ; [27.22929936 22.77070064],1
u1,1,0.001266,10.391731,[ 72 193] ; [ 3 47],[ 63.0952381 201.9047619] ; [11.9047619 38.0952381],0
a2,1,0.001314,10.322365,[ 86 179] ; [ 5 45],[ 76.55555556 188.44444444] ; [14.44444444 35.55555556],0
d1,1,0.003049,8.778017,[189  76] ; [25 25],[180.03174603  84.96825397] ; [33.96825397 16.03174603],0
a4,1,0.005083,7.849509,[141 122] ; [16 34],[131.9201278 131.0798722] ; [25.0798722 24.9201278],0
a3,1,0.008353,6.956209,[205  59] ; [30 20],[197.57961783  66.42038217] ; [37.42038217 12.57961783],0
n4,1,0.009857,6.660566,[233  32] ; [37 13],[227.14285714  37.85714286] ; [42.85714286  7.14285714],0
d3,1,0.012429,6.248648,[208  57] ; [31 19],[201.06349206  63.93650794] ; [37.93650794 12.06349206],0
b1,1,0.013713,6.07473,[ 99 166] ; [28 22],[106.84126984 158.15873016] ; [20.15873016 29.84126984],0
d5,1,0.020792,5.344105,[233  31] ; [38 12],[227.84713376  36.15286624] ; [43.15286624  6.84713376],0
s8,1,0.021684,5.270988,[151 111] ; [20 30],[143.59615385 118.40384615] ; [27.40384615 22.59615385],0
a6,1,0.031845,4.606817,[189  76] ; [28 22],[182.55555556  82.44444444] ; [34.44444444 15.55555556],0
p1,1,0.031883,4.604786,[ 32 231] ; [ 1 49],[ 27.7284345 235.2715655] ; [ 5.2715655 44.7284345],0
v4,1,0.053448,3.729844,[258   7] ; [45  4],[255.71656051   9.28343949] ; [47.28343949  1.71656051],0
