Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,103.043574,[219 139] ; [ 52 207],[157.24149109 200.75850891] ; [113.75850891 145.24149109],1
v1,1,0.0,53.171013,[256 102] ; [109 149],[212.12662338 145.87337662] ; [152.87337662 105.12662338],1
p10,1,0.000297,13.090508,[324  36] ; [208  53],[308.4057971  51.5942029] ; [223.5942029  37.4057971],1
a5,1,0.001181,10.519954,[292  72] ; [182  82],[274.7388535  89.2611465] ; [199.2611465  64.7388535],0
p3,1,0.001805,9.738119,[213 148] ; [122 141],[193.80608974 167.19391026] ; [141.19391026 121.80608974],0
p9,1,0.002061,9.494794,[328  31] ; [218  44],[315.64251208  43.35748792] ; [230.35748792  31.64251208],0
p7,1,0.002219,9.358965,[256  99] ; [157 103],[238.39837398 116.60162602] ; [174.60162602  85.39837398],0
p11,1,0.006636,7.369008,[315  50] ; [206  58],[302.3290938  62.6709062] ; [218.6709062  45.3290938],0
r1,1,0.009442,6.737188,[311  54] ; [202  60],[298.63636364  66.36363636] ; [214.36363636  47.63636364],0
a3,1,0.01067,6.519506,[279  84] ; [178  85],[265.00159744  97.99840256] ; [191.99840256  71.00159744],0
a7,1,0.011061,6.455537,[273  90] ; [174  90],[258.78947368 104.21052632] ; [188.21052632  75.78947368],0
s4,1,0.012743,6.204425,[ 46 315] ; [ 52 206],[ 57.15347334 303.84652666] ; [ 40.84652666 217.15347334],0
b1,1,0.012754,6.202921,[126 239] ; [117 147],[141.00953895 223.99046105] ; [101.99046105 162.00953895],0
s7,1,0.013608,6.088304,[201 142] ; [123 131],[186.15075377 156.84924623] ; [137.84924623 116.15075377],0
s8,1,0.015513,5.857305,[188 172] ; [112 152],[173.07692308 186.92307692] ; [126.92307692 137.07692308],0
d1,1,0.02017,5.397086,[234 131] ; [145 119],[219.92845787 145.07154213] ; [159.07154213 104.92845787],0
d4,1,0.020464,5.371907,[310  53] ; [205  57],[299.112  63.888] ; [215.888  46.112],0
s1,1,0.031231,4.640213,[  6 352] ; [ 12 247],[ 10.44408428 347.55591572] ; [  7.55591572 251.44408428],0
a1,1,0.046322,3.969838,[ 22 343] ; [  7 257],[ 16.82829889 348.17170111] ; [ 12.17170111 251.82829889],0
n3,1,0.051797,3.782326,[50 12] ; [39 21],[45.2295082 16.7704918] ; [43.7704918 16.2295082],0
d3,1,0.052451,3.761331,[258 105] ; [167  95],[246.84 116.16] ; [178.16  83.84],0
p4,1,0.065269,3.398159,[246 114] ; [161 102],[235.18459069 124.81540931] ; [171.81540931  91.18459069],0
d2,1,0.073248,3.208686,[194 169] ; [121 141],[182.952 180.048] ; [132.048 129.952],0
p8,1,0.076273,3.142572,[209 146] ; [136 127],[198.17961165 156.82038835] ; [146.82038835 116.17961165],0
