Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,271.554589,[287  48] ; [ 77 265],[180.11816839 154.88183161] ; [183.88183161 158.11816839],1
s6,1,0.0,140.746177,[290  41] ; [152 192],[216.7437037 114.2562963] ; [225.2562963 118.7437037],1
s7,1,0.0,129.362696,[224  98] ; [ 85 251],[151.21276596 170.78723404] ; [157.78723404 178.21276596],1
s8,1,0.0,98.701405,[207 129] ; [ 83 263],[142.87390029 193.12609971] ; [147.12609971 198.87390029],1
s5,1,0.0,68.856402,[149 175] ; [ 56 287],[ 99.5802099 224.4197901] ; [105.4197901 237.5802099],1
s4,1,3e-06,22.061366,[ 82 249] ; [ 38 308],[ 58.67060561 272.32939439] ; [ 61.32939439 284.67060561],1
u1,1,6e-05,16.114614,[ 84 253] ; [ 45 303],[ 63.46423358 273.53576642] ; [ 65.53576642 282.46423358],1
p10,1,0.000374,12.657395,[289  46] ; [259  84],[270.76696165  64.23303835] ; [277.23303835  65.76696165],1
p6,1,0.00066,11.599491,[136 198] ; [ 97 246],[114.95125554 219.04874446] ; [118.04874446 224.95125554],1
p9,1,0.000696,11.500915,[294  38] ; [269  72],[277.73551263  54.26448737] ; [285.26448737  55.73551263],1
p4,1,0.000872,11.08112,[211 125] ; [173 172],[189.46255507 146.53744493] ; [194.53744493 150.46255507],1
d2,1,0.000882,11.061012,[185 151] ; [146 199],[163.31277533 172.68722467] ; [167.68722467 177.31277533],1
a3,1,0.001008,10.813024,[255  81] ; [222 123],[235.34801762 100.65198238] ; [241.65198238 103.34801762],0
a2,1,0.001992,9.557117,[ 99 238] ; [ 67 281],[ 81.66715328 255.33284672] ; [ 84.33284672 263.66715328],0
a5,1,0.002017,9.533803,[263  74] ; [235 113],[245.00145985  91.99854015] ; [252.99854015  95.00145985],0
d1,1,0.00222,9.358383,[217 120] ; [184 164],[197.28029197 139.71970803] ; [203.71970803 144.28029197],0
r4,1,0.004424,8.10114,[313  24] ; [300  48],[301.57810219  35.42189781] ; [311.42189781  36.57810219],0
d4,1,0.008018,7.029445,[287  49] ; [269  78],[273.522694  62.477306] ; [282.477306  64.522694],0
a4,1,0.013266,6.133349,[168 169] ; [139 205],[151.92217327 185.07782673] ; [155.07782673 188.92217327],0
s1,1,0.013925,6.047618,[ 14 319] ; [  4 340],[  8.85376662 324.14623338] ; [  9.14623338 334.85376662],0
p12,1,0.015465,5.862682,[ 26 310] ; [ 12 333],[ 18.74889868 317.25110132] ; [ 19.25110132 325.74889868],0
n4,1,0.017338,5.661793,[276  60] ; [259  88],[263.19180088  72.80819912] ; [271.80819912  75.19180088],0
p7,1,0.017457,5.649816,[217 110] ; [197 146],[202.05671642 124.94328358] ; [211.94328358 131.05671642],0
n5,1,0.020675,5.354021,[274  63] ; [255  90],[261.3973607  75.6026393] ; [267.6026393  77.3973607],0
p3,1,0.02344,5.135578,[170 166] ; [146 202],[155.22807018 180.77192982] ; [160.77192982 187.22807018],0
v3,1,0.02518,5.01143,[137 189] ; [115 227],[122.98203593 203.01796407] ; [129.01796407 212.98203593],0
r2,1,0.027612,4.852142,[324  11] ; [317  24],[317.65532544  17.34467456] ; [323.34467456  17.65532544],0
r1,1,0.02777,4.842283,[274  62] ; [258  88],[262.09970674  73.90029326] ; [269.90029326  76.09970674],0
d5,1,0.03586,4.403733,[282  53] ; [271  77],[271.23718887  63.76281113] ; [281.76281113  66.23718887],0
u3,1,0.041294,4.163891,[50 31] ; [59 66],[42.8592233 38.1407767] ; [66.1407767 58.8592233],0
v2,1,0.042687,4.107767,[195 129] ; [177 161],[182.06646526 141.93353474] ; [189.93353474 148.06646526],0
u4,1,0.043502,4.075782,[ 10 327] ; [  3 345],[  6.39562044 330.60437956] ; [  6.60437956 341.39562044],0
v1,1,0.052308,3.765906,[180 149] ; [161 180],[167.44626866 161.55373134] ; [173.55373134 167.44626866],0
p2,1,0.056192,3.64635,[286  50] ; [276  71],[276.47437775  59.52562225] ; [285.52562225  61.47437775],0
v4,1,0.094525,2.795575,[325  12] ; [325  22],[320.24853801  16.75146199] ; [329.75146199  17.24853801],0
a8,1,0.137445,2.206337,[ 49 264] ; [ 36 275],[ 42.63621795 270.36378205] ; [ 42.36378205 268.63621795],0
d3,1,0.240014,1.380513,[238  98] ; [232 116],[230.87719298 105.12280702] ; [239.12280702 108.87719298],0
a1,1,0.254697,1.297356,[ 14 323] ; [  9 339],[ 11.31532847 325.68467153] ; [ 11.68467153 336.31532847],0
r3,1,0.260226,1.267555,[322  14] ; [325  21],[318.75659824  17.24340176] ; [328.24340176  17.75659824],0
n2,1,0.301638,1.06694,[54 16] ; [60 26],[51.15384615 18.84615385] ; [62.84615385 23.15384615],0
b1,1,0.301768,1.066365,[129 208] ; [120 228],[122.50072993 214.49927007] ; [126.49927007 221.50072993],0
a7,1,0.323842,0.973366,[246  89] ; [243 104],[240.19794721  94.80205279] ; [248.80205279  98.19794721],0
b5,1,0.48823,0.480425,[213 124] ; [211 137],[208.59562044 128.40437956] ; [215.40437956 132.59562044],0
u2,1,0.549838,0.357608,[42 39] ; [59 65],[39.90731707 41.09268293] ; [61.09268293 62.90731707],0
b2,1,0.641977,0.216165,[ 78 126] ; [ 72 128],[ 75.74257426 128.25742574] ; [ 74.25742574 125.74257426],0
b3,1,0.641977,0.216165,[ 78 126] ; [ 72 128],[ 75.74257426 128.25742574] ; [ 74.25742574 125.74257426],0
a6,1,0.745565,0.105296,[222 114] ; [234 114],[224. 112.] ; [232. 116.],0
p8,1,0.761409,0.092192,[166 167] ; [166 175],[164.02967359 168.97032641] ; [167.97032641 173.02967359],0
n3,1,0.775396,0.08141,[53 18] ; [61 23],[52.21935484 18.78064516] ; [61.78064516 22.21935484],0
p1,1,0.781514,0.076921,[ 21 314] ; [ 20 327],[ 20.13929619 314.86070381] ; [ 20.86070381 326.13929619],0
p11,1,0.828315,0.04703,[265  72] ; [276  72],[266.15620438  70.84379562] ; [274.84379562  73.15620438],0
b4,1,0.846141,0.037653,[198 139] ; [207 141],[199.24817518 137.75182482] ; [205.75182482 142.24817518],0
n1,1,0.965683,0.001851,[25 45] ; [31 55],[25.12820513 44.87179487] ; [30.87179487 55.12820513],0
