Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,7e-06,20.263762,[11 32] ; [49 22],[22.63157895 20.36842105] ; [37.36842105 33.63157895],1
s2,1,1.5e-05,18.741127,[ 9 35] ; [45 28],[20.30769231 23.69230769] ; [33.69230769 39.30769231],1
s5,1,0.000362,12.719167,[ 5 38] ; [31 40],[13.57894737 29.42105263] ; [22.42105263 48.57894737],1
s7,1,0.001639,9.914915,[11 29] ; [40 28],[18.88888889 21.11111111] ; [32.11111111 35.88888889],0
s8,1,0.002607,9.063732,[11 33] ; [39 34],[18.8034188 25.1965812] ; [31.1965812 41.8034188],0
r1,1,0.010184,6.602422,[30 14] ; [64  9],[35.35042735  8.64957265] ; [58.64957265 14.35042735],0
r4,1,0.01283,6.192403,[34 10] ; [68  5],[38.35897436  5.64102564] ; [63.64102564  9.35897436],0
p4,1,0.017989,5.597231,[14 28] ; [40 31],[20.07079646 21.92920354] ; [33.92920354 37.07079646],0
n6,1,0.023173,5.155504,[32 12] ; [65  8],[36.47863248  7.52136752] ; [60.52136752 12.47863248],0
p7,1,0.038494,4.283062,[20 23] ; [47 24],[25.27192982 17.72807018] ; [41.72807018 29.27192982],0
r3,1,0.052177,3.77008,[38  5] ; [71  2],[40.40517241  2.59482759] ; [68.59482759  4.40517241],0
s4,1,0.052585,3.757072,[ 4 40] ; [17 56],[ 7.8974359 36.1025641] ; [13.1025641 59.8974359],0
b2,1,0.059562,3.549525,[14 14] ; [13 33],[10.21621622 17.78378378] ; [16.78378378 29.21621622],0
b3,1,0.059562,3.549525,[14 14] ; [13 33],[10.21621622 17.78378378] ; [16.78378378 29.21621622],0
d3,1,0.143701,2.13787,[26 18] ; [52 20],[29.5862069 14.4137931] ; [48.4137931 23.5862069],0
a8,1,0.143742,2.137439,[ 2 38] ; [ 9 55],[ 4.23076923 35.76923077] ; [ 6.76923077 57.23076923],0
p3,1,0.151875,2.053322,[16 28] ; [36 36],[19.72413793 24.27586207] ; [32.27586207 39.72413793],0
n3,1,0.15789,1.994317,[8 4] ; [15  2],[9.51724138 2.48275862] ; [13.48275862  3.51724138],0
p10,1,0.161522,1.959917,[31 13] ; [58 13],[34.05217391  9.94782609] ; [54.94782609 16.05217391],0
p9,1,0.174002,1.848126,[31 13] ; [57 13],[33.96491228 10.03508772] ; [54.03508772 15.96491228],0
a2,1,0.198957,1.650013,[ 8 36] ; [21 52],[10.90598291 33.09401709] ; [18.09401709 54.90598291],0
b5,1,0.204756,1.608123,[20 24] ; [42 31],[23.31623932 20.68376068] ; [38.68376068 34.31623932],0
a5,1,0.220444,1.501481,[29 15] ; [55 17],[31.86206897 12.13793103] ; [52.13793103 19.86206897],0
a6,1,0.223402,1.482385,[27 17] ; [52 20],[29.96551724 14.03448276] ; [49.03448276 22.96551724],0
p6,1,0.228075,1.452826,[ 9 33] ; [23 49],[11.78947368 30.21052632] ; [20.21052632 51.78947368],0
p11,1,0.236898,1.398958,[28 16] ; [54 19],[30.83760684 13.16239316] ; [51.16239316 21.83760684],0
u1,1,0.266926,1.232475,[ 5 39] ; [14 59],[ 7.14529915 36.85470085] ; [11.85470085 61.14529915],0
d5,1,0.269196,1.220838,[31 13] ; [58 15],[33.47008547 10.52991453] ; [55.52991453 17.47008547],0
p2,1,0.292336,1.108832,[29 15] ; [54 18],[31.48275862 12.51724138] ; [51.51724138 20.48275862],0
v2,1,0.3321,0.940691,[32 10] ; [48 23],[29.73451327 12.26548673] ; [50.26548673 20.73451327],0
p8,1,0.348643,0.878391,[17 26] ; [34 36],[19.40707965 23.59292035] ; [31.59292035 38.40707965],0
n2,1,0.410023,0.678733,[10  3] ; [15  2],[10.83333333  2.16666667] ; [14.16666667  2.83333333],0
a1,1,0.445668,0.581645,[ 2 42] ; [ 6 67],[ 3.00854701 40.99145299] ; [ 4.99145299 68.00854701],0
r2,1,0.463877,0.536524,[41  2] ; [67  6],[40.03448276  2.96551724] ; [67.96551724  5.03448276],0
a3,1,0.46862,0.525228,[35  9] ; [53 19],[33.37931034 10.62068966] ; [54.62068966 17.37931034],0
b1,1,0.499818,0.455324,[13 31] ; [26 47],[14.66666667 29.33333333] ; [24.33333333 48.66666667],0
u3,1,0.5051,0.444205,[4 5] ; [11  8],[4.82142857 4.17857143] ; [10.17857143  8.82142857],0
d1,1,0.579034,0.307799,[23 21] ; [42 31],[24.44444444 19.55555556] ; [40.55555556 32.44444444],0
u2,1,0.598702,0.276958,[4 5] ; [11  9],[4.65517241 4.34482759] ; [10.34482759  9.65517241],0
d4,1,0.626516,0.236814,[33 10] ; [58 14],[34.02608696  8.97391304] ; [56.97391304 15.02608696],0
a7,1,0.656304,0.198044,[30 13] ; [53 19],[31.03478261 11.96521739] ; [51.96521739 20.03478261],0
n5,1,0.657912,0.19607,[33 11] ; [52 21],[31.96581197 12.03418803] ; [53.03418803 19.96581197],0
p1,1,0.674992,0.175818,[ 4 40] ; [ 5 67],[ 3.4137931 40.5862069] ; [ 5.5862069 66.4137931],0
a4,1,0.709092,0.139186,[18 26] ; [32 40],[18.96551724 25.03448276] ; [31.03448276 40.96551724],0
s1,1,0.710053,0.138224,[ 1 42] ; [ 1 71],[ 0.74782609 42.25217391] ; [ 1.25217391 70.74782609],0
d2,1,0.737773,0.112094,[22 21] ; [35 38],[21.12931034 21.87068966] ; [35.87068966 37.12931034],0
b4,1,0.751811,0.100015,[29 15] ; [46 27],[28.20512821 15.79487179] ; [46.79487179 26.20512821],0
v4,1,0.767419,0.087469,[41  3] ; [69  4],[41.36752137  2.63247863] ; [68.63247863  4.36752137],0
n1,1,0.824016,0.049454,[3 8] ; [ 5 11],[3.25925926 7.74074074] ; [ 4.74074074 11.25925926],0
n4,1,0.99033,0.000147,[35  9] ; [58 15],[34.97435897  9.02564103] ; [58.02564103 14.97435897],0
