Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.062877,3.459828,[27  9] ; [39 30],[22.62857143 13.37142857] ; [43.37142857 25.62857143],0
s8,1,0.065,3.404988,[23 13] ; [31 38],[18.51428571 17.48571429] ; [35.48571429 33.51428571],0
n1,1,0.103031,2.657991,[ 2 11] ; [10 14],[4.21621622 8.78378378] ; [ 7.78378378 16.21621622],0
p7,1,0.116213,2.467624,[23 10] ; [34 30],[19.39175258 13.60824742] ; [37.60824742 26.39175258],0
u1,1,0.125075,2.352588,[ 2 34] ; [11 58],[ 4.45714286 31.54285714] ; [ 8.54285714 60.45714286],0
s7,1,0.149104,2.081397,[19 15] ; [26 38],[15.6122449 18.3877551] ; [29.3877551 34.6122449],0
a3,1,0.198514,1.653275,[24 12] ; [37 32],[20.91428571 15.08571429] ; [40.08571429 28.91428571],0
n6,1,0.209207,1.576906,[25 10] ; [40 28],[22.08737864 12.91262136] ; [42.91262136 25.08737864],0
a7,1,0.210907,1.565187,[29  7] ; [47 21],[26.30769231  9.69230769] ; [49.69230769 18.30769231],0
p6,1,0.214147,1.543164,[14 21] ; [19 49],[11.21359223 23.78640777] ; [21.78640777 46.21359223],0
s6,1,0.22422,1.477158,[32  4] ; [54 14],[29.76923077  6.23076923] ; [56.23076923 11.76923077],0
s3,1,0.236191,1.403187,[32  4] ; [55 14],[29.82857143  6.17142857] ; [57.17142857 11.82857143],0
d3,1,0.253789,1.302325,[22 14] ; [49 19],[24.57692308 11.42307692] ; [46.42307692 21.57692308],0
v1,1,0.25543,1.293358,[19 16] ; [28 38],[16.28712871 18.71287129] ; [30.71287129 35.28712871],0
d1,1,0.301002,1.069748,[16 20] ; [38 31],[18.51428571 17.48571429] ; [35.48571429 33.51428571],0
p10,1,0.307112,1.043056,[29  6] ; [48 17],[26.95  8.05] ; [50.05 14.95],0
b2,1,0.3175,0.999216,[ 9 13] ; [ 8 21],[ 7.33333333 14.66666667] ; [ 9.66666667 19.33333333],0
b3,1,0.3175,0.999216,[ 9 13] ; [ 8 21],[ 7.33333333 14.66666667] ; [ 9.66666667 19.33333333],0
b1,1,0.319238,0.992064,[15 21] ; [22 47],[12.68571429 23.31428571] ; [24.31428571 44.68571429],0
p12,1,0.333076,0.936901,[ 1 35] ; [ 5 62],[ 2.09708738 33.90291262] ; [ 3.90291262 63.09708738],0
a5,1,0.345319,0.890583,[19 17] ; [43 26],[21.25714286 14.74285714] ; [40.74285714 28.25714286],0
