Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,25.523827,[13 71] ; [30 23],[26.3649635 57.6350365] ; [16.6350365 36.3649635],1
s5,1,1e-06,24.366152,[ 4 76] ; [20 31],[14.65648855 65.34351145] ; [ 9.34351145 41.65648855],1
s7,1,6.1e-05,16.062033,[12 68] ; [24 27],[21.98473282 58.01526718] ; [14.01526718 36.98473282],1
s3,1,9.8e-05,15.17535,[19 62] ; [30 23],[29.61940299 51.38059701] ; [19.38059701 33.61940299],1
s4,1,0.00037,12.678155,[10 74] ; [20 33],[18.39416058 65.60583942] ; [11.60583942 41.39416058],1
s8,1,0.000788,11.269668,[11 73] ; [20 33],[19.00729927 64.99270073] ; [11.99270073 41.00729927],1
p10,1,0.002152,9.415236,[39 42] ; [39 13],[47.5037594 33.4962406] ; [30.4962406 21.5037594],0
p11,1,0.003345,8.609,[44 40] ; [41 12],[52.11678832 31.88321168] ; [32.88321168 20.11678832],0
r3,1,0.003371,8.594663,[58 26] ; [48  5],[64.99270073 19.00729927] ; [41.00729927 11.99270073],0
p4,1,0.008088,7.013939,[25 58] ; [28 25],[32.34558824 50.65441176] ; [20.65441176 32.34558824],0
p7,1,0.009793,6.672128,[31 51] ; [31 20],[38.22556391 43.77443609] ; [23.77443609 27.22556391],0
v4,1,0.023351,5.142183,[58 25] ; [46  7],[63.47058824 19.52941176] ; [40.52941176 12.47058824],0
a5,1,0.032864,4.552842,[35 49] ; [32 21],[41.08029197 42.91970803] ; [25.91970803 27.08029197],0
p8,1,0.046969,3.946507,[24 58] ; [24 28],[29.37313433 52.62686567] ; [18.62686567 33.37313433],0
r4,1,0.052082,3.773128,[38 46] ; [33 20],[43.53284672 40.46715328] ; [27.46715328 25.53284672],0
p12,1,0.05331,3.734172,[ 1 83] ; [ 4 49],[ 3.06569343 80.93430657] ; [ 1.93430657 51.06569343],0
p2,1,0.054918,3.684583,[47 35] ; [39 14],[52.23703704 29.76296296] ; [33.76296296 19.23703704],0
u3,1,0.059517,3.550794,[ 9 30] ; [11 13],[12.38095238 26.61904762] ; [ 7.61904762 16.38095238],0
p9,1,0.060462,3.524661,[49 31] ; [40 12],[53.93939394 26.06060606] ; [35.06060606 16.93939394],0
d3,1,0.061543,3.495315,[36 46] ; [32 21],[41.3037037 40.6962963] ; [26.6962963 26.3037037],0
p5,1,0.073461,3.203931,[ 2 80] ; [ 5 48],[ 4.25185185 77.74814815] ; [ 2.74814815 50.25185185],0
p6,1,0.092571,2.829083,[18 62] ; [19 34],[22.2556391 57.7443609] ; [14.7443609 38.2556391],0
n2,1,0.110912,2.541176,[20 14] ; [16  4],[22.66666667 11.33333333] ; [13.33333333  6.66666667],0
p3,1,0.112876,2.513486,[21 63] ; [20 33],[25.13868613 58.86131387] ; [15.86131387 37.13868613],0
b2,1,0.11413,2.49608,[22 29] ; [ 8 23],[18.65853659 32.34146341] ; [11.34146341 19.65853659],0
b3,1,0.11413,2.49608,[22 29] ; [ 8 23],[18.65853659 32.34146341] ; [11.34146341 19.65853659],0
a1,1,0.143472,2.140322,[ 5 79] ; [ 7 46],[ 7.35766423 76.64233577] ; [ 4.64233577 48.35766423],0
d4,1,0.206962,1.592549,[48 36] ; [36 17],[51.50364964 32.49635036] ; [32.49635036 20.50364964],0
u1,1,0.257411,1.282626,[ 5 79] ; [ 1 52],[ 3.67883212 80.32116788] ; [ 2.32116788 50.67883212],0
n6,1,0.271047,1.21144,[57 26] ; [41 12],[59.80882353 23.19117647] ; [38.19117647 14.80882353],0
u2,1,0.286785,1.134652,[15 24] ; [13 12],[17.0625 21.9375] ; [10.9375 14.0625],0
s1,1,0.325881,0.965196,[ 2 81] ; [ 3 50],[ 3.05147059 79.94852941] ; [ 1.94852941 51.05147059],0
v2,1,0.372839,0.794179,[17 65] ; [14 37],[19.11278195 62.88721805] ; [11.88721805 39.11278195],0
p1,1,0.399569,0.709623,[10 73] ; [ 4 49],[ 8.54411765 74.45588235] ; [ 5.45588235 47.54411765],0
n1,1,0.518769,0.41634,[10 22] ; [ 8 12],[11.07692308 20.92307692] ; [ 6.92307692 13.07692308],0
b1,1,0.552609,0.352665,[36 48] ; [20 33],[34.33576642 49.66423358] ; [21.66423358 31.33576642],0
r2,1,0.598326,0.277528,[59 22] ; [40 12],[60.29323308 20.70676692] ; [38.70676692 13.29323308],0
a6,1,0.60968,0.260641,[47 37] ; [32 21],[48.4379562 35.5620438] ; [30.5620438 22.4379562],0
b4,1,0.668345,0.183544,[46 38] ; [31 22],[47.21167883 36.78832117] ; [29.78832117 23.21167883],0
n3,1,0.690242,0.158824,[22 12] ; [14  6],[22.66666667 11.33333333] ; [13.33333333  6.66666667],0
a2,1,0.735223,0.11437,[ 8 76] ; [ 6 47],[ 8.58394161 75.41605839] ; [ 5.41605839 47.58394161],0
a7,1,0.740231,0.109924,[43 40] ; [29 24],[43.94117647 39.05882353] ; [28.05882353 24.94117647],0
d2,1,0.770738,0.084919,[33 49] ; [20 33],[32.19259259 49.80740741] ; [20.80740741 32.19259259],0
d1,1,0.834179,0.043825,[30 54] ; [18 35],[29.43065693 54.56934307] ; [18.56934307 34.43065693],0
a4,1,0.888725,0.019577,[26 57] ; [16 37],[25.63235294 57.36764706] ; [16.36764706 36.63235294],0
v3,1,0.907492,0.013503,[14 69] ; [ 9 42],[14.24626866 68.75373134] ; [ 8.75373134 42.24626866],0
a3,1,0.932506,0.007173,[45 39] ; [28 25],[44.75912409 39.24087591] ; [28.24087591 24.75912409],0
d5,1,0.963789,0.002061,[52 31] ; [33 20],[51.875 31.125] ; [33.125 19.875],0
n5,1,0.965927,0.001825,[52 32] ; [32 20],[51.88235294 32.11764706] ; [32.11764706 19.88235294],0
n4,1,0.985492,0.000331,[49 35] ; [31 22],[49.05109489 34.94890511] ; [30.94890511 22.05109489],0
b5,1,0.985492,0.000331,[49 35] ; [31 22],[49.05109489 34.94890511] ; [30.94890511 22.05109489],0
a8,1,0.989122,0.000186,[ 8 73] ; [ 5 46],[ 7.97727273 73.02272727] ; [ 5.02272727 45.97727273],0
