Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.031466,4.627379,[344  70] ; [5 4],[341.57446809  72.42553191] ; [7.42553191 1.57446809],0
p4,1,0.051238,3.800485,[337  77] ; [5 4],[334.72340426  79.27659574] ; [7.27659574 1.72340426],0
v1,1,0.082544,3.014095,[248 153] ; [3 6],[245.4902439 155.5097561] ; [5.5097561 3.4902439],0
n1,1,0.095407,2.78069,[24 34] ; [4 1],[25.77777778 32.22222222] ; [2.22222222 2.77777778],0
a4,1,0.112967,2.512214,[202 211] ; [2 7],[199.6492891 213.3507109] ; [4.3507109 4.6492891],0
p7,1,0.120217,2.414493,[318  92] ; [5 4],[316.06205251  93.93794749] ; [6.93794749 2.06205251],0
d5,1,0.139628,2.182049,[350  63] ; [6 3],[348.40758294  64.59241706] ; [7.59241706 1.40758294],0
d4,1,0.180807,1.790975,[345  68] ; [6 3],[343.51421801  69.48578199] ; [7.48578199 1.51421801],0
s8,1,0.210025,1.571255,[217 195] ; [6 2],[218.75238095 193.24761905] ; [4.24761905 3.75238095],0
n3,1,0.21369,1.546247,[48 10] ; [3 2],[46.95238095 11.04761905] ; [4.04761905 0.95238095],0
b5,1,0.217443,1.521169,[237 177] ; [7 2],[238.80851064 175.19148936] ; [5.19148936 3.80851064],0
a2,1,0.267529,1.229375,[115 299] ; [1 8],[113.53191489 300.46808511] ; [2.46808511 6.53191489],0
p12,1,0.288579,1.126239,[ 45 366] ; [2 7],[ 45.99285714 365.00714286] ; [1.00714286 7.99285714],0
a5,1,0.349243,0.876207,[329  85] ; [6 3],[327.87234043  86.12765957] ; [7.12765957 1.87234043],0
s5,1,0.36032,0.836777,[160 236] ; [5 4],[161.33333333 234.66666667] ; [3.66666667 5.33333333],0
p1,1,0.364857,0.821107,[ 50 361] ; [2 7],[ 50.88571429 360.11428571] ; [1.11428571 7.88571429],0
p6,1,0.370784,0.801034,[197 210] ; [3 6],[195.67307692 211.32692308] ; [4.32692308 4.67307692],0
a6,1,0.379723,0.771598,[286 127] ; [5 4],[284.79383886 128.20616114] ; [6.20616114 2.79383886],0
u1,1,0.393858,0.726998,[ 96 318] ; [1 8],[ 94.93617021 319.06382979] ; [2.06382979 6.93617021],0
d3,1,0.395749,0.721204,[285 129] ; [5 4],[283.82978723 130.17021277] ; [6.17021277 2.82978723],0
b1,1,0.425178,0.635959,[175 239] ; [5 4],[176.17021277 237.82978723] ; [3.82978723 5.17021277],0
p10,1,0.425676,0.634592,[358  54] ; [7 2],[357.19714964  54.80285036] ; [7.80285036 1.19714964],0
b2,1,0.471679,0.518039,[113 155] ; [2 5],[112.07272727 155.92727273] ; [2.92727273 4.07272727],0
b3,1,0.471679,0.518039,[113 155] ; [2 5],[112.07272727 155.92727273] ; [2.92727273 4.07272727],0
n5,1,0.483448,0.491076,[327  85] ; [8 1],[327.83847981  84.16152019] ; [7.16152019 1.83847981],0
p8,1,0.591695,0.287704,[271 140] ; [6 2],[271.71121718 139.28878282] ; [5.28878282 2.71121718],0
v3,1,0.594498,0.283374,[187 211] ; [3 5],[186.25615764 211.74384236] ; [3.74384236 4.25615764],0
d1,1,0.612461,0.256606,[264 150] ; [5 4],[263.27659574 150.72340426] ; [5.72340426 3.27659574],0
b4,1,0.620664,0.244935,[242 172] ; [6 3],[242.72340426 171.27659574] ; [5.27659574 3.72340426],0
s4,1,0.623389,0.241133,[ 71 338] ; [1 8],[ 70.44976077 338.55023923] ; [1.55023923 7.44976077],0
a7,1,0.640828,0.21766,[304 109] ; [6 3],[303.38862559 109.61137441] ; [6.61137441 2.38862559],0
n4,1,0.643245,0.214523,[343  70] ; [8 1],[343.51421801  69.48578199] ; [7.48578199 1.51421801],0
p5,1,0.729612,0.119468,[ 73 338] ; [2 7],[ 73.39285714 337.60714286] ; [1.60714286 7.39285714],0
n2,1,0.772625,0.083488,[43 15] ; [4 1],[43.26984127 14.73015873] ; [3.73015873 1.26984127],0
u2,1,0.788665,0.071848,[60 41] ; [1 1],[59.81553398 41.18446602] ; [1.18446602 0.81553398],0
s3,1,0.817896,0.053016,[244 167] ; [5 4],[243.66428571 167.33571429] ; [5.33571429 3.66428571],0
a3,1,0.887106,0.020155,[312 100] ; [7 2],[312.18052257  99.81947743] ; [6.81947743 2.18052257],0
p9,1,0.887459,0.020028,[367  45] ; [7 1],[366.87619048  45.12380952] ; [7.12380952 0.87619048],0
d2,1,0.891793,0.018506,[220 193] ; [5 4],[220.2014218 192.7985782] ; [4.7985782 4.2014218],0
n6,1,0.892522,0.018256,[360  52] ; [8 1],[360.13301663  51.86698337] ; [7.86698337 1.13301663],0
s6,1,0.90377,0.014617,[296 109] ; [6 2],[296.15012107 108.84987893] ; [5.84987893 2.15012107],0
p2,1,0.925736,0.008688,[362  50] ; [8 1],[362.09026128  49.90973872] ; [7.90973872 1.09026128],0
s2,1,0.926887,0.00842,[222 189] ; [5 4],[222.13571429 188.86428571] ; [4.86428571 4.13571429],0
v2,1,0.981336,0.000547,[249 152] ; [5 3],[249.03178484 151.96821516] ; [4.96821516 3.03178484],0
s7,1,0.982988,0.000455,[225 166] ; [4 3],[224.97236181 166.02763819] ; [4.02763819 2.97236181],0
