Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,47.684898,[12 49] ; [38  5],[29.32692308 31.67307692] ; [20.67307692 22.32692308],1
d5,1,0.0,38.881913,[21 40] ; [41  2],[36.36538462 24.63461538] ; [25.63461538 17.36538462],1
d4,1,0.0,32.225093,[27 34] ; [42  1],[40.47115385 20.52884615] ; [28.52884615 14.47115385],1
a5,1,8.2e-05,15.521144,[25 36] ; [35  9],[34.85714286 26.14285714] ; [25.14285714 18.85714286],1
u1,1,8.3e-05,15.482906,[ 1 60] ; [12 32],[ 7.55238095 53.44761905] ; [ 5.44761905 38.55238095],1
a4,1,0.000119,14.813157,[15 45] ; [27 16],[24.46601942 35.53398058] ; [17.53398058 25.46601942],1
d2,1,0.000197,13.856911,[19 41] ; [29 13],[28.23529412 31.76470588] ; [19.76470588 22.23529412],1
a2,1,0.000299,13.075058,[ 4 57] ; [15 29],[11.03809524 49.96190476] ; [ 7.96190476 36.03809524],1
a7,1,0.00282,8.920222,[25 36] ; [31 13],[32.53333333 28.46666667] ; [23.46666667 20.53333333],0
r2,1,0.021943,5.250271,[46 15] ; [39  3],[50.33980583 10.66019417] ; [34.66019417  7.33980583],0
a6,1,0.024262,5.075837,[29 32] ; [30 13],[34.60576923 26.39423077] ; [24.39423077 18.60576923],0
p3,1,0.033963,4.496542,[11 50] ; [16 28],[15.68571429 45.31428571] ; [11.31428571 32.68571429],0
a3,1,0.037599,4.323093,[31 28] ; [32 12],[36.08737864 22.91262136] ; [26.91262136 17.08737864],0
s7,1,0.062428,3.471689,[12 45] ; [15 24],[16.03125 40.96875] ; [10.96875 28.03125],0
v3,1,0.067534,3.341964,[18 41] ; [ 6 35],[14.16 44.84] ; [ 9.84 31.16],0
s4,1,0.112767,2.51501,[ 6 55] ; [ 9 34],[ 8.79807692 52.20192308] ; [ 6.20192308 36.79807692],0
a8,1,0.133125,2.25568,[ 8 52] ; [ 2 42],[ 5.76923077 54.23076923] ; [ 4.23076923 39.76923077],0
b4,1,0.141603,2.160451,[30 31] ; [28 16],[33.6952381 27.3047619] ; [24.3047619 19.6952381],0
r1,1,0.168135,1.899497,[32 29] ; [29 15],[35.43809524 25.56190476] ; [25.56190476 18.43809524],0
s8,1,0.169099,1.890909,[12 48] ; [14 30],[15. 45.] ; [11. 33.],0
u3,1,0.171857,1.866667,[13 17] ; [8 4],[15. 15.] ; [6. 6.],0
p1,1,0.207271,1.590383,[ 9 52] ; [ 3 41],[ 6.97142857 54.02857143] ; [ 5.02857143 38.97142857],0
p8,1,0.21091,1.565171,[ 8 52] ; [10 34],[10.38461538 49.61538462] ; [ 7.61538462 36.38461538],0
v4,1,0.260234,1.267511,[41 20] ; [34 10],[43.57142857 17.42857143] ; [31.42857143 12.57142857],0
s1,1,0.277429,1.17964,[10 51] ; [ 4 40],[ 8.13333333 52.86666667] ; [ 5.86666667 38.13333333],0
s3,1,0.280878,1.162838,[19 39] ; [19 25],[21.60784314 36.39215686] ; [16.39215686 27.60784314],0
n3,1,0.285657,1.139976,[13  6] ; [12 11],[11.30952381  7.69047619] ; [13.69047619  9.30952381],0
r4,1,0.299708,1.075493,[37 24] ; [31 13],[39.5047619 21.4952381] ; [28.4952381 15.5047619],0
n4,1,0.337541,0.919747,[36 25] ; [30 14],[38.34285714 22.65714286] ; [27.65714286 16.34285714],0
n2,1,0.35991,0.838208,[15  6] ; [14 10],[13.53333333  7.46666667] ; [15.46666667  8.53333333],0
p6,1,0.503474,0.447606,[ 8 52] ; [ 4 40],[ 6.92307692 53.07692308] ; [ 5.07692308 38.92307692],0
p4,1,0.506704,0.440869,[14 45] ; [13 31],[15.46601942 43.53398058] ; [11.53398058 32.46601942],0
s2,1,0.529665,0.395034,[17 43] ; [15 29],[18.46153846 41.53846154] ; [13.53846154 30.46153846],0
n1,1,0.544827,0.366667,[ 9 11] ; [13 11],[10. 10.] ; [12. 12.],0
b5,1,0.571917,0.319486,[38 23] ; [25 19],[36.6 24.4] ; [26.4 17.6],0
r3,1,0.597945,0.278107,[40 21] ; [31 13],[41.24761905 19.75238095] ; [29.75238095 14.24761905],0
s6,1,0.709158,0.139119,[22 37] ; [18 26],[22.91262136 36.08737864] ; [17.08737864 26.91262136],0
p11,1,0.72509,0.123668,[27 34] ; [21 23],[27.88571429 33.11428571] ; [20.11428571 23.88571429],0
b2,1,0.731314,0.117908,[17 24] ; [12 20],[16.28767123 24.71232877] ; [12.71232877 19.28767123],0
b3,1,0.731314,0.117908,[17 24] ; [12 20],[16.28767123 24.71232877] ; [12.71232877 19.28767123],0
s5,1,0.740437,0.109743,[ 9 47] ; [ 8 35],[ 9.61616162 46.38383838] ; [ 7.38383838 35.61616162],0
n6,1,0.768583,0.086571,[38 23] ; [28 15],[38.71153846 22.28846154] ; [27.28846154 15.71153846],0
u2,1,0.768676,0.086499,[14 16] ; [5 7],[13.57142857 16.42857143] ; [5.42857143 6.57142857],0
b1,1,0.803553,0.061877,[32 29] ; [22 22],[31.37142857 29.62857143] ; [22.62857143 21.37142857],0
p9,1,0.820097,0.05172,[27 31] ; [21 22],[27.56435644 30.43564356] ; [20.43564356 22.56435644],0
p5,1,0.855255,0.033276,[ 5 54] ; [ 4 38],[ 5.25742574 53.74257426] ; [ 3.74257426 38.25742574],0
a1,1,0.897878,0.016472,[ 6 55] ; [ 4 40],[ 5.80952381 55.19047619] ; [ 4.19047619 39.80952381],0
v1,1,0.918026,0.010593,[18 42] ; [13 29],[18.23529412 41.76470588] ; [12.76470588 29.23529412],0
n5,1,0.923301,0.009269,[39 21] ; [29 15],[39.23076923 20.76923077] ; [28.76923077 15.23076923],0
p7,1,0.955651,0.003093,[14 45] ; [10 33],[13.88235294 45.11764706] ; [10.11764706 32.88235294],0
p10,1,0.981162,0.000558,[24 35] ; [18 26],[24.05825243 34.94174757] ; [17.94174757 26.05825243],0
