Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,56.798264,[184  72] ; [37 83],[150.46808511 105.53191489] ; [70.53191489 49.46808511],1
p8,1,0.0,42.741354,[178  76] ; [39 76],[149.37127371 104.62872629] ; [67.62872629 47.37127371],1
p6,1,1e-06,23.926931,[130 122] ; [29 89],[108.29189189 143.70810811] ; [50.70810811 67.29189189],1
p5,1,3e-06,21.879958,[ 50 206] ; [  2 118],[ 35.40425532 220.59574468] ; [ 16.59574468 103.40425532],1
p2,1,4e-06,21.309614,[235  21] ; [89 31],[220.59574468  35.40425532] ; [103.40425532  16.59574468],1
p7,1,0.001022,10.787107,[194  59] ; [69 46],[180.8125  72.1875] ; [82.1875 32.8125],0
d3,1,0.003824,8.365577,[193  63] ; [73 47],[181.10638298  74.89361702] ; [84.89361702 35.10638298],0
s6,1,0.005973,7.558399,[190  60] ; [74 45],[178.86178862  71.13821138] ; [85.13821138 33.86178862],0
d1,1,0.006,7.550433,[176  80] ; [65 55],[164.08510638  91.91489362] ; [76.91489362 43.08510638],0
p12,1,0.007344,7.186953,[ 34 222] ; [  5 114],[ 26.624 229.376] ; [ 12.376 106.624],0
d2,1,0.007607,7.12381,[147 108] ; [51 68],[135. 120.] ; [63. 56.],0
v1,1,0.01064,6.524513,[188  65] ; [71 45],[177.5799458  75.4200542] ; [81.4200542 34.5799458],0
d5,1,0.01295,6.175865,[224  32] ; [93 27],[215.82978723  40.17021277] ; [101.17021277  18.82978723],0
u1,1,0.014018,6.035871,[ 65 191] ; [ 17 103],[ 55.82978723 200.17021277] ; [26.17021277 93.82978723],0
s5,1,0.017376,5.657964,[103 144] ; [33 82],[ 92.79558011 154.20441989] ; [43.20441989 71.79558011],0
a2,1,0.01745,5.650522,[ 79 177] ; [23 97],[ 69.44680851 186.55319149] ; [32.55319149 87.44680851],0
p9,1,0.018228,5.574067,[235  19] ; [99 18],[228.66846361  25.33153639] ; [105.33153639  11.66846361],0
a5,1,0.03445,4.472241,[210  46] ; [87 33],[202.21276596  53.78723404] ; [94.78723404 25.21276596],0
