Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,39.887384,[35 24] ; [ 25 131],[16.46511628 42.53488372] ; [ 43.53488372 112.46511628],1
p6,1,0.000114,14.887942,[31 28] ; [ 38 115],[19.20283019 39.79716981] ; [ 49.79716981 103.20283019],1
u1,1,0.000176,14.066965,[25 35] ; [ 27 129],[14.44444444 45.55555556] ; [ 37.55555556 118.44444444],1
p3,1,0.000218,13.672427,[39 21] ; [57 97],[26.91588785 33.08411215] ; [69.08411215 84.91588785],1
v3,1,0.00055,11.93912,[33 26] ; [ 45 104],[22.125 36.875] ; [55.875 93.125],1
a3,1,0.001229,10.446258,[54  5] ; [110  46],[45.00465116 13.99534884] ; [118.99534884  37.00465116],0
s2,1,0.002527,9.120982,[16 44] ; [ 16 139],[ 8.93023256 51.06976744] ; [ 23.06976744 131.93023256],0
s6,1,0.004126,8.227477,[36 24] ; [59 95],[26.63551402 33.36448598] ; [68.36448598 85.63551402],0
a2,1,0.015243,5.888201,[26 34] ; [ 41 115],[18.61111111 41.38888889] ; [ 48.38888889 107.61111111],0
p4,1,0.02072,5.350168,[42 18] ; [81 73],[34.48598131 25.51401869] ; [88.51401869 65.48598131],0
p12,1,0.024234,5.077796,[ 5 54] ; [  3 152],[ 2.20560748 56.79439252] ; [  5.79439252 149.20560748],0
v1,1,0.043966,4.057849,[38 21] ; [76 79],[31.42990654 27.57009346] ; [82.57009346 72.42990654],0
b3,1,0.086952,2.92992,[22 26] ; [27 60],[17.42222222 30.57777778] ; [31.57777778 55.42222222],0
b2,1,0.086952,2.92992,[22 26] ; [27 60],[17.42222222 30.57777778] ; [31.57777778 55.42222222],0
b1,1,0.090079,2.872954,[15 45] ; [58 98],[20.27777778 39.72222222] ; [ 52.72222222 103.27777778],0
v2,1,0.101947,2.674818,[41 18] ; [87 65],[35.79146919 23.20853081] ; [92.20853081 59.79146919],0
s5,1,0.107261,2.594122,[18 41] ; [ 31 123],[13.57276995 45.42723005] ; [ 35.42723005 118.57276995],0
d2,1,0.119424,2.424853,[47 13] ; [104  50],[42.3364486 17.6635514] ; [108.6635514  45.3364486],0
p10,1,0.121938,2.392256,[49 10] ; [113  42],[44.6635514 14.3364486] ; [117.3364486  37.6635514],0
a5,1,0.124903,2.354742,[54  6] ; [127  29],[50.27777778  9.72222222] ; [130.72222222  25.27777778],0
a4,1,0.129716,2.295897,[38 21] ; [82 73],[33.08411215 25.91588785] ; [86.91588785 68.08411215],0
p9,1,0.130105,2.291249,[50  8] ; [119  36],[46.01877934 11.98122066] ; [122.98122066  32.01877934],0
n6,1,0.146043,2.113102,[54  6] ; [127  28],[50.51162791  9.48837209] ; [130.48837209  24.51162791],0
s4,1,0.148206,2.090623,[ 9 50] ; [ 13 140],[ 6.12264151 52.87735849] ; [ 15.87735849 137.12264151],0
r3,1,0.153255,2.039549,[58  2] ; [141  14],[55.53488372  4.46511628] ; [143.46511628  11.53488372],0
