Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000755,11.348943,[35 23] ; [ 4 18],[28.275 29.725] ; [10.725 11.275],1
r1,1,0.001764,9.780564,[52  6] ; [13  9],[47.125 10.875] ; [17.875  4.125],0
r4,1,0.005217,7.802552,[55  3] ; [16  6],[51.475  6.525] ; [19.525  2.475],0
r2,1,0.020772,5.345802,[56  2] ; [17  4],[53.59493671  4.40506329] ; [19.40506329  1.59493671],0
v4,1,0.024469,5.061059,[57  1] ; [18  3],[55.06329114  2.93670886] ; [19.93670886  1.06329114],0
n6,1,0.030534,4.678983,[53  5] ; [16  6],[50.025  7.975] ; [18.975  3.025],0
a5,1,0.03182,4.60815,[39 19] ; [ 9 13],[34.8 23.2] ; [13.2  8.8],0
a6,1,0.036039,4.395243,[41 17] ; [10 12],[36.975 21.025] ; [14.025  7.975],0
p6,1,0.061841,3.487309,[26 31] ; [ 5 17],[22.36708861 34.63291139] ; [ 8.63291139 13.36708861],0
s5,1,0.089269,2.8875,[18 37] ; [ 3 19],[15. 40.] ; [ 6. 16.],0
s4,1,0.128504,2.31049,[10 46] ; [ 1 21],[ 7.8974359 48.1025641] ; [ 3.1025641 18.8974359],0
v3,1,0.155984,2.012732,[34 24] ; [ 9 13],[31.175 26.825] ; [11.825 10.175],0
s6,1,0.170315,1.880165,[35 21] ; [10 12],[32.30769231 23.69230769] ; [12.69230769  9.30769231],0
b4,1,0.179511,1.801666,[36 22] ; [10 12],[33.35 24.65] ; [12.65  9.35],0
p7,1,0.207233,1.590654,[39 17] ; [12 10],[36.61538462 19.38461538] ; [14.38461538  7.61538462],0
a4,1,0.2228,1.486246,[12 46] ; [ 2 20],[10.15 47.85] ; [ 3.85 18.15],0
b5,1,0.254437,1.298774,[32 26] ; [ 9 13],[29.725 28.275] ; [11.275 10.725],0
b1,1,0.290538,1.117127,[24 34] ; [12 10],[26.1 31.9] ; [ 9.9 12.1],0
n5,1,0.315588,1.007146,[45 12] ; [15  7],[43.29113924 13.70886076] ; [16.70886076  5.29113924],0
s8,1,0.316392,1.003804,[19 38] ; [10 12],[20.92405063 36.07594937] ; [ 8.07594937 13.92405063],0
d4,1,0.316553,1.003135,[31 27] ; [ 9 13],[29. 29.] ; [11. 11.],0
p10,1,0.336078,0.925333,[44 12] ; [15  7],[42.35897436 13.64102564] ; [16.64102564  5.35897436],0
n2,1,0.422813,0.642483,[10  1] ; [3 1],[9.53333333 1.46666667] ; [3.46666667 0.53333333],0
p3,1,0.426694,0.631804,[29 28] ; [ 9 13],[27.41772152 29.58227848] ; [10.58227848 11.41772152],0
p1,1,0.440771,0.594274,[ 9 48] ; [ 2 20],[ 7.93670886 49.06329114] ; [ 3.06329114 18.93670886],0
p11,1,0.448553,0.574306,[49  9] ; [17  5],[47.85 10.15] ; [18.15  3.85],0
p9,1,0.462656,0.539462,[45 11] ; [16  6],[43.79487179 12.20512821] ; [17.20512821  4.79487179],0
r3,1,0.470476,0.520858,[57  1] ; [21  1],[56.55  1.45] ; [21.45  0.55],0
s3,1,0.47424,0.51208,[33 23] ; [11 11],[31.58974359 24.41025641] ; [12.41025641  9.58974359],0
s7,1,0.520594,0.412716,[25 29] ; [ 8 13],[23.76 30.24] ; [ 9.24 11.76],0
d1,1,0.536629,0.381824,[ 5 53] ; [ 1 21],[ 4.35 53.65] ; [ 1.65 20.35],0
a3,1,0.539657,0.376176,[36 22] ; [12 10],[34.8 23.2] ; [13.2  8.8],0
n1,1,0.679708,0.170455,[4 7] ; [1 3],[3.66666667 7.33333333] ; [1.33333333 2.66666667],0
u2,1,0.690279,0.158784,[11 10] ; [6 4],[11.51612903  9.48387097] ; [5.48387097 4.51612903],0
a8,1,0.704043,0.1443,[ 6 48] ; [ 3 18],[ 6.48 47.52] ; [ 2.52 18.48],0
p4,1,0.717788,0.130622,[28 28] ; [10 12],[27.28205128 28.71794872] ; [10.71794872 11.28205128],0
b2,1,0.72435,0.124363,[11 21] ; [ 5 12],[10.44897959 21.55102041] ; [ 5.55102041 11.44897959],0
b3,1,0.72435,0.124363,[11 21] ; [ 5 12],[10.44897959 21.55102041] ; [ 5.55102041 11.44897959],0
p2,1,0.742304,0.108112,[42 15] ; [17  5],[42.56962025 14.43037975] ; [16.43037975  5.56962025],0
n3,1,0.770335,0.085227,[9 2] ; [3 1],[8.8 2.2] ; [3.2 0.8],0
d2,1,0.772484,0.083595,[14 44] ; [ 6 16],[14.5 43.5] ; [ 5.5 16.5],0
u1,1,0.817592,0.053197,[ 2 56] ; [ 1 21],[ 2.175 55.825] ; [ 0.825 21.175],0
p5,1,0.870961,0.026386,[ 7 50] ; [ 3 19],[ 7.21518987 49.78481013] ; [ 2.78481013 19.21518987],0
v1,1,0.925547,0.008733,[35 21] ; [14  8],[35.17948718 20.82051282] ; [13.82051282  8.17948718],0
n4,1,0.943494,0.005024,[41 16] ; [16  6],[41.12658228 15.87341772] ; [15.87341772  6.12658228],0
s2,1,0.948286,0.004207,[25 31] ; [10 12],[25.12820513 30.87179487] ; [ 9.87179487 12.12820513],0
p8,1,0.963865,0.002052,[34 23] ; [13  9],[33.91139241 23.08860759] ; [13.08860759  8.91139241],0
u3,1,1.0,0.0,[11 11] ; [5 5],[11. 11.] ; [5. 5.],0
