Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,50.739106,[24 58] ; [138  45],[50.12830189 31.87169811] ; [111.87169811  71.12830189],1
p6,1,1e-06,24.712984,[21 59] ; [109  74],[39.54372624 40.45627376] ; [90.45627376 92.54372624],1
d3,1,8e-06,20.011056,[44 38] ; [147  36],[59.10188679 22.89811321] ; [131.89811321  51.10188679],1
p8,1,2.6e-05,17.725486,[34 46] ; [128  55],[49.27756654 30.72243346] ; [112.72243346  70.27756654],1
n5,1,7.9e-05,15.571113,[52 28] ; [157  25],[63.81679389 16.18320611] ; [145.18320611  36.81679389],1
p5,1,0.000144,14.454725,[ 6 75] ; [ 52 131],[17.79545455 63.20454545] ; [ 40.20454545 142.79545455],1
p7,1,0.000355,12.752908,[47 30] ; [149  33],[58.27027027 18.72972973] ; [137.72972973  44.27027027],1
n4,1,0.000451,12.308348,[53 28] ; [154  28],[63.75285171 17.24714829] ; [143.24714829  38.75285171],1
d1,1,0.000468,12.237276,[41 41] ; [132  51],[53.53207547 28.46792453] ; [119.46792453  63.53207547],1
v3,1,0.001805,9.738269,[23 56] ; [90 90],[34.46718147 44.53281853] ; [ 78.53281853 101.46718147],0
p2,1,0.001906,9.637481,[64 17] ; [169  14],[71.48863636  9.51136364] ; [161.51136364  21.48863636],0
s7,1,0.003862,8.347672,[45 37] ; [125  46],[55.09881423 26.90118577] ; [114.90118577  56.09881423],0
a5,1,0.019254,5.478321,[60 22] ; [156  27],[66.83773585 15.16226415] ; [149.16226415  33.83773585],0
d5,1,0.021411,5.292989,[63 19] ; [160  22],[69.26515152 12.73484848] ; [153.73484848  28.26515152],0
n6,1,0.047862,3.914829,[68 12] ; [168  13],[72.33716475  7.66283525] ; [163.66283525  17.33716475],0
a4,1,0.057225,3.61603,[34 48] ; [99 84],[41.15471698 40.84528302] ; [91.84528302 91.15471698],0
u2,1,0.067239,3.349158,[ 8 14] ; [22 14],[11.37931034 10.62068966] ; [18.62068966 17.37931034],0
u1,1,0.082841,3.008264,[12 70] ; [ 44 139],[17.32830189 64.67169811] ; [ 38.67169811 144.32830189],0
a2,1,0.087981,2.910924,[16 66] ; [ 54 129],[21.66037736 60.33962264] ; [ 48.33962264 134.66037736],0
s6,1,0.121682,2.395534,[68 13] ; [163  17],[71.68965517  9.31034483] ; [159.31034483  20.68965517],0
a8,1,0.123542,2.371835,[13 58] ; [ 19 154],[ 9.31147541 61.68852459] ; [ 22.68852459 150.31147541],0
s8,1,0.143263,2.142552,[44 38] ; [115  67],[49.38636364 32.61363636] ; [109.61363636  72.38636364],0
r2,1,0.156793,2.004889,[78  1] ; [174   9],[75.98473282  3.01526718] ; [176.01526718   6.98473282],0
r1,1,0.161547,1.959682,[65 17] ; [155  25],[68.85496183 13.14503817] ; [151.14503817  28.85496183],0
d4,1,0.212308,1.55562,[69 13] ; [163  19],[72.06060606  9.93939394] ; [159.93939394  22.06060606],0
a3,1,0.233599,1.418813,[59 21] ; [147  36],[62.66159696 17.33840304] ; [143.33840304  39.66159696],0
p10,1,0.246887,1.340835,[74  7] ; [173   9],[76.07224335  4.92775665] ; [170.92775665  11.07224335],0
r4,1,0.252946,1.306957,[75  7] ; [174   9],[77.0490566  4.9509434] ; [171.9509434  11.0490566],0
p11,1,0.277902,1.177321,[63 19] ; [151  32],[66.21886792 15.78113208] ; [147.78113208  35.21886792],0
a6,1,0.284103,1.147359,[48 33] ; [121  62],[51.85227273 29.14772727] ; [117.14772727  65.85227273],0
s2,1,0.2914,1.113144,[57 25] ; [137  44],[60.48669202 21.51330798] ; [133.51330798  47.48669202],0
v1,1,0.310194,1.029849,[46 33] ; [118  64],[49.63984674 29.36015326] ; [114.36015326  67.63984674],0
a7,1,0.347517,0.882503,[54 28] ; [131  52],[57.24528302 24.75471698] ; [127.75471698  55.24528302],0
d2,1,0.36697,0.813898,[39 43] ; [98 85],[42.39245283 39.60754717] ; [94.60754717 88.39245283],0
a1,1,0.407056,0.687382,[ 4 78] ; [ 14 169],[ 5.56981132 76.43018868] ; [ 12.43018868 170.56981132],0
n1,1,0.433381,0.613745,[11 10] ; [15 21],[ 9.57894737 11.42105263] ; [16.42105263 19.57894737],0
b1,1,0.45443,0.559579,[27 55] ; [ 69 114],[29.70566038 52.29433962] ; [ 66.29433962 116.70566038],0
n2,1,0.46392,0.53642,[18  3] ; [28  8],[16.94736842  4.05263158] ; [29.05263158  6.94736842],0
b5,1,0.475703,0.508697,[46 36] ; [94 89],[43.32075472 38.67924528] ; [96.67924528 86.32075472],0
p1,1,0.484082,0.489653,[ 9 72] ; [ 26 156],[10.77946768 70.22053232] ; [ 24.22053232 157.77946768],0
u3,1,0.497383,0.460515,[14  9] ; [25 11],[15.20338983  7.79661017] ; [23.79661017 12.20338983],0
u4,1,0.593048,0.28561,[ 1 81] ; [  4 179],[ 1.54716981 80.45283019] ; [  3.45283019 179.54716981],0
v2,1,0.598152,0.277793,[44 33] ; [111  72],[45.90384615 31.09615385] ; [109.09615385  73.90384615],0
s4,1,0.630342,0.231597,[23 58] ; [ 46 134],[21.4137931 59.5862069] ; [ 47.5862069 132.4137931],0
b2,1,0.641106,0.217298,[24 26] ; [48 61],[22.64150943 27.35849057] ; [49.35849057 59.64150943],0
b3,1,0.641106,0.217298,[24 26] ; [48 61],[22.64150943 27.35849057] ; [49.35849057 59.64150943],0
v4,1,0.651116,0.204496,[76  3] ; [177   5],[76.57854406  2.42145594] ; [176.42145594   5.57854406],0
r3,1,0.68295,0.166824,[77  4] ; [175   7],[77.6121673  3.3878327] ; [174.3878327   7.6121673],0
s1,1,0.706597,0.1417,[ 3 79] ; [  5 174],[ 2.51340996 79.48659004] ; [  5.48659004 173.51340996],0
b4,1,0.758387,0.094617,[49 33] ; [113  70],[50.12830189 31.87169811] ; [111.87169811  71.12830189],0
s3,1,0.927844,0.008201,[56 24] ; [127  53],[56.30769231 23.69230769] ; [126.69230769  53.30769231],0
p12,1,0.985897,0.000312,[11 70] ; [ 25 158],[11.04545455 69.95454545] ; [ 24.95454545 158.04545455],0
n3,1,1.0,0.0,[15  6] ; [25 10],[15.  6.] ; [25. 10.],0
