Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,51.863805,[81 38] ; [ 2 42],[60.59509202 58.40490798] ; [22.40490798 21.59509202],1
d4,1,0.0,25.471156,[107  12] ; [24 20],[95.63803681 23.36196319] ; [35.36196319  8.63803681],1
d3,1,6e-06,20.508357,[93 26] ; [18 26],[81.03680982 37.96319018] ; [29.96319018 14.03680982],1
d2,1,0.000767,11.318862,[53 66] ; [ 7 37],[43.80368098 75.19631902] ; [16.19631902 27.80368098],1
a4,1,0.00115,10.569126,[45 74] ; [ 5 39],[36.50306748 82.49693252] ; [13.49693252 30.50306748],0
v2,1,0.002041,9.511856,[60 51] ; [11 31],[51.50980392 59.49019608] ; [19.49019608 22.50980392],0
a5,1,0.003251,8.661158,[74 45] ; [16 28],[65.70552147 53.29447853] ; [24.29447853 19.70552147],0
p7,1,0.003264,8.653522,[50 65] ; [30 13],[58.2278481 56.7721519] ; [21.7721519 21.2278481],0
a7,1,0.004642,8.014063,[94 25] ; [25 19],[86.87730061 32.12269939] ; [32.12269939 11.87730061],0
r2,1,0.007888,7.058669,[109   9] ; [34 10],[104.16049383  13.83950617] ; [38.83950617  5.16049383],0
s6,1,0.010395,6.565973,[71 45] ; [17 27],[63.8 52.2] ; [24.2 19.8],0
u3,1,0.019826,5.427118,[34 13] ; [ 9 12],[29.72058824 17.27941176] ; [13.27941176  7.72058824],0
a6,1,0.022831,5.18134,[75 44] ; [19 25],[68.62576687 50.37423313] ; [25.37423313 18.62576687],0
a8,1,0.02913,4.759896,[  2 108] ; [ 4 38],[  4.34210526 105.65789474] ; [ 1.65789474 40.34210526],0
a2,1,0.029831,4.718987,[ 17 102] ; [ 1 43],[ 13.14110429 105.85889571] ; [ 4.85889571 39.14110429],0
s5,1,0.038433,4.285743,[43 71] ; [ 9 35],[37.51898734 76.48101266] ; [14.48101266 29.51898734],0
p10,1,0.040996,4.176165,[77 37] ; [22 22],[71.43037975 42.56962025] ; [27.56962025 16.43037975],0
b4,1,0.062414,3.472048,[76 43] ; [21 23],[70.81595092 48.18404908] ; [26.18404908 17.81595092],0
r4,1,0.064371,3.421029,[95 24] ; [29 15],[90.52760736 28.47239264] ; [33.47239264 10.52760736],0
r3,1,0.071671,3.244331,[111   8] ; [37  7],[108.04907975  10.95092025] ; [39.95092025  4.04907975],0
v4,1,0.083826,2.989112,[107  10] ; [36  8],[103.91925466  13.08074534] ; [39.08074534  4.91925466],0
a1,1,0.132799,2.259482,[  4 115] ; [ 4 40],[  5.8404908 113.1595092] ; [ 2.1595092 41.8404908],0
s4,1,0.138483,2.194737,[29 90] ; [ 6 38],[25.55214724 93.44785276] ; [ 9.44785276 34.55214724],0
s7,1,0.140502,2.172453,[35 78] ; [ 8 34],[31.3483871 81.6516129] ; [11.6516129 30.3483871],0
r1,1,0.142448,2.151313,[84 34] ; [26 18],[80.12345679 37.87654321] ; [29.87654321 14.12345679],0
n1,1,0.154812,2.024183,[16 31] ; [ 2 12],[13.86885246 33.13114754] ; [4.13114754 9.86885246],0
v3,1,0.211096,1.563894,[31 78] ; [ 8 35],[27.96710526 81.03289474] ; [11.03289474 31.96710526],0
v1,1,0.301733,1.066518,[45 70] ; [13 30],[42.21518987 72.78481013] ; [15.78481013 27.21518987],0
b2,1,0.320999,0.984871,[17 39] ; [ 4 17],[15.27272727 40.72727273] ; [ 5.72727273 15.27272727],0
b3,1,0.320999,0.984871,[17 39] ; [ 4 17],[15.27272727 40.72727273] ; [ 5.72727273 15.27272727],0
a3,1,0.333937,0.933568,[71 48] ; [22 21],[68.31481481 50.68518519] ; [24.68518519 18.31481481],0
p2,1,0.395326,0.722496,[79 37] ; [33 11],[81.2 34.8] ; [30.8 13.2],0
p11,1,0.399249,0.710588,[67 52] ; [28 16],[69.35582822 49.64417178] ; [25.64417178 18.35582822],0
s2,1,0.399249,0.710588,[52 67] ; [16 28],[49.64417178 69.35582822] ; [18.35582822 25.64417178],0
n2,1,0.472845,0.51532,[28 18] ; [10  4],[29.13333333 16.86666667] ; [8.86666667 5.13333333],0
p1,1,0.473232,0.51442,[  9 107] ; [ 2 42],[  7.975 108.025] ; [ 3.025 40.975],0
b1,1,0.48408,0.489658,[39 80] ; [17 27],[40.88343558 78.11656442] ; [15.11656442 28.88343558],0
s1,1,0.492435,0.471202,[  5 114] ; [ 3 41],[  5.8404908 113.1595092] ; [ 2.1595092 41.8404908],0
s8,1,0.501798,0.451131,[33 85] ; [10 34],[31.32098765 86.67901235] ; [11.67901235 32.32098765],0
p5,1,0.515756,0.422373,[  5 111] ; [ 3 41],[  5.8 110.2] ; [ 2.2 41.8],0
s3,1,0.595642,0.281619,[56 61] ; [19 25],[54.50310559 62.49689441] ; [20.49689441 23.50310559],0
p8,1,0.638218,0.22108,[50 67] ; [17 27],[48.68944099 68.31055901] ; [18.31055901 25.68944099],0
n3,1,0.665984,0.186335,[30 16] ; [10  4],[30.66666667 15.33333333] ; [9.33333333 4.66666667],0
p12,1,0.736614,0.113125,[  4 113] ; [ 2 42],[  4.36024845 112.63975155] ; [ 1.63975155 42.36024845],0
p4,1,0.739233,0.110802,[49 69] ; [17 27],[48.07407407 69.92592593] ; [17.92592593 26.07407407],0
b5,1,0.743064,0.107452,[71 48] ; [25 19],[70.08588957 48.91411043] ; [25.91411043 18.08588957],0
n6,1,0.849303,0.036103,[69 49] ; [25 19],[68.4691358 49.5308642] ; [25.5308642 18.4691358],0
u2,1,0.888714,0.019581,[26 21] ; [12  9],[26.26470588 20.73529412] ; [11.73529412  9.26470588],0
p6,1,0.919598,0.010189,[24 92] ; [ 9 33],[24.2278481 91.7721519] ; [ 8.7721519 33.2278481],0
p9,1,0.976879,0.00084,[78 36] ; [30 14],[77.92405063 36.07594937] ; [30.07594937 13.92405063],0
p3,1,0.99076,0.000134,[40 77] ; [15 29],[39.9689441 77.0310559] ; [15.0310559 28.9689441],0
