Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,37.946809,[22 37] ; [121  28],[40.5625 18.4375] ; [102.4375  46.5625],1
u3,1,0.693023,0.155833,[8 5] ; [25 12],[8.58 4.42] ; [24.42 12.58],0
s3,1,0.698669,0.149861,[35 24] ; [84 65],[33.75480769 25.24519231] ; [85.24519231 63.75480769],0
n6,1,0.70282,0.145554,[50  9] ; [123  26],[49.07211538  9.92788462] ; [123.92788462  25.07211538],0
p2,1,0.736699,0.113049,[44 13] ; [119  31],[44.88405797 12.11594203] ; [118.11594203  31.88405797],0
a3,1,0.744515,0.106198,[46 13] ; [113  36],[45.10096154 13.89903846] ; [113.89903846  35.10096154],0
n1,1,0.78061,0.077576,[ 7 13] ; [17 27],[ 7.5 12.5] ; [16.5 27.5],0
s2,1,0.790107,0.070848,[30 28] ; [74 75],[29.14009662 28.85990338] ; [74.85990338 74.14009662],0
n4,1,0.792581,0.069148,[47 12] ; [117  33],[46.29665072 12.70334928] ; [117.70334928  32.29665072],0
u2,1,0.829813,0.0462,[8 5] ; [24 13],[8.32 4.68] ; [23.68 13.32],0
p7,1,0.833674,0.044097,[33 25] ; [86 61],[33.66829268 24.33170732] ; [85.33170732 61.66829268],0
p10,1,0.840673,0.040414,[46 13] ; [115  35],[45.44976077 13.55023923] ; [115.55023923  34.44976077],0
p8,1,0.874899,0.024787,[31 28] ; [77 73],[30.48803828 28.51196172] ; [77.51196172 72.48803828],0
u4,1,0.884792,0.020995,[ 1 58] ; [  3 147],[ 1.1291866 57.8708134] ; [  2.8708134 147.1291866],0
p11,1,0.898083,0.016405,[43 16] ; [108  42],[42.62679426 16.37320574] ; [108.37320574  41.62679426],0
p12,1,0.96291,0.002162,[ 3 55] ; [  8 142],[ 3.06730769 54.93269231] ; [  7.93269231 142.06730769],0
