Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.002148,9.418787,[27 21] ; [56 12],[34.34482759 13.65517241] ; [48.65517241 19.34482759],0
r2,1,0.006051,7.534972,[41  7] ; [67  1],[44.68965517  3.31034483] ; [63.31034483  4.68965517],0
p9,1,0.008193,6.990803,[30 16] ; [57  9],[35.73214286 10.26785714] ; [51.26785714 14.73214286],0
v2,1,0.026014,4.9551,[15 27] ; [37 27],[20.60377358 21.39622642] ; [31.39622642 32.60377358],0
v3,1,0.028587,4.792307,[ 7 38] ; [22 42],[11.97247706 33.02752294] ; [17.02752294 46.97247706],0
b1,1,0.034076,4.490891,[21 27] ; [17 51],[15.72413793 32.27586207] ; [22.27586207 45.72413793],0
r4,1,0.034829,4.453536,[35 13] ; [60  8],[39.31034483  8.68965517] ; [55.68965517 12.31034483],0
u2,1,0.036427,4.377024,[15  5] ; [11 14],[11.55555556  8.44444444] ; [14.44444444 10.55555556],0
p10,1,0.038915,4.264559,[28 18] ; [52 14],[32.85714286 13.14285714] ; [47.14285714 18.85714286],0
v4,1,0.052967,3.744954,[40  7] ; [64  3],[42.87719298  4.12280702] ; [61.12280702  5.87719298],0
s1,1,0.068775,3.312024,[ 4 43] ; [ 1 67],[ 2.04347826 44.95652174] ; [ 2.95652174 65.04347826],0
s6,1,0.075973,3.149012,[32 15] ; [56 12],[35.96521739 11.03478261] ; [52.03478261 15.96521739],0
p11,1,0.100586,2.696225,[26 22] ; [47 21],[30.20689655 17.79310345] ; [42.79310345 25.20689655],0
u1,1,0.100605,2.695934,[ 2 46] ; [ 9 59],[ 4.55172414 43.44827586] ; [ 6.44827586 61.55172414],0
a2,1,0.105762,2.61643,[ 4 44] ; [13 55],[ 7.03448276 40.96551724] ; [ 9.96551724 58.03448276],0
p2,1,0.134161,2.243684,[32 16] ; [53 14],[35.47826087 12.52173913] ; [49.52173913 17.47826087],0
d5,1,0.14858,2.086772,[30 18] ; [51 17],[33.51724138 14.48275862] ; [47.48275862 20.51724138],0
s5,1,0.152182,2.050243,[15 31] ; [30 35],[18.64864865 27.35135135] ; [26.35135135 38.64864865],0
b5,1,0.207609,1.588021,[24 24] ; [42 26],[27.31034483 20.68965517] ; [38.68965517 29.31034483],0
a5,1,0.207609,1.588021,[24 24] ; [42 26],[27.31034483 20.68965517] ; [38.68965517 29.31034483],0
p1,1,0.220385,1.501866,[ 6 42] ; [ 4 63],[ 4.17391304 43.82608696] ; [ 5.82608696 61.17391304],0
p6,1,0.227008,1.459509,[13 32] ; [13 55],[10.3539823 34.6460177] ; [15.6460177 52.3539823],0
s7,1,0.241302,1.37297,[16 28] ; [31 34],[18.97247706 25.02752294] ; [28.02752294 36.97247706],0
n5,1,0.274972,1.191774,[14 33] ; [27 41],[16.75652174 30.24347826] ; [24.24347826 43.75652174],0
d2,1,0.305889,1.048342,[18 30] ; [32 36],[20.68965517 27.31034483] ; [29.31034483 38.68965517],0
n1,1,0.331489,0.943071,[ 8 12] ; [ 6 17],[ 6.51162791 13.48837209] ; [ 7.48837209 15.51162791],0
d4,1,0.336881,0.922266,[40  7] ; [53 15],[38.00869565  8.99130435] ; [54.99130435 13.00869565],0
s2,1,0.354719,0.856502,[33 15] ; [52 16],[35.17241379 12.82758621] ; [49.82758621 18.17241379],0
b4,1,0.448773,0.573749,[27 21] ; [43 25],[28.96551724 19.03448276] ; [41.03448276 26.96551724],0
s8,1,0.464906,0.534057,[20 28] ; [33 35],[21.93103448 26.06896552] ; [31.06896552 36.93103448],0
a3,1,0.487183,0.482743,[27 21] ; [42 25],[28.8 19.2] ; [40.2 26.8],0
s4,1,0.488598,0.479612,[14 34] ; [24 44],[15.72413793 32.27586207] ; [22.27586207 45.72413793],0
p12,1,0.511072,0.431871,[ 1 46] ; [ 3 65],[ 1.63478261 45.36521739] ; [ 2.36521739 65.63478261],0
p5,1,0.514991,0.423912,[ 1 45] ; [ 3 64],[ 1.62831858 44.37168142] ; [ 2.37168142 64.62831858],0
d3,1,0.524954,0.40415,[29 19] ; [45 23],[30.62068966 17.37931034] ; [43.37931034 24.62068966],0
r1,1,0.525755,0.402589,[32 15] ; [50 18],[33.51304348 13.48695652] ; [48.48695652 19.51304348],0
v1,1,0.546457,0.363702,[19 28] ; [30 35],[20.5625 26.4375] ; [28.4375 36.5625],0
b3,1,0.598843,0.276745,[ 9 19] ; [12 19],[ 9.96610169 18.03389831] ; [11.03389831 19.96610169],0
b2,1,0.598843,0.276745,[ 9 19] ; [12 19],[ 9.96610169 18.03389831] ; [11.03389831 19.96610169],0
a6,1,0.608315,0.262635,[31 17] ; [47 21],[32.27586207 15.72413793] ; [45.72413793 22.27586207],0
n2,1,0.622101,0.242926,[16  5] ; [16  7],[15.27272727  5.72727273] ; [16.72727273  6.27272727],0
u3,1,0.671373,0.18,[14  6] ; [16  9],[13.33333333  6.66666667] ; [16.66666667  8.33333333],0
p3,1,0.74225,0.108159,[18 29] ; [24 44],[17.16521739 29.83478261] ; [24.83478261 43.16521739],0
n3,1,0.79473,0.06769,[16  5] ; [16  6],[15.62790698  5.37209302] ; [16.37209302  5.62790698],0
d1,1,0.82505,0.048865,[23 25] ; [34 34],[23.5862069 24.4137931] ; [33.4137931 34.5862069],0
p4,1,0.855885,0.032984,[22 25] ; [33 35],[22.47826087 24.52173913] ; [32.52173913 35.47826087],0
a4,1,0.858884,0.031611,[17 31] ; [23 45],[16.55172414 31.44827586] ; [23.44827586 44.55172414],0
p7,1,0.898675,0.016214,[25 18] ; [38 26],[25.31775701 17.68224299] ; [37.68224299 26.31775701],0
a8,1,0.938301,0.005992,[ 2 43] ; [ 3 60],[ 2.08333333 42.91666667] ; [ 2.91666667 60.08333333],0
p8,1,0.964327,0.002,[19 26] ; [29 39],[19.11504425 25.88495575] ; [28.88495575 39.11504425],0
