Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,57.20871,[158  28] ; [43 59],[129.8125  56.1875] ; [71.1875 30.8125],1
n6,1,0.0,28.171304,[155  30] ; [56 46],[136.01045296  48.98954704] ; [74.98954704 27.01045296],1
p10,1,0.001368,10.247949,[125  59] ; [48 51],[112.48056537  71.51943463] ; [60.51943463 38.48056537],0
p9,1,0.003975,8.29503,[134  48] ; [55 42],[123.29032258  58.70967742] ; [65.70967742 31.29032258],0
p11,1,0.007544,7.138584,[128  58] ; [54 48],[117.54166667  68.45833333] ; [64.45833333 37.54166667],0
u2,1,0.010457,6.5553,[22 35] ; [26 14],[28.20618557 28.79381443] ; [19.79381443 20.20618557],0
d4,1,0.0132,6.14205,[134  51] ; [87 15],[142.45644599  42.54355401] ; [78.54355401 23.45644599],0
a5,1,0.017175,5.678405,[130  56] ; [57 45],[120.77083333  65.22916667] ; [66.22916667 35.77083333],0
u1,1,0.021488,5.286762,[ 33 153] ; [ 8 94],[ 26.47916667 159.52083333] ; [14.52083333 87.47916667],0
p12,1,0.02835,4.80665,[ 16 170] ; [ 2 98],[ 11.70629371 174.29370629] ; [ 6.29370629 93.70629371],0
a2,1,0.033396,4.525364,[ 43 143] ; [13 89],[ 36.16666667 149.83333333] ; [19.83333333 82.16666667],0
a6,1,0.036185,4.388366,[127  59] ; [57 45],[118.83333333  67.16666667] ; [65.16666667 36.83333333],0
u3,1,0.039485,4.239884,[27 30] ; [28 13],[31.98979592 25.01020408] ; [23.01020408 17.98979592],0
d2,1,0.063729,3.437584,[94 88] ; [41 61],[86.51408451 95.48591549] ; [48.48591549 53.51408451],0
a3,1,0.08885,2.895078,[129  56] ; [61 41],[122.4738676  62.5261324] ; [67.5261324 34.4738676],0
n2,1,0.089151,2.889632,[50 19] ; [22 17],[46. 23.] ; [26. 13.],0
s7,1,0.092507,2.830199,[ 68 110] ; [26 67],[ 61.74169742 116.25830258] ; [32.25830258 60.74169742],0
r3,1,0.103464,2.651313,[153  31] ; [92 10],[157.62237762  26.37762238] ; [87.37762238 14.62237762],0
a1,1,0.11428,2.494018,[ 14 172] ; [ 3 99],[ 10.97916667 175.02083333] ; [ 6.02083333 95.97916667],0
s6,1,0.130181,2.290347,[107  78] ; [49 52],[100.90909091  84.09090909] ; [55.09090909 45.90909091],0
v3,1,0.130502,2.286528,[ 59 118] ; [23 71],[ 53.55719557 123.44280443] ; [28.44280443 65.55719557],0
s8,1,0.166993,1.909733,[ 62 124] ; [26 76],[ 56.83333333 129.16666667] ; [31.16666667 70.83333333],0
p4,1,0.178586,1.809351,[ 69 116] ; [30 72],[ 63.81533101 121.18466899] ; [35.18466899 66.81533101],0
s4,1,0.182297,1.778801,[ 28 155] ; [22 80],[ 32.10526316 150.89473684] ; [17.89473684 84.10526316],0
v2,1,0.200958,1.635402,[ 72 104] ; [47 49],[77. 99.] ; [42. 54.],0
n1,1,0.210158,1.570335,[30 37] ; [13 27],[26.92523364 40.07476636] ; [16.07476636 23.92523364],0
p5,1,0.222339,1.489213,[  9 175] ; [ 2 99],[  7.10175439 176.89824561] ; [ 3.89824561 97.10175439],0
p2,1,0.224522,1.475231,[114  72] ; [55 47],[109.14583333  76.85416667] ; [59.85416667 42.14583333],0
a4,1,0.22952,1.443835,[88 97] ; [41 61],[ 83.1533101 101.8466899] ; [45.8466899 56.1533101],0
a8,1,0.270972,1.211821,[ 17 154] ; [ 6 93],[ 14.56666667 156.43333333] ; [ 8.43333333 90.56666667],0
d3,1,0.274954,1.191863,[110  76] ; [67 35],[114.3125  71.6875] ; [62.6875 39.3125],0
d5,1,0.276837,1.182554,[139  47] ; [82 20],[142.72916667  43.27083333] ; [78.27083333 23.72916667],0
s3,1,0.292322,1.108896,[88 95] ; [42 59],[83.76760563 99.23239437] ; [46.23239437 54.76760563],0
p3,1,0.294057,1.100952,[ 53 133] ; [23 78],[ 49.2543554 136.7456446] ; [26.7456446 74.2543554],0
r2,1,0.347661,0.881976,[166  19] ; [86 14],[163.57894737  21.42105263] ; [88.42105263 11.57894737],0
s2,1,0.405289,0.692577,[ 77 105] ; [38 64],[ 73.6971831 108.3028169] ; [41.3028169 60.6971831],0
p1,1,0.418289,0.655117,[ 16 170] ; [ 6 95],[ 14.25783972 171.74216028] ; [ 7.74216028 93.25783972],0
u4,1,0.467144,0.528724,[  4 182] ; [  1 101],[  3.22916667 182.77083333] ; [  1.77083333 100.22916667],0
a7,1,0.518936,0.416008,[120  65] ; [70 32],[122.4738676  62.5261324] ; [67.5261324 34.4738676],0
b1,1,0.520326,0.413247,[ 73 113] ; [44 58],[ 75.5625 110.4375] ; [41.4375 60.5625],0
r4,1,0.543332,0.369398,[141  45] ; [74 28],[138.85416667  47.14583333] ; [76.14583333 25.85416667],0
r1,1,0.590775,0.289136,[125  61] ; [71 30],[127.02439024  58.97560976] ; [68.97560976 32.02439024],0
n3,1,0.677693,0.172735,[45 22] ; [24 14],[44.02857143 22.97142857] ; [24.97142857 13.02857143],0
v4,1,0.69493,0.1538,[157  29] ; [87 14],[158.13240418  27.86759582] ; [85.86759582 15.13240418],0
b5,1,0.709473,0.138804,[119  67] ; [63 39],[117.54166667  68.45833333] ; [64.45833333 37.54166667],0
b2,1,0.72303,0.125608,[45 67] ; [19 32],[43.97546012 68.02453988] ; [20.02453988 30.97546012],0
b3,1,0.72303,0.125608,[45 67] ; [19 32],[43.97546012 68.02453988] ; [20.02453988 30.97546012],0
s5,1,0.802416,0.062611,[ 43 135] ; [24 70],[ 43.84558824 134.15441176] ; [23.15441176 70.84558824],0
v1,1,0.821225,0.051062,[ 73 106] ; [39 60],[ 72.11510791 106.88489209] ; [39.88489209 59.11510791],0
b4,1,0.848625,0.036433,[117  69] ; [63 39],[116.25  69.75] ; [63.75 38.25],0
d1,1,0.849262,0.036123,[97 89] ; [52 50],[96.22916667 89.77083333] ; [52.77083333 49.22916667],0
p6,1,0.985027,0.000352,[ 22 162] ; [12 89],[ 21.95087719 162.04912281] ; [12.04912281 88.95087719],0
s1,1,0.987159,0.000259,[  9 173] ; [ 5 97],[  8.97183099 173.02816901] ; [ 5.02816901 96.97183099],0
