Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.02114,5.31518,[38 67] ; [5 1],[40.67567568 64.32432432] ; [2.32432432 3.67567568],0
a6,1,0.06555,3.391092,[47 58] ; [5 1],[49.18918919 55.81081081] ; [2.81081081 3.18918919],0
p3,1,0.068855,3.3101,[20 85] ; [3 3],[21.75675676 83.24324324] ; [1.24324324 4.75675676],0
p11,1,0.07277,3.219402,[48 57] ; [5 1],[50.13513514 54.86486486] ; [2.86486486 3.13513514],0
a7,1,0.088555,2.900455,[49 54] ; [5 1],[51.02752294 51.97247706] ; [2.97247706 3.02752294],0
a5,1,0.097645,2.743595,[51 54] ; [5 1],[52.97297297 52.02702703] ; [3.02702703 2.97297297],0
p10,1,0.107149,2.595773,[51 52] ; [5 1],[52.91743119 50.08256881] ; [3.08256881 2.91743119],0
p8,1,0.117995,2.443734,[23 81] ; [3 3],[24.58181818 79.41818182] ; [1.41818182 4.58181818],0
p9,1,0.123319,2.374652,[51 49] ; [5 1],[52.83018868 47.16981132] ; [3.16981132 2.83018868],0
d3,1,0.127706,2.320167,[54 51] ; [5 1],[55.81081081 49.18918919] ; [3.18918919 2.81081081],0
r2,1,0.155228,2.020104,[52 45] ; [5 1],[53.67961165 43.32038835] ; [3.32038835 2.67961165],0
d2,1,0.160544,1.96909,[39 64] ; [4 2],[40.63302752 62.36697248] ; [2.36697248 3.63302752],0
s7,1,0.200249,1.640555,[26 74] ; [3 3],[27.35849057 72.64150943] ; [1.64150943 4.35849057],0
n5,1,0.201204,1.633613,[58 44] ; [5 1],[59.5 42.5] ; [3.5 2.5],0
s8,1,0.207655,1.587699,[15 90] ; [2 4],[16.08108108 88.91891892] ; [0.91891892 5.08108108],0
n4,1,0.214195,1.542845,[60 44] ; [5 1],[61.45454545 42.54545455] ; [3.54545455 2.45454545],0
n1,1,0.218146,1.516529,[16 34] ; [2 1],[16.98113208 33.01886792] ; [1.01886792 1.98113208],0
d5,1,0.220709,1.499755,[61 44] ; [5 1],[62.43243243 42.56756757] ; [3.56756757 2.43243243],0
b4,1,0.220709,1.499755,[61 44] ; [5 1],[62.43243243 42.56756757] ; [3.56756757 2.43243243],0
p4,1,0.221813,1.492603,[28 76] ; [3 3],[29.30909091 74.69090909] ; [1.69090909 4.30909091],0
s5,1,0.278238,1.175678,[17 88] ; [2 4],[17.97297297 87.02702703] ; [1.02702703 4.97297297],0
r1,1,0.279344,1.17028,[30 73] ; [3 3],[31.18348624 71.81651376] ; [1.81651376 4.18348624],0
n6,1,0.279532,1.169361,[56 45] ; [4 1],[57.16981132 43.83018868] ; [2.83018868 2.16981132],0
u3,1,0.281159,1.161481,[16 29] ; [2 1],[16.875 28.125] ; [1.125 1.875],0
s1,1,0.287658,1.130552,[ 6 98] ; [1 5],[ 6.61818182 97.38181818] ; [0.38181818 5.61818182],0
a4,1,0.325421,0.967033,[32 72] ; [3 3],[33.09090909 70.90909091] ; [1.90909091 4.09090909],0
r3,1,0.337428,0.92018,[54 47] ; [2 4],[52.85981308 48.14018692] ; [3.14018692 2.85981308],0
s3,1,0.393084,0.729381,[33 67] ; [3 3],[33.96226415 66.03773585] ; [2.03773585 3.96226415],0
n3,1,0.552003,0.353741,[25 24] ; [1 2],[24.5 24.5] ; [1.5 1.5],0
a2,1,0.569005,0.324351,[10 95] ; [1 5],[10.40540541 94.59459459] ; [0.59459459 5.40540541],0
p1,1,0.569005,0.324351,[10 95] ; [1 5],[10.40540541 94.59459459] ; [0.59459459 5.40540541],0
s2,1,0.579288,0.307387,[28 76] ; [1 5],[27.41818182 76.58181818] ; [1.58181818 4.41818182],0
p7,1,0.629188,0.233163,[31 72] ; [1 4],[30.51851852 72.48148148] ; [1.48148148 3.51851852],0
v4,1,0.675608,0.175112,[58 42] ; [4 2],[58.49056604 41.50943396] ; [3.50943396 2.49056604],0
a3,1,0.690727,0.1583,[60 43] ; [3 3],[59.53211009 43.46788991] ; [3.46788991 2.53211009],0
n2,1,0.717303,0.131092,[28 22] ; [2 1],[28.30188679 21.69811321] ; [1.69811321 1.30188679],0
v1,1,0.72195,0.126632,[33 69] ; [2 3],[33.36448598 68.63551402] ; [1.63551402 3.36448598],0
p2,1,0.873558,0.025326,[56 49] ; [3 3],[55.81081081 49.18918919] ; [3.18918919 2.81081081],0
u2,1,0.89303,0.018083,[16 27] ; [1 2],[15.89130435 27.10869565] ; [1.10869565 1.89130435],0
b1,1,0.945712,0.004637,[51 54] ; [3 3],[51.08108108 53.91891892] ; [2.91891892 3.08108108],0
s6,1,0.948799,0.004124,[36 68] ; [2 4],[35.92727273 68.07272727] ; [2.07272727 3.92727273],0
b5,1,0.981897,0.000515,[52 53] ; [3 3],[52.02702703 52.97297297] ; [2.97297297 3.02702703],0
