Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,24.550829,[69  8] ; [73 56],[53.0776699 23.9223301] ; [88.9223301 40.0776699],1
b3,1,0.233922,1.416853,[25 28] ; [31 53],[21.66423358 31.33576642] ; [34.33576642 49.66423358],0
r1,1,0.238718,1.388147,[59 18] ; [89 40],[55.32038835 21.67961165] ; [92.67961165 36.32038835],0
r4,1,0.282591,1.154585,[65 12] ; [101  28],[62.04854369 14.95145631] ; [103.95145631  25.04854369],0
d3,1,0.3133,1.016712,[39 38] ; [56 73],[35.50970874 41.49029126] ; [59.49029126 69.50970874],0
p12,1,0.327011,0.960698,[ 6 69] ; [  6 123],[ 4.41176471 70.58823529] ; [  7.58823529 121.41176471],0
a4,1,0.38067,0.768536,[36 40] ; [53 76],[32.99512195 43.00487805] ; [56.00487805 72.99512195],0
n1,1,0.386329,0.750466,[ 9 12] ; [12 26],[ 7.47457627 13.52542373] ; [13.52542373 24.47457627],0
s1,1,0.423579,0.640364,[ 1 75] ; [  4 125],[ 1.85365854 74.14634146] ; [  3.14634146 125.85365854],0
a8,1,0.432662,0.615667,[11 63] ; [ 13 105],[ 9.25 64.75] ; [ 14.75 103.25],0
p9,1,0.457842,0.551164,[66 10] ; [107  22],[64.13658537 11.86341463] ; [108.86341463  20.13658537],0
n6,1,0.477383,0.504837,[66 11] ; [104  23],[64.16666667 12.83333333] ; [105.83333333  21.16666667],0
n3,1,0.478307,0.502722,[12  8] ; [27 12],[13.22033898  6.77966102] ; [25.77966102 13.22033898],0
u1,1,0.499274,0.45648,[ 6 71] ; [  7 122],[ 4.8592233 72.1407767] ; [  8.1407767 120.8592233],0
b5,1,0.514886,0.424126,[34 43] ; [63 66],[36.25728155 40.74271845] ; [60.74271845 68.25728155],0
p1,1,0.583349,0.300851,[ 7 70] ; [  9 120],[ 5.98058252 71.01941748] ; [ 10.01941748 118.98058252],0
a2,1,0.583396,0.300776,[ 6 71] ; [ 13 116],[ 7.10194175 69.89805825] ; [ 11.89805825 117.10194175],0
b1,1,0.589919,0.290471,[37 40] ; [57 72],[35.13592233 41.86407767] ; [58.86407767 70.13592233],0
a3,1,0.590844,0.289028,[52 25] ; [91 37],[53.71219512 23.28780488] ; [89.28780488 38.71219512],0
v4,1,0.702945,0.145426,[72  5] ; [116  10],[71.31034483  5.68965517] ; [116.68965517   9.31034483],0
n2,1,0.726099,0.122724,[14  7] ; [27 11],[14.59322034  6.40677966] ; [26.40677966 11.59322034],0
a5,1,0.748332,0.102938,[53 24] ; [86 43],[51.95631068 25.04368932] ; [87.04368932 41.95631068],0
v2,1,0.807128,0.059601,[38 39] ; [59 65],[37.15920398 39.84079602] ; [59.84079602 64.15920398],0
v1,1,0.810577,0.057448,[40 35] ; [65 61],[39.17910448 35.82089552] ; [65.82089552 60.17910448],0
u2,1,0.876547,0.024133,[13 12] ; [19 19],[12.6984127 12.3015873] ; [19.3015873 18.6984127],0
