Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,88.683163,[297   8] ; [27 20],[280.73863636  24.26136364] ; [43.26136364  3.73863636],1
r3,1,0.0,83.705725,[300   5] ; [32 18],[285.23943662  19.76056338] ; [46.76056338  3.23943662],1
v4,1,0.0,72.755405,[296  10] ; [29 19],[280.93220339  25.06779661] ; [44.06779661  3.93220339],1
r1,1,0.0,64.872137,[263  41] ; [19 32],[241.48732394  62.51267606] ; [40.51267606 10.48732394],1
n6,1,0.0,34.821308,[254  51] ; [23 27],[237.98591549  67.01408451] ; [39.01408451 10.98591549],1
p2,1,4.9e-05,16.467384,[247  59] ; [28 23],[235.71428571  70.28571429] ; [39.28571429 11.71428571],1
s6,1,0.000204,13.796278,[200 101] ; [20 31],[188.125 112.875] ; [31.875 19.125],1
p9,1,0.000204,13.795074,[242  55] ; [29 21],[231.95100865  65.04899135] ; [39.04899135 10.95100865],1
p11,1,0.00088,11.064633,[228  78] ; [27 25],[217.96089385  88.03910615] ; [37.03910615 14.96089385],1
n4,1,0.001836,9.706436,[218  86] ; [26 26],[208.35955056  95.64044944] ; [35.64044944 16.35955056],0
a1,1,0.002146,9.419947,[  8 298] ; [ 6 46],[ 11.96648045 294.03351955] ; [ 2.03351955 49.96648045],0
s2,1,0.003477,8.538708,[150 153] ; [14 37],[140.37288136 162.62711864] ; [23.62711864 27.37288136],0
a6,1,0.006403,7.433356,[236  69] ; [31 21],[228.1092437  76.8907563] ; [38.8907563 13.1092437],0
n5,1,0.010932,6.476412,[208  96] ; [25 25],[200.09039548 103.90960452] ; [32.90960452 17.09039548],0
p10,1,0.012545,6.232194,[230  70] ; [30 20],[222.85714286  77.14285714] ; [37.14285714 12.85714286],0
v1,1,0.023941,5.098933,[137 162] ; [14 35],[129.73850575 169.26149425] ; [21.26149425 27.73850575],0
d4,1,0.023942,5.098861,[261  44] ; [38 14],[255.44817927  49.55182073] ; [43.55182073  8.44817927],0
d3,1,0.033521,4.518984,[239  66] ; [33 18],[233.03370787  71.96629213] ; [38.96629213 12.03370787],0
a5,1,0.03911,4.256096,[220  86] ; [30 22],[213.68715084  92.31284916] ; [36.31284916 15.68715084],0
s8,1,0.046097,3.978035,[114 191] ; [12 40],[107.64705882 197.35294118] ; [18.35294118 33.64705882],0
p4,1,0.049112,3.871529,[119 184] ; [13 39],[112.66478873 190.33521127] ; [19.33521127 32.66478873],0
s3,1,0.050362,3.829379,[161 138] ; [19 30],[154.65517241 144.34482759] ; [25.34482759 23.65517241],0
u3,1,0.054543,3.696001,[58 37] ; [ 8 13],[54.05172414 40.94827586] ; [11.94827586  9.05172414],0
p7,1,0.057809,3.599154,[144 148] ; [17 32],[137.86510264 154.13489736] ; [23.13489736 25.86510264],0
d1,1,0.061095,3.507403,[178 128] ; [23 29],[171.80446927 134.19553073] ; [29.19553073 22.80446927],0
p6,1,0.088064,2.909407,[ 73 229] ; [ 7 45],[ 68.24858757 233.75141243] ; [11.75141243 40.24858757],0
v2,1,0.095786,2.774346,[155 133] ; [21 30],[149.52212389 138.47787611] ; [26.47787611 24.52212389],0
s5,1,0.12847,2.310896,[ 82 213] ; [ 9 42],[ 77.5867052 217.4132948] ; [13.4132948 37.5867052],0
p8,1,0.131505,2.274643,[123 175] ; [15 35],[118.17241379 179.82758621] ; [19.82758621 30.17241379],0
n3,1,0.170185,1.881312,[58 23] ; [13 10],[55.29807692 25.70192308] ; [15.70192308  7.29807692],0
b5,1,0.183408,1.769793,[211  95] ; [31 21],[206.84916201  99.15083799] ; [35.15083799 16.84916201],0
d5,1,0.189054,1.724975,[247  58] ; [38 14],[243.48739496  61.51260504] ; [41.51260504 10.48739496],0
v3,1,0.21961,1.506919,[100 192] ; [13 38],[ 96.19825073 195.80174927] ; [16.80174927 34.19825073],0
a8,1,0.240397,1.378265,[ 47 232] ; [ 5 44],[ 44.23170732 234.76829268] ; [ 7.76829268 41.23170732],0
s7,1,0.242087,1.368398,[121 176] ; [16 34],[117.25936599 179.74063401] ; [19.74063401 30.25936599],0
a3,1,0.274989,1.191691,[209  96] ; [31 20],[205.61797753  99.38202247] ; [34.38202247 16.61797753],0
n2,1,0.324888,0.969166,[58 23] ; [14  9],[56.07692308 24.92307692] ; [15.92307692  7.07692308],0
