Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.831682,[32 29] ; [304  55],[48.8 12.2] ; [287.2  71.8],1
s7,1,0.0,28.693073,[22 37] ; [252  95],[39.81773399 19.18226601] ; [234.18226601 112.81773399],1
s8,1,3e-06,21.801048,[21 40] ; [236 122],[37.41527446 23.58472554] ; [219.58472554 138.41527446],1
s5,1,0.000186,13.963884,[12 45] ; [165 182],[24.97277228 32.02722772] ; [152.02722772 194.97277228],1
u3,1,0.001822,9.721163,[ 6 15] ; [53 27],[12.26732673  8.73267327] ; [46.73267327 33.26732673],0
r1,1,0.003871,8.343265,[43 18] ; [305  52],[50.784689 10.215311] ; [297.215311  59.784689],0
d4,1,0.004661,8.006527,[43 18] ; [305  53],[50.66348449 10.33651551] ; [297.33651551  60.66348449],0
r4,1,0.006164,7.501712,[52  9] ; [340  19],[56.93333333  4.06666667] ; [335.06666667  23.93333333],0
v4,1,0.006952,7.285265,[54  6] ; [349  10],[57.70883055  2.29116945] ; [345.29116945  13.70883055],0
s4,1,0.00731,7.19519,[ 5 56] ; [ 83 272],[12.90384615 48.09615385] ; [ 75.09615385 279.90384615],0
d5,1,0.010508,6.546611,[43 18] ; [301  57],[50.08114558 10.91885442] ; [293.91885442  64.08114558],0
a4,1,0.015997,5.803214,[20 41] ; [177 181],[28.68019093 32.31980907] ; [168.31980907 189.68019093],0
a2,1,0.020633,5.357552,[ 9 52] ; [104 255],[16.41190476 44.58809524] ; [ 96.58809524 262.41190476],0
p5,1,0.03709,4.346279,[ 3 55] ; [ 55 302],[ 8.1060241 49.8939759] ; [ 49.8939759 307.1060241],0
p9,1,0.037584,4.323768,[49 12] ; [319  37],[53.83213429  7.16786571] ; [314.16786571  41.83213429],0
b5,1,0.053096,3.740895,[29 32] ; [218 141],[35.87380952 25.12619048] ; [211.12619048 147.87380952],0
p4,1,0.061454,3.497708,[33 28] ; [238 120],[39.45346062 21.54653938] ; [231.54653938 126.45346062],0
d2,1,0.063662,3.439328,[26 35] ; [199 160],[32.67857143 28.32142857] ; [192.32142857 166.67857143],0
b3,1,0.063939,3.432158,[22 19] ; [ 84 136],[16.651341 24.348659] ; [ 89.348659 130.651341],0
b2,1,0.063939,3.432158,[22 19] ; [ 84 136],[16.651341 24.348659] ; [ 89.348659 130.651341],0
a3,1,0.064869,3.408308,[40 20] ; [278  80],[45.64593301 14.35406699] ; [272.35406699  85.64593301],0
p1,1,0.07519,3.165911,[ 2 58] ; [ 38 319],[ 5.75539568 54.24460432] ; [ 34.24460432 322.75539568],0
u2,1,0.07716,3.123739,[ 7 14] ; [44 36],[10.6039604 10.3960396] ; [40.3960396 39.6039604],0
r3,1,0.092268,2.834348,[57  4] ; [349   9],[59.10739857  1.89260143] ; [346.89260143  11.10739857],0
p6,1,0.094652,2.793427,[19 42] ; [151 204],[24.92788462 36.07211538] ; [145.07211538 209.92788462],0
a5,1,0.102475,2.666599,[40 21] ; [271  88],[45.16904762 15.83095238] ; [265.83095238  93.16904762],0
n5,1,0.108024,2.582893,[46 15] ; [301  58],[50.39761905 10.60238095] ; [296.60238095  62.39761905],0
p12,1,0.112112,2.524195,[ 3 58] ; [ 42 316],[ 6.55131265 54.44868735] ; [ 38.44868735 319.55131265],0
n1,1,0.137384,2.207014,[8 4] ; [30 39],[5.62962963 6.37037037] ; [32.37037037 36.62962963],0
u1,1,0.156347,2.009208,[ 9 52] ; [ 82 277],[13.21666667 47.78333333] ; [ 77.78333333 281.21666667],0
p8,1,0.159336,1.98052,[28 33] ; [198 158],[33.05995204 27.94004796] ; [192.94004796 163.05995204],0
b1,1,0.171317,1.871381,[19 42] ; [145 214],[23.81904762 37.18095238] ; [140.18095238 218.81904762],0
p10,1,0.186886,1.741996,[48 12] ; [307  48],[51.3253012  8.6746988] ; [303.6746988  51.3253012],0
d1,1,0.229543,1.443691,[34 27] ; [229 130],[38.19761905 22.80238095] ; [224.80238095 134.19761905],0
s1,1,0.235731,1.405946,[ 1 60] ; [ 18 337],[ 2.78605769 58.21394231] ; [ 16.21394231 338.78605769],0
v3,1,0.278049,1.176601,[20 36] ; [152 198],[23.72413793 32.27586207] ; [148.27586207 201.72413793],0
a8,1,0.300993,1.069789,[ 6 52] ; [ 52 282],[ 8.58163265 49.41836735] ; [ 49.41836735 284.58163265],0
u4,1,0.301915,1.065716,[ 1 60] ; [ 16 343],[ 2.46904762 58.53095238] ; [ 14.53095238 344.46904762],0
p3,1,0.367832,0.810976,[29 31] ; [196 163],[32.21957041 27.78042959] ; [192.78042959 166.21957041],0
d3,1,0.388789,0.742726,[40 21] ; [255 104],[42.8452381 18.1547619] ; [252.1547619 106.8452381],0
v1,1,0.396767,0.718104,[30 29] ; [197 150],[32.98768473 26.01231527] ; [194.01231527 152.98768473],0
a7,1,0.399024,0.711267,[42 19] ; [265  93],[44.69451074 16.30548926] ; [262.30548926  95.69451074],0
n4,1,0.430114,0.622516,[49 12] ; [302  56],[51.10023866  9.89976134] ; [299.89976134  58.10023866],0
a6,1,0.441983,0.591129,[38 23] ; [241 117],[40.61813842 20.38186158] ; [238.38186158 119.61813842],0
p2,1,0.459856,0.546245,[50 10] ; [311  47],[51.81818182  8.18181818] ; [309.18181818  48.81818182],0
n3,1,0.484889,0.487847,[10  2] ; [51 18],[9.03703704 2.96296296] ; [51.96296296 17.03703704],0
b4,1,0.514651,0.4246,[34 27] ; [216 143],[36.30952381 24.69047619] ; [213.69047619 145.30952381],0
n2,1,0.547541,0.361741,[10  2] ; [52 17],[9.18518519 2.81481481] ; [52.81481481 16.18518519],0
p11,1,0.551686,0.354306,[48 13] ; [294  65],[49.67142857 11.32857143] ; [292.32857143  66.67142857],0
p7,1,0.635095,0.225215,[39 21] ; [237 111],[40.58823529 19.41176471] ; [235.41176471 112.58823529],0
r2,1,0.80237,0.06264,[57  2] ; [347  10],[57.29807692  1.70192308] ; [346.70192308  10.29807692],0
a1,1,0.950616,0.003836,[ 3 58] ; [ 17 342],[ 2.9047619 58.0952381] ; [ 17.0952381 341.9047619],0
v2,1,0.957883,0.002789,[33 25] ; [197 147],[33.1840796 24.8159204] ; [196.8159204 147.1840796],0
