Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,114.466996,[194  93] ; [ 3 88],[149.57407407 137.42592593] ; [47.42592593 43.57407407],1
d4,1,0.0,46.712185,[254  33] ; [51 40],[231.57407407  55.42592593] ; [73.42592593 17.57407407],1
a5,1,0.0,36.971421,[218  69] ; [38 53],[194.37037037  92.62962963] ; [61.62962963 29.37037037],1
a4,1,0.0,28.279479,[142 145] ; [16 74],[120.28116711 166.71883289] ; [37.71883289 52.28116711],1
d3,1,0.0,26.795294,[215  71] ; [42 49],[194.96551724  91.03448276] ; [62.03448276 28.96551724],1
d2,1,2e-06,22.320126,[137 150] ; [18 73],[117.68518519 169.31481481] ; [37.31481481 53.68518519],1
a3,1,1.9e-05,18.28831,[206  81] ; [42 47],[189.29787234  97.70212766] ; [58.70212766 30.29787234],1
r1,1,2.6e-05,17.725006,[231  54] ; [54 37],[216.02393617  68.97606383] ; [68.97606383 22.02393617],1
r2,1,0.000326,12.91564,[267  14] ; [75 15],[259.03504043  21.96495957] ; [82.96495957  7.03504043],1
v2,1,0.000451,12.306654,[154 115] ; [31 56],[139.78932584 129.21067416] ; [45.21067416 41.78932584],1
a2,1,0.000516,12.056285,[ 66 221] ; [ 6 85],[ 54.66666667 232.33333333] ; [17.33333333 73.66666667],1
r4,1,0.000928,10.966892,[257  30] ; [69 22],[247.51851852  39.48148148] ; [78.48148148 12.51851852],1
b1,1,0.001517,10.057537,[ 73 214] ; [39 52],[ 85.03703704 201.96296296] ; [26.96296296 64.03703704],0
a7,1,0.003396,8.581238,[216  71] ; [54 37],[205.  82.] ; [65. 26.],0
r3,1,0.004994,7.881547,[276  10] ; [80 10],[270.78723404  15.21276596] ; [85.21276596  4.78723404],0
u1,1,0.005343,7.759475,[ 40 247] ; [ 3 88],[ 32.64814815 254.35185185] ; [10.35185185 80.64814815],0
a6,1,0.00671,7.348949,[199  88] ; [49 42],[188.2962963  98.7037037] ; [59.7037037 31.2962963],0
p7,1,0.007865,7.064004,[151 124] ; [34 54],[140.15151515 134.84848485] ; [44.84848485 43.15151515],0
n4,1,0.008673,6.88894,[211  75] ; [54 37],[201.03448276  84.96551724] ; [63.96551724 27.03448276],0
p2,1,0.035984,4.397852,[238  47] ; [67 24],[231.18351064  53.81648936] ; [73.81648936 17.18351064],0
p6,1,0.040713,4.187931,[ 80 202] ; [16 75],[ 72.57908847 209.42091153] ; [23.42091153 67.57908847],0
s6,1,0.058834,3.569945,[187  94] ; [50 40],[179.50673854 101.49326146] ; [57.49326146 32.50673854],0
p1,1,0.060362,3.527397,[ 11 275] ; [ 8 83],[ 14.4137931 271.5862069] ; [ 4.5862069 86.4137931],0
s8,1,0.064821,3.409533,[119 167] ; [28 63],[111.51724138 174.48275862] ; [35.48275862 55.51724138],0
s1,1,0.093324,2.816082,[  8 273] ; [ 6 83],[ 10.63243243 270.36756757] ; [ 3.36756757 85.63243243],0
v3,1,0.100173,2.702789,[ 95 177] ; [23 67],[ 88.66298343 183.33701657] ; [29.33701657 60.66298343],0
s2,1,0.13954,2.183023,[146 140] ; [37 51],[139.94117647 146.05882353] ; [43.05882353 44.94117647],0
p4,1,0.149848,2.073799,[116 169] ; [29 61],[110.2 174.8] ; [34.8 55.2],0
s5,1,0.16342,1.942292,[ 84 192] ; [20 68],[ 78.85714286 197.14285714] ; [25.14285714 62.85714286],0
