Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4e-06,21.437095,[33 37] ; [92 23],[47.2972973 22.7027027] ; [77.7027027 37.2972973],1
p7,1,7.7e-05,15.621038,[37 29] ; [94 19],[48.30167598 17.69832402] ; [82.69832402 30.30167598],1
p10,1,0.00011,14.958884,[53 16] ; [109   5],[61.08196721  7.91803279] ; [100.91803279  13.08196721],1
p8,1,0.000284,13.173539,[31 37] ; [82 31],[42.45303867 25.54696133] ; [70.54696133 42.45303867],1
p2,1,0.000827,11.180578,[53 17] ; [107   8],[60.54054054  9.45945946] ; [99.45945946 15.54054054],1
p5,1,0.00798,7.038043,[ 7 63] ; [30 85],[14. 56.] ; [23. 92.],0
v1,1,0.014425,5.98537,[43 26] ; [90 24],[50.14754098 18.85245902] ; [82.85245902 31.14754098],0
p1,1,0.017192,5.676667,[ 3 67] ; [18 96],[ 7.98913043 62.01086957] ; [ 13.01086957 100.98913043],0
a5,1,0.025866,4.96496,[51 19] ; [99 16],[56.75675676 13.24324324] ; [93.24324324 21.75675676],0
p6,1,0.026925,4.895586,[25 44] ; [60 53],[32.22527473 36.77472527] ; [52.77472527 60.22527473],0
r4,1,0.031069,4.64913,[63  7] ; [112   3],[66.21621622  3.78378378] ; [108.78378378   6.21621622],0
a3,1,0.03113,4.645789,[52 18] ; [99 15],[57.44565217 12.55434783] ; [93.55434783 20.44565217],0
r2,1,0.032316,4.581633,[63  7] ; [111   3],[66.19565217  3.80434783] ; [107.80434783   6.19565217],0
p9,1,0.05924,3.558532,[59 10] ; [107   7],[62.59016393  6.40983607] ; [103.40983607  10.59016393],0
p12,1,0.089827,2.877468,[ 6 64] ; [20 94],[ 9.89130435 60.10869565] ; [16.10869565 97.89130435],0
a8,1,0.104609,2.633838,[14 47] ; [14 92],[10.22754491 50.77245509] ; [17.77245509 88.22754491],0
s5,1,0.126283,2.337612,[28 39] ; [59 51],[32.93220339 34.06779661] ; [54.06779661 55.93220339],0
