Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.001475,10.109237,[15 64] ; [6 3],[18.85227273 60.14772727] ; [2.14772727 6.85227273],0
p1,1,0.007584,7.129114,[ 5 74] ; [3 6],[ 7.18181818 71.81818182] ; [0.81818182 8.18181818],0
s8,1,0.015758,5.829693,[ 6 73] ; [3 6],[ 8.07954545 70.92045455] ; [0.92045455 8.07954545],0
d2,1,0.015974,5.80576,[25 53] ; [6 2],[28.11627907 49.88372093] ; [2.88372093 5.11627907],0
d1,1,0.037165,4.342854,[25 54] ; [6 3],[27.82954545 51.17045455] ; [3.17045455 5.82954545],0
d3,1,0.061406,3.499003,[35 43] ; [7 2],[37.65517241 40.34482759] ; [4.34482759 4.65517241],0
p3,1,0.087617,2.917622,[15 62] ; [4 5],[17.01162791 59.98837209] ; [1.98837209 7.01162791],0
d4,1,0.093249,2.81738,[45 34] ; [7 1],[47.2183908 31.7816092] ; [4.7816092 3.2183908],0
p4,1,0.143109,2.144202,[24 53] ; [5 4],[25.96511628 51.03488372] ; [3.03488372 5.96511628],0
b4,1,0.180313,1.795046,[43 36] ; [7 2],[44.88636364 34.11363636] ; [5.11363636 3.88636364],0
d5,1,0.203547,1.616741,[44 35] ; [7 2],[45.78409091 33.21590909] ; [5.21590909 3.78409091],0
a3,1,0.21488,1.538237,[43 35] ; [3 6],[41.24137931 36.75862069] ; [4.75862069 4.24137931],0
p8,1,0.242848,1.363986,[23 55] ; [1 8],[21.51724138 56.48275862] ; [2.48275862 6.51724138],0
s2,1,0.278665,1.173587,[ 8 71] ; [2 7],[ 8.97727273 70.02272727] ; [1.02272727 7.97727273],0
u3,1,0.297327,1.086146,[10 25] ; [3 3],[11.09756098 23.90243902] ; [1.90243902 4.09756098],0
a4,1,0.313584,1.01552,[22 56] ; [4 5],[23.31034483 54.68965517] ; [2.68965517 6.31034483],0
p2,1,0.344063,0.895233,[38 38] ; [6 3],[39.34117647 36.65882353] ; [4.65882353 4.34117647],0
u2,1,0.375434,0.785601,[11 24] ; [3 3],[11.95121951 23.04878049] ; [2.04878049 3.95121951],0
n4,1,0.403805,0.696965,[46 32] ; [4 5],[44.82758621 33.17241379] ; [5.17241379 3.82758621],0
v1,1,0.421267,0.646777,[24 53] ; [4 5],[25.06976744 51.93023256] ; [2.93023256 6.06976744],0
a6,1,0.428966,0.625621,[33 46] ; [5 4],[34.11363636 44.88636364] ; [3.88636364 5.11363636],0
n2,1,0.444639,0.584282,[23 18] ; [1 2],[22.36363636 18.63636364] ; [1.63636364 1.36363636],0
b1,1,0.520671,0.412564,[44 35] ; [4 5],[43.09090909 35.90909091] ; [4.90909091 4.09090909],0
p11,1,0.520671,0.412564,[35 44] ; [5 4],[35.90909091 43.09090909] ; [4.09090909 4.90909091],0
r3,1,0.523184,0.407612,[38 39] ; [3 5],[37.14117647 39.85882353] ; [3.85882353 4.14117647],0
n5,1,0.524774,0.404501,[51 26] ; [5 4],[50.13953488 26.86046512] ; [5.86046512 3.13953488],0
v2,1,0.543527,0.369041,[26 50] ; [4 5],[26.82352941 49.17647059] ; [3.17647059 5.82352941],0
r1,1,0.557544,0.343975,[19 59] ; [3 6],[19.72413793 58.27586207] ; [2.27586207 6.72413793],0
p5,1,0.598214,0.277699,[ 5 73] ; [1 8],[ 5.37931034 72.62068966] ; [0.62068966 8.37931034],0
p7,1,0.600584,0.274115,[23 52] ; [2 7],[22.32142857 52.67857143] ; [2.67857143 6.32142857],0
p6,1,0.646644,0.210157,[13 63] ; [1 8],[12.51764706 63.48235294] ; [1.48235294 7.51764706],0
v4,1,0.655883,0.198563,[46 32] ; [6 3],[46.62068966 31.37931034] ; [5.37931034 3.62068966],0
p9,1,0.724263,0.124444,[37 38] ; [5 4],[37.5 37.5] ; [4.5 4.5],0
s7,1,0.731854,0.117416,[13 61] ; [2 7],[13.37349398 60.62650602] ; [1.62650602 7.37349398],0
n6,1,0.773477,0.082846,[46 30] ; [5 4],[45.6 30.4] ; [5.4 3.6],0
p10,1,0.809794,0.057933,[37 39] ; [4 5],[36.65882353 39.34117647] ; [4.34117647 4.65882353],0
s4,1,0.815768,0.054285,[11 68] ; [1 8],[10.77272727 68.22727273] ; [1.22727273 7.77272727],0
a5,1,0.835149,0.043306,[41 38] ; [5 4],[41.29545455 37.70454545] ; [4.70454545 4.29545455],0
r2,1,0.87137,0.026218,[39 35] ; [5 4],[39.22891566 34.77108434] ; [4.77108434 4.22891566],0
b5,1,0.891629,0.018562,[42 37] ; [5 4],[42.19318182 36.80681818] ; [4.80681818 4.19318182],0
a7,1,0.94492,0.004773,[38 40] ; [4 4],[38.09302326 39.90697674] ; [3.90697674 4.09302326],0
v3,1,0.953986,0.00333,[18 60] ; [2 7],[17.93103448 60.06896552] ; [2.06896552 6.93103448],0
