Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,78.134611,[253  29] ; [30 40],[226.72159091  55.27840909] ; [56.27840909 13.72159091],1
n6,1,0.0,38.767968,[262  20] ; [45 24],[246.64957265  35.35042735] ; [60.35042735  8.64957265],1
p10,1,1e-06,25.059992,[249  30] ; [44 24],[235.58213256  43.41786744] ; [57.41786744 10.58213256],1
r4,1,5e-06,20.834806,[273  10] ; [57 13],[264.56090652  18.43909348] ; [65.43909348  4.56090652],1
p4,1,1.4e-05,18.875502,[206  74] ; [32 37],[190.94555874  89.05444126] ; [47.05444126 21.94555874],1
p7,1,0.000278,13.211349,[195  77] ; [33 35],[182.4  89.6] ; [45.6 22.4],1
p11,1,0.000954,10.914782,[236  47] ; [46 24],[226.07932011  56.92067989] ; [55.92067989 14.07932011],1
p9,1,0.003002,8.80633,[253  25] ; [54 15],[245.95389049  32.04610951] ; [61.04610951  7.95389049],0
p3,1,0.00327,8.650507,[171 110] ; [28 40],[160.22636103 120.77363897] ; [38.77363897 29.22636103],0
r1,1,0.007426,7.166973,[245  36] ; [52 18],[237.76923077  43.23076923] ; [59.23076923 10.76923077],0
s1,1,0.008983,6.826187,[  6 270] ; [ 6 64],[  9.57225434 266.42774566] ; [ 2.42774566 67.57225434],0
s8,1,0.011928,6.321513,[142 136] ; [24 46],[132.6091954 145.3908046] ; [33.3908046 36.6091954],0
r2,1,0.012785,6.198607,[276   7] ; [62  6],[272.51851852  10.48148148] ; [65.48148148  2.51851852],0
s6,1,0.021109,5.317737,[206  71] ; [41 27],[198.31594203  78.68405797] ; [48.68405797 19.31594203],0
p8,1,0.024436,5.06343,[173 103] ; [33 36],[164.8 111.2] ; [41.2 27.8],0
s2,1,0.027102,4.884323,[153 123] ; [28 41],[144.8 131.2] ; [36.2 32.8],0
n1,1,0.03637,4.37967,[21 24] ; [ 3 14],[17.41935484 27.58064516] ; [ 6.58064516 10.41935484],0
s3,1,0.044941,4.020833,[156 118] ; [30 39],[148.58309038 125.41690962] ; [37.41690962 31.58309038],0
v4,1,0.05011,3.837769,[276   7] ; [64  5],[273.35227273   9.64772727] ; [66.64772727  2.35227273],0
p5,1,0.054267,3.704477,[ 46 235] ; [ 5 64],[ 40.94571429 240.05428571] ; [10.05428571 58.94571429],0
d1,1,0.056032,3.651119,[192  91] ; [39 31],[185.19263456  97.80736544] ; [45.80736544 24.19263456],0
u1,1,0.07332,3.207092,[ 78 205] ; [12 58],[ 72.1529745 210.8470255] ; [17.8470255 52.1529745],0
d2,1,0.073405,3.205198,[146 135] ; [28 42],[139.2991453 141.7008547] ; [34.7008547 35.2991453],0
p6,1,0.075959,3.14932,[130 147] ; [23 43],[123.55976676 153.44023324] ; [29.44023324 36.55976676],0
n2,1,0.088526,2.90098,[38  7] ; [11  6],[35.56451613  9.43548387] ; [13.43548387  3.56451613],0
a8,1,0.114639,2.489079,[ 44 201] ; [ 6 56],[ 39.90228013 205.09771987] ; [10.09771987 51.90228013],0
a6,1,0.116224,2.467484,[225  56] ; [50 20],[220.15669516  60.84330484] ; [54.84330484 15.15669516],0
a5,1,0.117712,2.4475,[230  53] ; [51 19],[225.2776204  57.7223796] ; [55.7223796 14.2776204],0
a2,1,0.121764,2.394487,[ 96 187] ; [17 53],[ 90.59206799 192.40793201] ; [22.40793201 47.59206799],0
s7,1,0.12439,2.361156,[142 122] ; [29 38],[136.38670695 127.61329305] ; [34.61329305 32.38670695],0
a3,1,0.126327,2.337073,[213  67] ; [47 23],[208.  72.] ; [52. 18.],0
r3,1,0.131757,2.271686,[272   9] ; [65  5],[269.79202279  11.20797721] ; [67.20797721  2.79202279],0
u2,1,0.175867,1.832207,[39 30] ; [16  6],[41.7032967 27.2967033] ; [13.2967033  8.7032967],0
p12,1,0.268513,1.224329,[ 34 248] ; [ 5 63],[ 31.42285714 250.57714286] ; [ 7.57714286 60.42285714],0
a4,1,0.322084,0.980463,[139 142] ; [30 40],[135.2962963 145.7037037] ; [33.7037037 36.2962963],0
s5,1,0.349795,0.8742,[103 168] ; [21 45],[ 99.71513353 171.28486647] ; [24.28486647 41.71513353],0
v3,1,0.464084,0.536027,[138 135] ; [31 37],[135.29912023 137.70087977] ; [33.70087977 34.29912023],0
b1,1,0.464809,0.534289,[ 96 187] ; [27 43],[ 98.60906516 184.39093484] ; [24.39093484 45.60906516],0
b2,1,0.470271,0.521339,[ 67 117] ; [15 20],[ 68.89497717 115.10502283] ; [13.10502283 21.89497717],0
b3,1,0.470271,0.521339,[ 67 117] ; [15 20],[ 68.89497717 115.10502283] ; [13.10502283 21.89497717],0
d4,1,0.519423,0.415038,[237  45] ; [61  9],[238.73863636  43.26136364] ; [59.26136364 10.73863636],0
u3,1,0.559666,0.340282,[44 26] ; [16  7],[45.16129032 24.83870968] ; [14.83870968  8.16129032],0
d3,1,0.562523,0.335355,[225  57] ; [58 12],[226.72159091  55.27840909] ; [56.27840909 13.72159091],0
p2,1,0.583859,0.300037,[248  34] ; [59 10],[246.64957265  35.35042735] ; [60.35042735  8.64957265],0
n3,1,0.625526,0.238177,[32 13] ; [11  6],[31.20967742 13.79032258] ; [11.79032258  5.20967742],0
b4,1,0.669206,0.182532,[170 113] ; [44 26],[171.56373938 111.43626062] ; [42.43626062 27.56373938],0
v2,1,0.772725,0.083413,[191  84] ; [46 22],[190.01457726  84.98542274] ; [46.98542274 21.01457726],0
p1,1,0.775712,0.081175,[ 32 250] ; [ 7 62],[ 31.33333333 250.66666667] ; [ 7.66666667 61.33333333],0
d5,1,0.784319,0.074909,[238  44] ; [60 10],[238.73863636  43.26136364] ; [59.26136364 10.73863636],0
b5,1,0.820665,0.051388,[194  89] ; [47 23],[193.20963173  89.79036827] ; [47.79036827 22.20963173],0
s4,1,0.845535,0.037955,[ 42 234] ; [10 60],[ 41.47976879 234.52023121] ; [10.52023121 59.47976879],0
a1,1,0.911702,0.012297,[ 13 270] ; [ 3 67],[ 12.82719547 270.17280453] ; [ 3.17280453 66.82719547],0
