Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,30.264161,[ 6 31] ; [29  7],[17.73972603 19.26027397] ; [17.26027397 18.73972603],1
d4,1,0.0,27.165312,[15 22] ; [35  1],[25.34246575 11.65753425] ; [24.65753425 11.34246575],1
d3,1,6e-06,20.384066,[17 20] ; [34  2],[25.84931507 11.15068493] ; [25.15068493 10.84931507],1
a4,1,0.00214,9.425455,[ 5 31] ; [17 19],[11. 25.] ; [11. 25.],0
a2,1,0.002753,8.964523,[ 1 36] ; [10 26],[ 5.57534247 31.42465753] ; [ 5.42465753 30.57534247],0
u1,1,0.004984,7.885217,[ 2 35] ; [11 25],[ 6.5890411 30.4109589] ; [ 6.4109589 29.5890411],0
a7,1,0.013357,6.12114,[21 16] ; [30  6],[25.84931507 11.15068493] ; [25.15068493 10.84931507],0
n1,1,0.013954,6.043956,[6 3] ; [ 2 11],[3.27272727 5.72727273] ; [4.72727273 8.27272727],0
a3,1,0.014021,6.035482,[13 24] ; [23 13],[18.24657534 18.75342466] ; [17.75342466 18.24657534],0
p7,1,0.01842,5.555788,[27 10] ; [16 19],[22.09722222 14.90277778] ; [20.90277778 14.09722222],0
a5,1,0.036397,4.378427,[19 18] ; [27  9],[23.31506849 13.68493151] ; [22.68493151 13.31506849],0
s6,1,0.048862,3.880077,[18 19] ; [25 10],[22.09722222 14.90277778] ; [20.90277778 14.09722222],0
n3,1,0.06176,3.489492,[9 1] ; [7 6],[6.95652174 3.04347826] ; [9.04347826 3.95652174],0
u2,1,0.090602,2.863636,[ 7 17] ; [7 5],[ 9.33333333 14.66666667] ; [4.66666667 7.33333333],0
n2,1,0.193472,1.69098,[9 1] ; [8 4],[7.72727273 2.27272727] ; [9.27272727 2.72727273],0
r1,1,0.223033,1.484748,[24 13] ; [28  8],[26.35616438 10.64383562] ; [25.64383562 10.35616438],0
p3,1,0.238412,1.389961,[21 16] ; [15 20],[18.5 18.5] ; [17.5 17.5],0
r3,1,0.248295,1.332872,[32  5] ; [34  2],[33.45205479  3.54794521] ; [32.54794521  3.45205479],0
s2,1,0.28794,1.129229,[13 23] ; [17 18],[15.21126761 20.78873239] ; [14.78873239 20.21126761],0
a1,1,0.290577,1.116946,[ 1 36] ; [ 3 33],[ 2.02739726 34.97260274] ; [ 1.97260274 34.02739726],0
r2,1,0.305738,1.048998,[31  6] ; [33  3],[32.43835616  4.56164384] ; [31.56164384  4.43835616],0
a8,1,0.317009,1.001246,[ 3 30] ; [ 1 31],[ 2.03076923 30.96923077] ; [ 1.96923077 30.03076923],0
s3,1,0.342782,0.9,[22 14] ; [18 18],[20. 16.] ; [20. 16.],0
u3,1,0.361535,0.832555,[11 13] ; [8 5],[12.32432432 11.67567568] ; [6.67567568 6.32432432],0
n6,1,0.364596,0.822002,[25 12] ; [27  8],[26.72222222 10.27777778] ; [25.27777778  9.72222222],0
n4,1,0.383995,0.757872,[21 16] ; [24 12],[22.80821918 14.19178082] ; [22.19178082 13.80821918],0
s1,1,0.393769,0.727273,[ 4 32] ; [ 2 34],[ 3. 33.] ; [ 3. 33.],0
p11,1,0.400793,0.705946,[19 18] ; [22 14],[20.78082192 16.21917808] ; [20.21917808 15.78082192],0
b5,1,0.406918,0.687788,[18 19] ; [21 15],[19.76712329 17.23287671] ; [19.23287671 16.76712329],0
v4,1,0.478719,0.50178,[32  5] ; [33  3],[32.94520548  4.05479452] ; [32.05479452  3.94520548],0
v2,1,0.486833,0.483517,[16 21] ; [18 17],[17.47222222 19.52777778] ; [16.52777778 18.47222222],0
v3,1,0.512129,0.429715,[14 23] ; [11 25],[12.67123288 24.32876712] ; [12.32876712 23.67123288],0
s5,1,0.52728,0.399631,[ 7 29] ; [ 9 26],[ 8.11267606 27.88732394] ; [ 7.88732394 27.11267606],0
a6,1,0.541953,0.371932,[20 17] ; [22 14],[21.28767123 15.71232877] ; [20.71232877 15.28767123],0
n5,1,0.549009,0.359096,[19 18] ; [21 15],[20.2739726 16.7260274] ; [19.7260274 16.2739726],0
b2,1,0.569519,0.323489,[ 5 19] ; [ 8 21],[ 5.88679245 18.11320755] ; [ 7.11320755 21.88679245],0
b3,1,0.569519,0.323489,[ 5 19] ; [ 8 21],[ 5.88679245 18.11320755] ; [ 7.11320755 21.88679245],0
r4,1,0.59085,0.289019,[29  8] ; [30  6],[29.90410959  7.09589041] ; [29.09589041  6.90410959],0
p5,1,0.642934,0.214925,[ 2 34] ; [ 3 33],[ 2.5 33.5] ; [ 2.5 33.5],0
s8,1,0.681302,0.168664,[10 27] ; [11 24],[10.79166667 26.20833333] ; [10.20833333 24.79166667],0
b4,1,0.705398,0.142917,[21 16] ; [22 14],[21.79452055 15.20547945] ; [21.20547945 14.79452055],0
p10,1,0.789166,0.0715,[ 9 27] ; [10 26],[ 9.5 26.5] ; [ 9.5 26.5],0
p8,1,0.813593,0.055598,[18 18] ; [19 17],[18.5 17.5] ; [18.5 17.5],0
p2,1,0.843567,0.03894,[27 10] ; [27  9],[27.36986301  9.63013699] ; [26.63013699  9.36986301],0
v1,1,0.878569,0.023343,[14 23] ; [13 23],[13.68493151 23.31506849] ; [13.31506849 22.68493151],0
s7,1,0.914726,0.011466,[13 24] ; [12 21],[13.21428571 23.78571429] ; [11.78571429 21.21428571],0
