Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.9e-05,18.313044,[15 81] ; [44 57],[28.75126904 67.24873096] ; [30.24873096 70.75126904],1
v1,1,0.001582,9.980964,[26 72] ; [50 54],[36.87128713 61.12871287] ; [39.12871287 64.87128713],0
r1,1,0.006735,7.342264,[72 27] ; [93 13],[79.68292683 19.31707317] ; [85.31707317 20.68292683],0
d1,1,0.008753,6.872484,[43 56] ; [66 41],[52.38349515 46.61650485] ; [56.61650485 50.38349515],0
d5,1,0.018805,5.519536,[69 29] ; [90 17],[76.0097561 21.9902439] ; [82.9902439 24.0097561],0
r2,1,0.041043,4.174251,[92  6] ; [106   1],[94.65365854  3.34634146] ; [103.34634146   3.65365854],0
a6,1,0.043793,4.064509,[56 43] ; [75 32],[62.95631068 36.04368932] ; [68.04368932 38.95631068],0
d4,1,0.057989,3.593989,[76 23] ; [93 14],[81.2184466 17.7815534] ; [87.7815534 19.2184466],0
u3,1,0.062338,3.474063,[29 10] ; [17 15],[25.26760563 13.73239437] ; [20.73239437 11.26760563],0
u1,1,0.086449,2.939278,[ 8 91] ; [17 90],[12.01456311 86.98543689] ; [12.98543689 94.01456311],0
d3,1,0.102269,2.669794,[64 34] ; [81 26],[69.31707317 28.68292683] ; [75.68292683 31.31707317],0
p12,1,0.109594,2.560061,[ 2 96] ; [ 7 98],[ 4.34482759 93.65517241] ; [  4.65517241 100.34482759],0
a3,1,0.114396,2.492416,[59 40] ; [75 32],[64.39805825 34.60194175] ; [69.60194175 37.39805825],0
n6,1,0.166461,1.914529,[61 38] ; [75 31],[65.67804878 33.32195122] ; [70.32195122 35.67804878],0
a2,1,0.193354,1.691872,[12 87] ; [20 87],[15.37864078 83.62135922] ; [16.62135922 90.37864078],0
a5,1,0.20012,1.641498,[62 37] ; [76 31],[66.32038835 32.67961165] ; [71.67961165 35.32038835],0
s8,1,0.246763,1.34154,[30 68] ; [41 66],[33.94146341 64.05853659] ; [37.05853659 69.94146341],0
s1,1,0.253211,1.305502,[ 6 93] ; [  3 104],[ 4.32524272 94.67475728] ; [  4.67475728 102.32524272],0
u2,1,0.349115,0.876673,[25 14] ; [17 15],[23.07042254 15.92957746] ; [18.92957746 13.07042254],0
d2,1,0.353492,0.860881,[39 60] ; [49 58],[42.29126214 56.70873786] ; [45.70873786 61.29126214],0
p9,1,0.412708,0.670986,[68 29] ; [79 26],[70.58910891 26.41089109] ; [76.41089109 28.58910891],0
p10,1,0.425134,0.63608,[62 36] ; [72 33],[64.68965517 33.31034483] ; [69.31034483 35.68965517],0
p1,1,0.517339,0.419194,[ 6 92] ; [ 9 97],[ 7.20588235 90.79411765] ; [ 7.79411765 98.20588235],0
n4,1,0.526555,0.401036,[41 58] ; [49 58],[43.25242718 55.74757282] ; [46.74757282 60.25242718],0
p8,1,0.529351,0.395637,[40 59] ; [47 58],[42.22058824 56.77941176] ; [44.77941176 60.22058824],0
p4,1,0.535939,0.383118,[41 58] ; [48 57],[43.19117647 55.80882353] ; [45.80882353 59.19117647],0
a8,1,0.53764,0.379931,[ 8 86] ; [ 6 91],[ 6.89005236 87.10994764] ; [ 7.10994764 89.89005236],0
s2,1,0.549531,0.358158,[39 59] ; [47 60],[41.11219512 56.88780488] ; [44.88780488 62.11219512],0
b4,1,0.554003,0.350194,[58 41] ; [67 40],[60.07281553 38.92718447] ; [64.92718447 42.07281553],0
s3,1,0.605729,0.266441,[45 54] ; [52 54],[46.84390244 52.15609756] ; [50.15609756 55.84390244],0
v4,1,0.612428,0.256655,[94  4] ; [101   6],[93.2195122  4.7804878] ; [101.7804878   5.2195122],0
s6,1,0.61324,0.255483,[57 40] ; [58 47],[55.22277228 41.77722772] ; [59.77722772 45.22277228],0
s4,1,0.646904,0.209825,[22 77] ; [21 86],[20.66504854 78.33495146] ; [22.33495146 84.66504854],0
p7,1,0.660862,0.192478,[53 45] ; [60 45],[54.55172414 43.44827586] ; [58.44827586 46.55172414],0
a7,1,0.70672,0.141575,[71 27] ; [80 27],[72.18536585 25.81463415] ; [78.81463415 28.18536585],0
p3,1,0.749449,0.101995,[38 61] ; [43 63],[39.11707317 59.88292683] ; [41.88292683 64.11707317],0
s7,1,0.755184,0.097226,[32 61] ; [38 66],[33.04568528 59.95431472] ; [36.95431472 67.04568528],0
b5,1,0.766815,0.087938,[60 39] ; [67 40],[61.03398058 37.96601942] ; [65.96601942 41.03398058],0
a4,1,0.772094,0.08389,[36 63] ; [41 66],[37.00485437 61.99514563] ; [39.99514563 67.00485437],0
p2,1,0.781136,0.077195,[74 25] ; [81 25],[74.85365854 24.14634146] ; [80.14634146 25.85365854],0
b3,1,0.793077,0.06881,[17 42] ; [18 40],[17.64957265 41.35042735] ; [17.35042735 40.64957265],0
b2,1,0.793077,0.06881,[17 42] ; [18 40],[17.64957265 41.35042735] ; [17.35042735 40.64957265],0
p5,1,0.81322,0.055825,[ 4 95] ; [  5 101],[ 4.34634146 94.65365854] ; [  4.65365854 101.34634146],0
p6,1,0.848682,0.036405,[28 69] ; [31 72],[28.615 68.385] ; [30.385 72.615],0
n1,1,0.853802,0.033955,[ 8 23] ; [ 7 18],[ 8.30357143 22.69642857] ; [ 6.69642857 18.30357143],0
a1,1,0.899735,0.015875,[ 5 94] ; [  5 102],[ 4.80582524 94.19417476] ; [  5.19417476 101.80582524],0
p11,1,0.933259,0.007013,[69 30] ; [74 33],[68.72330097 30.27669903] ; [74.27669903 32.72330097],0
n3,1,0.953792,0.003358,[23  7] ; [19  6],[22.90909091  7.09090909] ; [19.09090909  5.90909091],0
b1,1,0.971594,0.001268,[34 65] ; [37 70],[34.12135922 64.87864078] ; [36.87864078 70.12135922],0
s5,1,0.989738,0.000165,[28 66] ; [30 71],[27.95897436 66.04102564] ; [30.04102564 70.95897436],0
n2,1,0.991316,0.000118,[22  9] ; [17  7],[21.98181818  9.01818182] ; [17.01818182  6.98181818],0
