Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,6.2e-05,16.033887,[89 37] ; [30 42],[75.72727273 50.27272727] ; [43.27272727 28.72727273],1
v3,1,0.000518,12.050688,[74 52] ; [23 47],[62.35714286 63.64285714] ; [34.64285714 35.35714286],1
v2,1,0.000672,11.565821,[87 39] ; [32 40],[75.72727273 50.27272727] ; [43.27272727 28.72727273],1
p8,1,0.001877,9.666561,[96 31] ; [39 33],[86.15577889 40.84422111] ; [48.84422111 23.15577889],0
d4,1,0.002215,9.362396,[118   8] ; [57 15],[111.36363636  14.63636364] ; [63.63636364  8.36363636],0
s2,1,0.004745,7.974214,[101  24] ; [45 27],[92.63959391 32.36040609] ; [53.36040609 18.63959391],0
d1,1,0.006267,7.471793,[99 28] ; [43 29],[90.62311558 36.37688442] ; [51.37688442 20.62311558],0
d5,1,0.016999,5.696429,[116  10] ; [58 14],[110.72727273  15.27272727] ; [63.27272727  8.72727273],0
p7,1,0.026851,4.900376,[107  19] ; [51 20],[101.05583756  24.94416244] ; [56.94416244 14.05583756],0
a3,1,0.051093,3.805228,[105  22] ; [51 21],[99.55778894 27.44221106] ; [56.44221106 15.55778894],0
u1,1,0.064222,3.424847,[36 91] ; [12 60],[30.63316583 96.36683417] ; [17.36683417 54.63316583],0
n5,1,0.069341,3.298563,[109  17] ; [55 17],[104.36363636  21.63636364] ; [59.63636364 12.36363636],0
p6,1,0.0703,3.276008,[79 46] ; [36 36],[72.96954315 52.03045685] ; [42.03045685 29.96954315],0
n4,1,0.097982,2.738087,[108  18] ; [55 17],[103.72727273  22.27272727] ; [59.27272727 12.72727273],0
v4,1,0.117125,2.455357,[124   2] ; [68  4],[122.18181818   3.81818182] ; [69.81818182  2.18181818],0
s1,1,0.12583,2.34321,[  3 120] ; [ 5 67],[  5.04615385 117.95384615] ; [ 2.95384615 69.04615385],0
p5,1,0.132209,2.266369,[39 88] ; [15 57],[34.46231156 92.53768844] ; [19.53768844 52.46231156],0
d3,1,0.148328,2.089364,[106  21] ; [54 18],[102.11055276  24.88944724] ; [57.88944724 14.11055276],0
s3,1,0.173299,1.854171,[90 33] ; [46 26],[85.78461538 37.21538462] ; [50.21538462 21.78461538],0
p10,1,0.181204,1.787721,[116  10] ; [62 10],[113.27272727  12.72727273] ; [64.72727273  7.27272727],0
u2,1,0.187228,1.739294,[11 11] ; [14  6],[13.0952381  8.9047619] ; [11.9047619  8.0952381],0
a2,1,0.195795,1.673463,[41 86] ; [17 55],[37.01507538 89.98492462] ; [20.98492462 51.01507538],0
p11,1,0.22236,1.489073,[106  21] ; [55 17],[102.74874372  24.25125628] ; [58.25125628 13.74874372],0
p9,1,0.236934,1.398744,[118   8] ; [64  8],[115.81818182  10.18181818] ; [66.18181818  5.81818182],0
s6,1,0.270414,1.214648,[110  15] ; [66  5],[112.24489796  12.75510204] ; [63.75510204  7.24489796],0
u3,1,0.283802,1.148794,[16  6] ; [12  9],[14.3255814  7.6744186] ; [13.6744186  7.3255814],0
p2,1,0.285948,1.138601,[117  10] ; [63  9],[114.87437186  12.12562814] ; [65.12562814  6.87437186],0
n6,1,0.346478,0.886314,[116   9] ; [64  8],[114.21319797  10.78680203] ; [65.78680203  6.21319797],0
s4,1,0.392318,0.731745,[30 95] ; [21 50],[32.5255102 92.4744898] ; [18.4744898 52.5255102],0
n1,1,0.397231,0.716692,[11 11] ; [ 7 12],[ 9.65853659 12.34146341] ; [ 8.34146341 10.65853659],0
n3,1,0.427017,0.630922,[13  8] ; [14  5],[14.175  6.825] ; [12.825  6.175],0
a8,1,0.461632,0.541936,[ 15 105] ; [ 6 61],[ 13.47593583 106.52406417] ; [ 7.52406417 59.47593583],0
d2,1,0.500113,0.454696,[71 55] ; [37 35],[68.72727273 57.27272727] ; [39.27272727 32.72727273],0
a5,1,0.505588,0.443187,[107  20] ; [58 14],[105.30150754  21.69849246] ; [59.69849246 12.30150754],0
b3,1,0.512691,0.428571,[35 45] ; [15 25],[33.33333333 46.66666667] ; [16.66666667 23.33333333],0
b2,1,0.512691,0.428571,[35 45] ; [15 25],[33.33333333 46.66666667] ; [16.66666667 23.33333333],0
a7,1,0.513013,0.427916,[92 35] ; [49 23],[89.98492462 37.01507538] ; [51.01507538 20.98492462],0
n2,1,0.530357,0.393707,[18  4] ; [14  5],[17.17073171  4.82926829] ; [14.82926829  4.17073171],0
s7,1,0.534746,0.385365,[87 33] ; [45 21],[85.16129032 34.83870968] ; [46.83870968 19.16129032],0
b5,1,0.57405,0.315954,[67 60] ; [35 37],[65.09547739 61.90452261] ; [36.90452261 35.09547739],0
p12,1,0.64176,0.216448,[ 17 110] ; [ 8 64],[ 15.95477387 111.04522613] ; [ 9.04522613 62.95477387],0
r2,1,0.6764,0.174207,[120   7] ; [69  3],[120.61809045   6.38190955] ; [68.38190955  3.61809045],0
r3,1,0.694243,0.154531,[123   4] ; [68  3],[122.51010101   4.48989899] ; [68.48989899  2.51010101],0
p1,1,0.724672,0.12406,[ 18 108] ; [ 9 63],[ 17.18181818 108.81818182] ; [ 9.81818182 62.18181818],0
a4,1,0.750145,0.10141,[70 57] ; [38 34],[68.92462312 58.07537688] ; [39.07537688 32.92462312],0
a1,1,0.811351,0.05697,[ 10 117] ; [ 5 67],[  9.57286432 117.42713568] ; [ 5.42713568 66.57286432],0
b4,1,0.813265,0.055798,[79 48] ; [46 26],[79.77386935 47.22613065] ; [45.22613065 26.77386935],0
r1,1,0.835903,0.042906,[107  18] ; [60 11],[106.50510204  18.49489796] ; [60.49489796 10.50510204],0
p3,1,0.85842,0.031822,[92 35] ; [53 19],[92.53768844 34.46231156] ; [52.46231156 19.53768844],0
b1,1,0.860485,0.03089,[51 76] ; [28 44],[50.41708543 76.58291457] ; [28.58291457 43.41708543],0
a6,1,0.923565,0.009205,[82 45] ; [46 26],[81.68844221 45.31155779] ; [46.31155779 25.68844221],0
r4,1,0.989647,0.000168,[120   7] ; [68  4],[119.9798995   7.0201005] ; [68.0201005  3.9798995],0
