Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000181,14.014009,[ 5 25] ; [11  4],[10.66666667 19.33333333] ; [5.33333333 9.66666667],1
p4,1,0.0002,13.828142,[ 6 25] ; [12  4],[11.87234043 19.12765957] ; [6.12765957 9.87234043],1
p6,1,0.000871,11.083744,[ 2 27] ; [8 8],[ 6.44444444 22.55555556] ; [ 3.55555556 12.44444444],1
p2,1,0.000919,10.983807,[ 9 21] ; [13  3],[14.34782609 15.65217391] ; [7.65217391 8.34782609],1
p10,1,0.002205,9.370339,[12 19] ; [13  2],[16.84782609 14.15217391] ; [8.15217391 6.84782609],0
s8,1,0.005714,7.638402,[ 4 27] ; [8 8],[ 7.91489362 23.08510638] ; [ 4.08510638 11.91489362],0
r4,1,0.005714,7.638402,[ 4 27] ; [8 8],[ 7.91489362 23.08510638] ; [ 4.08510638 11.91489362],0
s2,1,0.008613,6.901441,[ 5 26] ; [8 7],[ 8.76086957 22.23913043] ; [ 4.23913043 10.76086957],0
v1,1,0.010134,6.611152,[ 6 25] ; [9 7],[ 9.89361702 21.10638298] ; [ 5.10638298 10.89361702],0
s3,1,0.015093,5.905594,[ 9 22] ; [10  5],[12.80434783 18.19565217] ; [6.19565217 8.80434783],0
v3,1,0.017945,5.601494,[ 4 27] ; [7 9],[ 7.25531915 23.74468085] ; [ 3.74468085 12.25531915],0
p11,1,0.018356,5.561886,[12 19] ; [12  4],[15.82978723 15.17021277] ; [8.17021277 7.82978723],0
p8,1,0.025137,5.014414,[ 3 27] ; [ 6 10],[ 5.86956522 24.13043478] ; [ 3.13043478 12.86956522],0
p9,1,0.025455,4.992655,[14 17] ; [12  3],[17.52173913 13.47826087] ; [8.47826087 6.52173913],0
d5,1,0.0296,4.732382,[15 16] ; [13  3],[18.46808511 12.53191489] ; [9.53191489 6.46808511],0
p7,1,0.039565,4.236429,[ 8 23] ; [9 7],[11.21276596 19.78723404] ; [ 5.78723404 10.21276596],0
d3,1,0.04692,3.948253,[10 21] ; [10  6],[13.19148936 17.80851064] ; [6.80851064 9.19148936],0
b3,1,0.060808,3.515217,[ 9 13] ; [ 1 10],[ 6.66666667 15.33333333] ; [3.33333333 7.66666667],0
b2,1,0.060808,3.515217,[ 9 13] ; [ 1 10],[ 6.66666667 15.33333333] ; [3.33333333 7.66666667],0
r1,1,0.156305,2.009614,[ 9 22] ; [8 8],[11.21276596 19.78723404] ; [ 5.78723404 10.21276596],0
s7,1,0.160237,1.971989,[ 5 25] ; [5 9],[ 6.81818182 23.18181818] ; [ 3.18181818 10.81818182],0
b4,1,0.177875,1.815289,[17 14] ; [12  4],[19.12765957 11.87234043] ; [9.87234043 6.12765957],0
p3,1,0.211123,1.563705,[ 8 23] ; [7 9],[ 9.89361702 21.10638298] ; [ 5.10638298 10.89361702],0
p12,1,0.230424,1.438243,[ 1 29] ; [ 2 14],[ 1.95652174 28.04347826] ; [ 1.04347826 14.95652174],0
b5,1,0.259838,1.269621,[14 17] ; [10  6],[15.82978723 15.17021277] ; [8.17021277 7.82978723],0
a4,1,0.309468,1.032945,[ 7 23] ; [ 6 10],[ 8.47826087 21.52173913] ; [ 4.52173913 11.47826087],0
a7,1,0.351371,0.868501,[13 18] ; [9 7],[14.5106383 16.4893617] ; [7.4893617 8.5106383],0
d4,1,0.357115,0.848013,[17 14] ; [11  5],[18.46808511 12.53191489] ; [9.53191489 6.46808511],0
a2,1,0.377135,0.780021,[ 3 28] ; [ 3 13],[ 3.95744681 27.04255319] ; [ 2.04255319 13.95744681],0
d2,1,0.403559,0.697696,[13 17] ; [9 7],[14.34782609 15.65217391] ; [7.65217391 8.34782609],0
d1,1,0.437183,0.603665,[10 21] ; [7 9],[11.21276596 19.78723404] ; [ 5.78723404 10.21276596],0
a6,1,0.458196,0.550299,[19 12] ; [8 8],[17.80851064 13.19148936] ; [9.19148936 6.80851064],0
s1,1,0.483309,0.491388,[ 4 27] ; [ 1 15],[ 3.29787234 27.70212766] ; [ 1.70212766 14.29787234],0
n1,1,0.527089,0.4,[7 8] ; [2 1],[7.5 7.5] ; [1.5 1.5],0
b1,1,0.598226,0.277679,[18 13] ; [8 8],[17.14893617 13.85106383] ; [8.85106383 7.14893617],0
u2,1,0.71714,0.13125,[ 3 11] ; [2 5],[ 3.33333333 10.66666667] ; [1.66666667 5.33333333],0
u3,1,0.71714,0.13125,[ 3 11] ; [2 5],[ 3.33333333 10.66666667] ; [1.66666667 5.33333333],0
s5,1,0.745405,0.105433,[ 5 26] ; [ 3 12],[ 5.39130435 25.60869565] ; [ 2.60869565 12.39130435],0
a5,1,0.769054,0.086208,[18 13] ; [10  6],[18.46808511 12.53191489] ; [9.53191489 6.46808511],0
p5,1,0.795284,0.067317,[ 3 27] ; [ 2 14],[ 3.26086957 26.73913043] ; [ 1.73913043 14.26086957],0
a8,1,0.872092,0.025922,[ 6 25] ; [ 3 11],[ 6.2 24.8] ; [ 2.8 11.2],0
s4,1,0.968689,0.001541,[ 4 27] ; [ 2 14],[ 3.95744681 27.04255319] ; [ 2.04255319 13.95744681],0
a3,1,0.978339,0.000737,[17 13] ; [9 7],[16.95652174 13.04347826] ; [9.04347826 6.95652174],0
r2,1,0.978339,0.000737,[17 13] ; [9 7],[16.95652174 13.04347826] ; [9.04347826 6.95652174],0
u1,1,0.978625,0.000718,[ 2 29] ; [ 1 15],[ 1.9787234 29.0212766] ; [ 1.0212766 14.9787234],0
