Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000102,15.09355,[10 27] ; [56 30],[19.85365854 17.14634146] ; [46.14634146 39.85365854],1
p3,1,0.000807,11.22428,[11 26] ; [55 33],[19.536 17.464] ; [46.464 41.536],1
p10,1,0.0013,10.343146,[21 15] ; [74 13],[27.80487805  8.19512195] ; [67.19512195 19.80487805],0
p4,1,0.001796,9.747351,[13 24] ; [57 30],[20.88709677 16.11290323] ; [49.11290323 37.88709677],0
p2,1,0.002341,9.261248,[23 14] ; [76 12],[29.304  7.696] ; [69.696 18.304],0
p6,1,0.002998,8.808565,[ 6 31] ; [38 48],[13.23577236 23.76422764] ; [30.76422764 55.23577236],0
n5,1,0.003381,8.589601,[21 16] ; [72 16],[27.528  9.472] ; [65.472 22.528],0
d3,1,0.020604,5.360006,[10 27] ; [44 45],[15.85714286 21.14285714] ; [38.14285714 50.85714286],0
s5,1,0.026634,4.914385,[ 8 25] ; [40 46],[13.31092437 19.68907563] ; [34.68907563 51.31092437],0
r4,1,0.027164,4.880335,[27 10] ; [79 10],[31.12698413  5.87301587] ; [74.87301587 14.12698413],0
v3,1,0.042102,4.131119,[14 21] ; [53 35],[19.06504065 15.93495935] ; [47.93495935 40.06504065],0
n6,1,0.052611,3.756219,[26 11] ; [75 13],[29.896  7.104] ; [71.104 16.896],0
p5,1,0.052815,3.749772,[ 1 36] ; [13 76],[ 4.11111111 32.88888889] ; [ 9.88888889 79.11111111],0
a8,1,0.05818,3.588528,[ 1 34] ; [13 74],[ 4.01639344 30.98360656] ; [ 9.98360656 77.01639344],0
d5,1,0.06817,3.326538,[27 10] ; [77 12],[30.53968254  6.46031746] ; [73.46031746 15.53968254],0
n4,1,0.07783,3.109644,[26 11] ; [74 14],[29.6  7.4] ; [70.4 17.6],0
s4,1,0.086687,2.934851,[ 2 35] ; [15 74],[ 4.99206349 32.00793651] ; [12.00793651 76.99206349],0
v4,1,0.103485,2.650994,[31  6] ; [82  6],[33.448  3.552] ; [79.552  8.448],0
u2,1,0.111349,2.534965,[7 4] ; [ 6 12],[4.93103448 6.06896552] ; [8.06896552 9.93103448],0
b5,1,0.119383,2.425392,[21 16] ; [37 52],[17.03174603 19.96825397] ; [40.96825397 48.03174603],0
s7,1,0.119769,2.420337,[15 21] ; [48 36],[18.9 17.1] ; [44.1 39.9],0
b2,1,0.202829,1.621886,[14 12] ; [23 36],[11.31764706 14.68235294] ; [25.68235294 33.31764706],0
b3,1,0.202829,1.621886,[14 12] ; [23 36],[11.31764706 14.68235294] ; [25.68235294 33.31764706],0
s8,1,0.209645,1.573874,[15 22] ; [47 42],[18.20634921 18.79365079] ; [43.79365079 45.20634921],0
a2,1,0.212104,1.557009,[ 1 36] ; [ 8 81],[ 2.64285714 34.35714286] ; [ 6.35714286 82.64285714],0
p12,1,0.252472,1.309571,[ 3 33] ; [ 3 84],[ 1.75609756 34.24390244] ; [ 4.24390244 82.75609756],0
a3,1,0.314411,1.012056,[26 11] ; [70 19],[28.19047619  8.80952381] ; [67.80952381 21.19047619],0
u3,1,0.345702,0.889173,[6 5] ; [ 7 12],[4.76666667 6.23333333] ; [ 8.23333333 10.76666667],0
s3,1,0.379676,0.771751,[17 20] ; [48 40],[19.24 17.76] ; [45.76 42.24],0
p9,1,0.403555,0.697708,[28  8] ; [74 14],[29.61290323  6.38709677] ; [72.38709677 15.61290323],0
a5,1,0.451971,0.565703,[25 12] ; [66 23],[26.72222222 10.27777778] ; [64.27777778 24.72222222],0
