Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.023817,5.10788,[ 4 37] ; [2 2],[ 5.46666667 35.53333333] ; [0.53333333 3.46666667],0
s3,1,0.05181,3.781905,[11 29] ; [3 1],[12.72727273 27.27272727] ; [1.27272727 2.72727273],0
p11,1,0.084245,2.981037,[13 28] ; [3 1],[14.57777778 26.42222222] ; [1.42222222 2.57777778],0
p2,1,0.084245,2.981037,[13 28] ; [3 1],[14.57777778 26.42222222] ; [1.42222222 2.57777778],0
s2,1,0.116074,2.469512,[ 7 34] ; [2 2],[ 8.2 32.8] ; [0.8 3.2],0
n4,1,0.134407,2.240854,[26 15] ; [1 3],[24.6 16.4] ; [2.4 1.6],0
u2,1,0.260531,1.265934,[ 3 11] ; [2 2],[ 3.88888889 10.11111111] ; [1.11111111 2.88888889],0
p3,1,0.268913,1.222284,[10 31] ; [2 2],[10.93333333 30.06666667] ; [1.06666667 2.93333333],0
d5,1,0.316667,1.002663,[21 20] ; [1 3],[20.04444444 20.95555556] ; [1.95555556 2.04444444],0
a6,1,0.316667,1.002663,[20 21] ; [3 1],[20.95555556 20.04444444] ; [2.04444444 1.95555556],0
b1,1,0.412266,0.672256,[22 19] ; [3 1],[22.77777778 18.22222222] ; [2.22222222 1.77777778],0
n6,1,0.41717,0.658274,[18 21] ; [1 3],[17.23255814 21.76744186] ; [1.76744186 2.23255814],0
s5,1,0.472073,0.51712,[ 5 36] ; [1 3],[ 5.46666667 35.53333333] ; [0.53333333 3.46666667],0
n5,1,0.527214,0.399758,[27 14] ; [2 2],[26.42222222 14.57777778] ; [2.57777778 1.42222222],0
p10,1,0.527214,0.399758,[14 27] ; [2 2],[14.57777778 26.42222222] ; [1.42222222 2.57777778],0
s6,1,0.566723,0.328197,[ 8 33] ; [1 2],[ 8.38636364 32.61363636] ; [0.61363636 2.38636364],0
s1,1,0.585066,0.298116,[ 6 35] ; [1 3],[ 6.37777778 34.62222222] ; [0.62222222 3.37777778],0
d4,1,0.597356,0.279002,[26 15] ; [2 2],[25.51111111 15.48888889] ; [2.48888889 1.51111111],0
r1,1,0.597356,0.279002,[15 26] ; [2 2],[15.48888889 25.51111111] ; [1.51111111 2.48888889],0
n2,1,0.599126,0.276316,[ 6 13] ; [1 1],[ 6.33333333 12.66666667] ; [0.66666667 1.33333333],0
a8,1,0.602117,0.271815,[ 6 34] ; [1 3],[ 6.36363636 33.63636364] ; [0.63636364 3.36363636],0
u3,1,0.61209,0.257143,[ 2 12] ; [1 3],[ 2.33333333 11.66666667] ; [0.66666667 3.33333333],0
r4,1,0.692249,0.156662,[ 7 34] ; [1 3],[ 7.28888889 33.71111111] ; [0.71111111 3.28888889],0
d2,1,0.698127,0.150427,[16 24] ; [2 2],[16.36363636 23.63636364] ; [1.63636364 2.36363636],0
p9,1,0.741437,0.108867,[17 24] ; [2 2],[17.31111111 23.68888889] ; [1.68888889 2.31111111],0
p4,1,0.79339,0.068598,[ 8 33] ; [1 3],[ 8.2 32.8] ; [0.8 3.2],0
n3,1,0.83008,0.046053,[ 8 11] ; [1 1],[ 8.14285714 10.85714286] ; [0.85714286 1.14285714],0
b2,1,0.843876,0.038785,[12 16] ; [1 1],[12.13333333 15.86666667] ; [0.86666667 1.13333333],0
b3,1,0.843876,0.038785,[12 16] ; [1 1],[12.13333333 15.86666667] ; [0.86666667 1.13333333],0
d1,1,0.857327,0.03232,[12 29] ; [1 3],[11.84444444 29.15555556] ; [1.15555556 2.84444444],0
a7,1,0.888662,0.019599,[19 22] ; [2 2],[19.13333333 21.86666667] ; [1.86666667 2.13333333],0
a5,1,0.888662,0.019599,[22 19] ; [2 2],[21.86666667 19.13333333] ; [2.13333333 1.86666667],0
r2,1,0.961037,0.002387,[20 19] ; [2 2],[19.95348837 19.04651163] ; [2.04651163 1.95348837],0
