Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,80.473577,[273  42] ; [12 31],[250.76815642  64.23184358] ; [34.23184358  8.76815642],1
r3,1,0.0,60.186629,[290  24] ; [21 21],[274.30898876  39.69101124] ; [36.69101124  5.30898876],1
r2,1,0.0,50.949866,[291  21] ; [23 18],[277.52974504  34.47025496] ; [36.47025496  4.52974504],1
p2,1,0.0,31.95897,[246  66] ; [16 26],[230.91525424  81.08474576] ; [31.08474576 10.91525424],1
n6,1,0.0,30.437997,[251  64] ; [17 25],[236.47058824  78.52941176] ; [31.52941176 10.47058824],1
r1,1,0.0,26.664262,[236  77] ; [16 27],[221.56179775  91.43820225] ; [30.43820225 12.56179775],1
p11,1,1e-06,23.954563,[238  77] ; [17 26],[224.37150838  90.62849162] ; [30.62849162 12.37150838],1
p10,1,3e-05,17.391006,[217  91] ; [16 26],[205.04 102.96] ; [27.96 14.04],1
p9,1,9.9e-05,15.157808,[236  74] ; [20 22],[225.45454545  84.54545455] ; [30.54545455 11.45454545],1
p7,1,0.000632,11.678554,[171 136] ; [12 31],[160.51714286 146.48285714] ; [22.48285714 20.51714286],1
p8,1,0.001297,10.346902,[147 161] ; [ 9 33],[137.28 170.72] ; [18.72 23.28],0
n3,1,0.001432,10.164491,[63 17] ; [ 8 11],[57.37373737 22.62626263] ; [13.62626263  5.37373737],0
a1,1,0.002481,9.154622,[ 11 304] ; [ 6 37],[ 14.95810056 300.04189944] ; [ 2.04189944 40.95810056],0
d3,1,0.002706,8.995788,[199 115] ; [17 26],[189.98319328 124.01680672] ; [26.01680672 16.98319328],0
a6,1,0.004199,8.195838,[216  99] ; [20 23],[207.65363128 107.34636872] ; [28.34636872 14.65363128],0
u3,1,0.004222,8.185754,[62 59] ; [ 4 18],[55.84615385 65.15384615] ; [10.15384615 11.84615385],0
u2,1,0.004716,7.985367,[61 59] ; [ 4 18],[54.92957746 65.07042254] ; [10.07042254 11.92957746],0
v1,1,0.006559,7.390049,[139 169] ; [10 33],[130.74643875 177.25356125] ; [18.25356125 24.74643875],0
v2,1,0.006838,7.315139,[153 148] ; [12 30],[144.79591837 156.20408163] ; [20.20408163 21.79591837],0
