Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,51.789652,[ 1 39] ; [102  52],[21.2371134 18.7628866] ; [81.7628866 72.2371134],1
d2,1,1e-06,23.386153,[ 7 33] ; [93 61],[20.6185567 19.3814433] ; [79.3814433 74.6185567],1
d5,1,3e-06,21.648876,[21 18] ; [134  20],[31.32124352  7.67875648] ; [123.67875648  30.32124352],1
d3,1,6e-06,20.644228,[14 24] ; [116  38],[25.72916667 12.27083333] ; [104.27083333  49.72916667],1
a4,1,5e-05,16.436666,[ 6 34] ; [78 76],[17.31958763 22.68041237] ; [66.68041237 87.31958763],1
a3,1,0.00103,10.772556,[17 23] ; [107  45],[25.83333333 14.16666667] ; [98.16666667 53.83333333],0
r1,1,0.001875,9.668489,[22 17] ; [123  30],[29.453125  9.546875] ; [115.546875  37.453125],0
a2,1,0.004562,8.045243,[ 3 37] ; [ 45 109],[ 9.89690722 30.10309278] ; [ 38.10309278 115.89690722],0
b4,1,0.014533,5.97222,[15 25] ; [91 63],[21.8556701 18.1443299] ; [84.1443299 69.8556701],0
a5,1,0.028472,4.799262,[21 19] ; [109  45],[26.80412371 13.19587629] ; [103.19587629  50.80412371],0
a8,1,0.042547,4.113328,[ 8 29] ; [ 13 125],[ 4.44 32.56] ; [ 16.56 121.44],0
b2,1,0.049146,3.870346,[ 2 17] ; [26 52],[ 5.48453608 13.51546392] ; [22.51546392 55.48453608],0
b3,1,0.049146,3.870346,[ 2 17] ; [26 52],[ 5.48453608 13.51546392] ; [22.51546392 55.48453608],0
n1,1,0.059412,3.553718,[ 2 11] ; [24 31],[4.97058824 8.02941176] ; [21.02941176 33.97058824],0
v2,1,0.097417,2.74733,[15 24] ; [79 69],[19.60427807 19.39572193] ; [74.39572193 73.60427807],0
p7,1,0.114367,2.492808,[24 15] ; [72 80],[19.60209424 19.39790576] ; [76.39790576 75.60209424],0
p4,1,0.124899,2.354785,[24 16] ; [70 81],[19.68586387 20.31413613] ; [74.31413613 76.68586387],0
b1,1,0.135444,2.228969,[24 16] ; [72 82],[19.79381443 20.20618557] ; [76.20618557 77.79381443],0
s5,1,0.14163,2.160162,[ 9 29] ; [52 91],[12.80662983 25.19337017] ; [48.19337017 94.80662983],0
u2,1,0.172791,1.85856,[ 8 15] ; [23 21],[10.64179104 12.35820896] ; [20.35820896 23.64179104],0
a6,1,0.197524,1.660585,[21 19] ; [98 56],[24.53608247 15.46391753] ; [94.46391753 59.53608247],0
s6,1,0.240292,1.378879,[22 16] ; [102  48],[25.06382979 12.93617021] ; [98.93617021 51.06382979],0
s2,1,0.297081,1.08725,[18 22] ; [83 70],[20.93264249 19.06735751] ; [80.06735751 72.93264249],0
a7,1,0.357663,0.846082,[26 13] ; [114  40],[28.29015544 10.70984456] ; [111.70984456  42.29015544],0
n6,1,0.361896,0.831303,[31  9] ; [106  45],[28.69109948 11.30890052] ; [108.30890052  42.69109948],0
p2,1,0.433812,0.612595,[30 10] ; [105  48],[27.97927461 12.02072539] ; [107.02072539  45.97927461],0
v1,1,0.4481,0.575452,[16 24] ; [71 81],[18.125 21.875] ; [68.875 83.125],0
p3,1,0.459136,0.548001,[14 26] ; [63 89],[16.04166667 23.95833333] ; [60.95833333 91.04166667],0
v3,1,0.486937,0.483288,[11 27] ; [51 95],[12.80434783 25.19565217] ; [49.19565217 96.80434783],0
