Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,40.432901,[123  25] ; [113 110],[94.14555256 53.85444744] ; [141.85444744  81.14555256],1
r1,1,0.356377,0.850621,[126  23] ; [196  27],[128.97311828  20.02688172] ; [193.02688172  29.97311828],0
u3,1,0.444394,0.584911,[23 13] ; [33 26],[21.22105263 14.77894737] ; [34.77894737 24.22105263],0
a5,1,0.447477,0.577034,[122  27] ; [177  48],[119.12032086  29.87967914] ; [179.87967914  45.12032086],0
d2,1,0.468728,0.524972,[80 68] ; [113 112],[76.57908847 71.42091153] ; [116.42091153 108.57908847],0
s4,1,0.538931,0.377524,[ 24 124] ; [ 31 192],[ 21.94070081 126.05929919] ; [ 33.05929919 189.94070081],0
a3,1,0.575427,0.313685,[113  35] ; [166  59],[110.70241287  37.29758713] ; [168.29758713  56.70241287],0
a8,1,0.612028,0.257233,[ 19 110] ; [ 33 163],[ 20.64 108.36] ; [ 31.36 164.64],0
d4,1,0.718393,0.130037,[127  21] ; [196  29],[128.16085791  19.83914209] ; [194.83914209  30.16085791],0
d3,1,0.739808,0.110295,[119  29] ; [184  41],[120.22520107  27.77479893] ; [182.77479893  42.22520107],0
n3,1,0.743719,0.106885,[18  7] ; [37 12],[18.58108108  6.41891892] ; [36.41891892 12.58108108],0
r3,1,0.772495,0.083586,[144   4] ; [219   5],[144.41935484   3.58064516] ; [218.58064516   5.41935484],0
r2,1,0.817322,0.053357,[143   6] ; [211  10],[142.55675676   6.44324324] ; [211.44324324   9.55675676],0
v4,1,0.834693,0.04355,[142   6] ; [212  10],[141.6   6.4] ; [212.4   9.6],0
v3,1,0.885308,0.020806,[79 66] ; [121  98],[79.67032967 65.32967033] ; [120.32967033  98.67032967],0
p11,1,0.889401,0.019338,[121  28] ; [184  41],[121.51069519  27.48930481] ; [183.48930481  41.51069519],0
d1,1,0.99952,0.0,[100  49] ; [151  74],[99.9973262 49.0026738] ; [151.0026738  73.9973262],0
