Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,86.047378,[35 69] ; [248  54],[72.49261084 31.50738916] ; [210.50738916  91.49261084],1
n6,1,4.1e-05,16.822285,[72 33] ; [262  41],[85.95588235 19.04411765] ; [248.04411765  54.95588235],1
a5,1,0.000172,14.117027,[59 46] ; [229  74],[74.11764706 30.88235294] ; [213.88235294  89.11764706],1
p10,1,0.000992,10.84309,[66 38] ; [238  61],[78.4516129 25.5483871] ; [225.5483871  73.4516129],1
p6,1,0.001162,10.549887,[18 84] ; [104 195],[31.03241895 70.96758105] ; [ 90.96758105 208.03241895],0
a8,1,0.003538,8.506899,[ 4 93] ; [ 42 228],[12.15803815 84.84196185] ; [ 33.84196185 236.15803815],0
p4,1,0.003709,8.420888,[43 61] ; [174 127],[55.72345679 48.27654321] ; [161.27654321 139.72345679],0
d2,1,0.007689,7.104533,[34 71] ; [143 159],[45.66339066 59.33660934] ; [131.33660934 170.66339066],0
s8,1,0.008183,6.993088,[17 87] ; [ 89 212],[27.21975309 76.78024691] ; [ 78.78024691 222.21975309],0
a2,1,0.008974,6.827984,[11 94] ; [ 67 236],[20.07352941 84.92647059] ; [ 57.92647059 245.07352941],0
p2,1,0.009601,6.707466,[76 28] ; [256  47],[84.83538084 19.16461916] ; [247.16461916  55.83538084],0
p11,1,0.011929,6.321353,[75 30] ; [251  52],[83.89705882 21.10294118] ; [242.10294118  60.89705882],0
a4,1,0.012876,6.186112,[32 73] ; [133 167],[42.77777778 62.22222222] ; [122.22222222 177.77777778],0
p3,1,0.015523,5.856118,[39 66] ; [154 149],[49.66911765 55.33088235] ; [143.33088235 159.66911765],0
v3,1,0.018103,5.586122,[26 73] ; [116 178],[35.77099237 63.22900763] ; [106.22900763 187.77099237],0
v1,1,0.018691,5.530235,[40 64] ; [154 143],[50.31421446 53.68578554] ; [143.68578554 153.31421446],0
a6,1,0.021657,5.273157,[66 39] ; [226  77],[75.14705882 29.85294118] ; [216.85294118  86.14705882],0
d5,1,0.023475,5.133031,[75 30] ; [248  55],[83.125 21.875] ; [239.875  63.125],0
a3,1,0.028819,4.778422,[61 44] ; [210  91],[70.0862069 34.9137931] ; [200.9137931 100.0862069],0
u1,1,0.030208,4.697393,[ 7 98] ; [ 45 258],[13.38235294 91.61764706] ; [ 38.61764706 264.38235294],0
d1,1,0.03431,4.479177,[46 59] ; [169 134],[55.33088235 49.66911765] ; [159.66911765 143.33088235],0
p1,1,0.034402,4.474604,[  3 101] ; [ 28 274],[ 7.9408867 96.0591133] ; [ 23.0591133 278.9408867],0
p12,1,0.043144,4.089768,[  1 104] ; [ 17 282],[  4.67821782 100.32178218] ; [ 13.32178218 285.67821782],0
s4,1,0.060222,3.531256,[15 90] ; [ 24 276],[10.11111111 94.88888889] ; [ 28.88888889 271.11111111],0
p9,1,0.069725,3.289479,[77 27] ; [246  53],[83.35483871 20.64516129] ; [239.64516129  59.35483871],0
b3,1,0.094873,2.789683,[13 37] ; [ 74 117],[18.04979253 31.95020747] ; [ 68.95020747 122.04979253],0
b2,1,0.094873,2.789683,[13 37] ; [ 74 117],[18.04979253 31.95020747] ; [ 68.95020747 122.04979253],0
