Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,150.643796,[110  22] ; [ 52 217],[53.32668329 78.67331671] ; [108.67331671 160.32668329],1
s6,1,0.0,52.94604,[102  30] ; [103 164],[67.81954887 64.18045113] ; [137.18045113 129.81954887],1
s5,1,0.0,34.015978,[59 74] ; [ 46 222],[34.82543641 98.17456359] ; [ 70.17456359 197.82543641],1
s7,1,0.0,31.267302,[58 76] ; [ 44 213],[34.95652174 99.04347826] ; [ 67.04347826 189.95652174],1
s4,1,1.8e-05,18.424749,[ 32 100] ; [ 23 246],[ 18.10473815 113.89526185] ; [ 36.89526185 232.10473815],1
a7,1,0.008579,6.908451,[109  26] ; [186  86],[97.85012285 37.14987715] ; [197.14987715  74.85012285],0
a8,1,0.009533,6.72009,[ 22 103] ; [ 21 226],[ 14.44892473 110.55107527] ; [ 28.55107527 218.44892473],0
p12,1,0.024908,5.030247,[ 13 121] ; [ 11 258],[  7.98014888 126.01985112] ; [ 16.01985112 252.98014888],0
p10,1,0.040696,4.188632,[116  17] ; [212  57],[108.51741294  24.48258706] ; [219.48258706  49.51741294],0
d4,1,0.043606,4.071734,[114  21] ; [206  66],[106.14250614  28.85749386] ; [213.85749386  58.14250614],0
d1,1,0.054257,3.704781,[78 58] ; [129 144],[68.83129584 67.16870416] ; [138.16870416 134.83129584],0
u1,1,0.078898,3.087461,[ 24 112] ; [ 31 242],[ 18.28850856 117.71149144] ; [ 36.71149144 236.28850856],0
a2,1,0.085933,2.948957,[ 32 104] ; [ 45 228],[ 25.60391198 110.39608802] ; [ 51.39608802 221.60391198],0
p6,1,0.086164,2.944612,[45 87] ; [ 69 198],[37.71428571 94.28571429] ; [ 76.28571429 190.71428571],0
n5,1,0.0915,2.847779,[104  30] ; [188  82],[96.85148515 37.14851485] ; [195.14851485  74.85148515],0
a6,1,0.108702,2.572995,[88 47] ; [199  74],[94.96323529 40.03676471] ; [192.03676471  80.96323529],0
n4,1,0.111445,2.533611,[107  29] ; [194  78],[100.33333333  35.66666667] ; [200.66666667  71.33333333],0
n2,1,0.130364,2.288164,[22  3] ; [46 17],[19.31818182  5.68181818] ; [48.68181818 14.31818182],0
p7,1,0.141357,2.163125,[83 45] ; [153 115],[76.28282828 51.71717172] ; [159.71717172 108.28282828],0
u3,1,0.143004,2.145333,[29 17] ; [49 49],[24.91666667 21.08333333] ; [53.08333333 44.91666667],0
r1,1,0.157631,1.996807,[108  27] ; [201  72],[102.24264706  32.75735294] ; [206.75735294  66.24264706],0
n3,1,0.243714,1.358984,[18  8] ; [50 12],[20.09090909  5.90909091] ; [47.90909091 14.09090909],0
r4,1,0.25747,1.282308,[122  14] ; [234  39],[118.37652812  17.62347188] ; [237.62347188  35.37652812],0
a1,1,0.261177,1.262507,[  7 129] ; [  8 265],[  4.98777506 131.01222494] ; [ 10.01222494 262.98777506],0
r2,1,0.292895,1.106268,[127   8] ; [245  24],[124.30693069  10.69306931] ; [247.69306931  21.30693069],0
d2,1,0.300967,1.069906,[58 77] ; [102 169],[53.20197044 81.79802956] ; [106.79802956 164.20197044],0
s1,1,0.307102,1.043099,[  4 130] ; [  4 266],[  2.65346535 131.34653465] ; [  5.34653465 264.65346535],0
v4,1,0.385367,0.753511,[128   6] ; [253  18],[126.05925926   7.94074074] ; [254.94074074  16.05925926],0
p4,1,0.392525,0.731107,[77 57] ; [143 127],[72.97029703 61.02970297] ; [147.02970297 122.97029703],0
