Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.005391,7.743284,[12  4] ; [10 21],[7.4893617 8.5106383] ; [14.5106383 16.4893617],0
n3,1,0.010787,6.5,[7 1] ; [ 6 12],[4. 4.] ; [9. 9.],0
s6,1,0.020776,5.345455,[8 8] ; [ 6 27],[ 4.57142857 11.42857143] ; [ 9.42857143 23.57142857],0
d2,1,0.028956,4.77024,[ 1 15] ; [12 22],[ 4.16 11.84] ; [ 8.84 25.16],0
p10,1,0.031525,4.624151,[10  6] ; [10 23],[6.53061224 9.46938776] ; [13.46938776 19.53061224],0
r4,1,0.043613,4.071472,[ 5 11] ; [ 3 31],[ 2.56 13.44] ; [ 5.44 28.56],0
n2,1,0.052634,3.755495,[7 1] ; [ 9 10],[4.74074074 3.25925926] ; [11.25925926  7.74074074],0
s2,1,0.069523,3.294255,[ 6 10] ; [ 5 29],[ 3.52 12.48] ; [ 7.48 26.52],0
a6,1,0.070633,3.268239,[10  6] ; [12 22],[7.04 8.96] ; [14.96 19.04],0
v3,1,0.078709,3.091362,[ 6 10] ; [ 5 28],[ 3.59183673 12.40816327] ; [ 7.40816327 25.59183673],0
r2,1,0.081294,3.038833,[13  3] ; [19 15],[10.24  5.76] ; [21.76 12.24],0
p8,1,0.115995,2.470588,[7 9] ; [ 7 25],[ 4.66666667 11.33333333] ; [ 9.33333333 22.66666667],0
a7,1,0.15713,2.001634,[8 8] ; [10 24],[ 5.76 10.24] ; [12.24 21.76],0
p5,1,0.194763,1.681214,[ 2 14] ; [ 1 32],[ 0.97959184 15.02040816] ; [ 2.02040816 30.97959184],0
u3,1,0.194835,1.680672,[3 3] ; [ 4 14],[1.75 4.25] ; [ 5.25 12.75],0
s4,1,0.197029,1.664259,[ 1 15] ; [ 7 27],[ 2.56 13.44] ; [ 5.44 28.56],0
d3,1,0.203463,1.617341,[ 6 10] ; [ 7 27],[ 4.16 11.84] ; [ 8.84 25.16],0
b3,1,0.211555,1.56075,[6 4] ; [ 8 14],[4.375 5.625] ; [ 9.625 12.375],0
b2,1,0.211555,1.56075,[6 4] ; [ 8 14],[4.375 5.625] ; [ 9.625 12.375],0
s5,1,0.233722,1.418067,[ 4 12] ; [ 4 30],[ 2.56 13.44] ; [ 5.44 28.56],0
a3,1,0.241268,1.373172,[10  5] ; [16 17],[8.125 6.875] ; [17.875 15.125],0
p3,1,0.278742,1.173214,[ 5 11] ; [ 6 28],[ 3.52 12.48] ; [ 7.48 26.52],0
p2,1,0.307982,1.03931,[10  6] ; [16 18],[8.32 7.68] ; [17.68 16.32],0
a4,1,0.309734,1.031809,[ 2 13] ; [ 9 25],[ 3.36734694 11.63265306] ; [ 7.63265306 26.36734694],0
p1,1,0.313659,1.015207,[ 3 13] ; [ 3 31],[ 1.92 14.08] ; [ 4.08 29.92],0
s7,1,0.361418,0.832962,[ 5 11] ; [ 6 25],[ 3.74468085 12.25531915] ; [ 7.25531915 23.74468085],0
p4,1,0.427263,0.630252,[ 6 10] ; [ 9 25],[ 4.8 11.2] ; [10.2 23.8],0
n4,1,0.431725,0.618178,[8 8] ; [21 13],[9.28 6.72] ; [19.72 14.28],0
d4,1,0.433517,0.613383,[7 9] ; [11 23],[ 5.76 10.24] ; [12.24 21.76],0
n1,1,0.472423,0.516303,[5 3] ; [ 9 10],[4.14814815 3.85185185] ; [9.85185185 9.14814815],0
p7,1,0.478142,0.503099,[7 9] ; [11 22],[ 5.87755102 10.12244898] ; [12.12244898 20.87755102],0
b4,1,0.525309,0.403457,[10  6] ; [18 16],[8.96 7.04] ; [19.04 14.96],0
p6,1,0.53405,0.386679,[ 3 13] ; [ 4 29],[ 2.28571429 13.71428571] ; [ 4.71428571 28.28571429],0
b5,1,0.54429,0.367647,[9 7] ; [16 18],[8. 8.] ; [17. 17.],0
a5,1,0.557659,0.343774,[8 8] ; [14 20],[7.04 8.96] ; [14.96 19.04],0
p11,1,0.565544,0.330196,[7 9] ; [12 22],[6.08 9.92] ; [12.92 21.08],0
u2,1,0.632585,0.228571,[2 4] ; [ 8 10],[2.5 3.5] ; [ 7.5 10.5],0
b1,1,0.6583,0.195595,[10  6] ; [19 15],[9.28 6.72] ; [19.72 14.28],0
s1,1,0.686047,0.163399,[ 2 14] ; [ 3 31],[ 1.6 14.4] ; [ 3.4 30.6],0
d5,1,0.720048,0.128447,[ 6 10] ; [11 23],[ 5.44 10.56] ; [11.56 22.44],0
n5,1,0.725506,0.123278,[11  5] ; [25  9],[11.52  4.48] ; [24.48  9.52],0
s8,1,0.749277,0.10214,[ 3 13] ; [ 5 28],[ 2.6122449 13.3877551] ; [ 5.3877551 27.6122449],0
v4,1,0.804493,0.061275,[10  6] ; [20 14],[9.6 6.4] ; [20.4 13.6],0
a1,1,0.833907,0.043971,[ 2 14] ; [ 5 29],[ 2.24 13.76] ; [ 4.76 29.24],0
r1,1,0.879514,0.022978,[ 6 10] ; [12 22],[ 5.76 10.24] ; [12.24 21.76],0
a2,1,0.959275,0.002607,[ 1 15] ; [ 2 32],[ 0.96 15.04] ; [ 2.04 31.96],0
s3,1,0.975316,0.000957,[ 4 10] ; [ 9 23],[ 3.95652174 10.04347826] ; [ 9.04347826 22.95652174],0
n6,1,1.0,0.0,[8 8] ; [17 17],[8. 8.] ; [17. 17.],0
v2,1,1.0,0.0,[ 2 14] ; [ 4 28],[ 2. 14.] ; [ 4. 28.],0
