Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,85.283624,[ 41 110] ; [202  73],[86.13380282 64.86619718] ; [156.86619718 118.13380282],1
p6,1,0.0,45.839488,[ 29 119] ; [147 127],[61.72511848 86.27488152] ; [114.27488152 159.72511848],1
p8,1,0.0,41.838516,[53 95] ; [187  86],[84.37054632 63.62945368] ; [155.62945368 117.37054632],1
p5,1,2e-06,22.572262,[  4 147] ; [ 52 223],[ 19.84976526 131.15023474] ; [ 36.15023474 238.84976526],1
n5,1,3e-06,21.554184,[99 49] ; [235  38],[117.41567696  30.58432304] ; [216.58432304  56.41567696],1
p7,1,9e-06,19.735865,[83 64] ; [211  62],[102.9  44.1] ; [191.1  81.9],1
p2,1,1.2e-05,19.195514,[117  34] ; [254  21],[131.50469484  19.49530516] ; [239.49530516  35.50469484],1
v1,1,0.000502,12.106826,[82 64] ; [197  73],[97.91826923 48.08173077] ; [181.08173077  88.91826923],1
d1,1,0.000788,11.270281,[82 69] ; [194  81],[97.83098592 53.16901408] ; [178.16901408  96.83098592],1
p12,1,0.001791,9.752199,[  7 144] ; [ 40 235],[ 16.65962441 134.34037559] ; [ 30.34037559 244.65962441],0
s6,1,0.001791,9.752198,[92 57] ; [205  64],[105.86842105  43.13157895] ; [191.13157895  77.86842105],0
d2,1,0.002281,9.308498,[64 87] ; [159 116],[79.04460094 71.95539906] ; [143.95539906 131.04460094],0
n4,1,0.002724,8.983528,[109  41] ; [233  42],[120.70588235  29.29411765] ; [221.29411765  53.70588235],0
a2,1,0.004391,8.114706,[ 27 124] ; [ 84 191],[ 39.34507042 111.65492958] ; [ 71.65492958 203.34507042],0
a5,1,0.007963,7.041718,[110  41] ; [230  45],[120.51643192  30.48356808] ; [219.48356808  55.51643192],0
s7,1,0.010907,6.480358,[69 78] ; [156 104],[81.26535627 65.73464373] ; [143.73464373 116.26535627],0
u1,1,0.014019,6.035751,[ 22 129] ; [ 68 207],[ 31.90140845 119.09859155] ; [ 58.09859155 216.90140845],0
d5,1,0.015409,5.869084,[121  30] ; [244  31],[129.37793427  21.62206573] ; [235.62206573  39.37793427],0
n1,1,0.018342,5.563187,[ 8 31] ; [19 23],[13. 26.] ; [14. 28.],0
d3,1,0.030602,4.67513,[100  51] ; [209  66],[109.52816901  41.47183099] ; [199.47183099  75.52816901],0
s5,1,0.033191,4.535885,[44 98] ; [111 155],[53.94607843 88.05392157] ; [101.05392157 164.94607843],0
p10,1,0.042324,4.122188,[133  17] ; [259  16],[138.35294118  11.64705882] ; [253.64705882  21.35294118],0
a3,1,0.048785,3.88272,[108  42] ; [221  54],[116.11764706  33.88235294] ; [212.88235294  62.11764706],0
a4,1,0.064104,3.427899,[63 88] ; [140 134],[72.12470588 78.87529412] ; [130.87529412 143.12470588],0
r4,1,0.07351,3.202854,[135  16] ; [259  16],[139.657277  11.342723] ; [254.342723  20.657277],0
