Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,51.972725,[119  33] ; [23 55],[93.84347826 58.15652174] ; [48.15652174 29.84347826],1
s2,1,0.0,38.907197,[131  22] ; [36 41],[111.09130435  41.90869565] ; [55.90869565 21.09130435],1
s3,1,2e-06,22.889423,[122  28] ; [38 37],[106.66666667  43.33333333] ; [53.33333333 21.66666667],1
s6,1,1.3e-05,19.085049,[145   8] ; [57 19],[134.96069869  18.03930131] ; [67.03930131  8.96069869],1
n4,1,0.000436,12.371667,[134  18] ; [54 24],[124.24347826  27.75652174] ; [63.75652174 14.24347826],1
a3,1,0.001038,10.757725,[136  17] ; [56 22],[127.16883117  25.83116883] ; [64.83116883 13.16883117],0
p6,1,0.003327,8.618833,[83 70] ; [26 51],[72.50869565 80.49130435] ; [36.49130435 40.50869565],0
v3,1,0.004824,7.944251,[80 72] ; [25 51],[70. 82.] ; [35. 41.],0
p9,1,0.008531,6.918565,[145   8] ; [65 12],[139.69565217  13.30434783] ; [70.30434783  6.69565217],0
n5,1,0.013062,6.160708,[129  22] ; [56 22],[121.98689956  29.01310044] ; [63.01310044 14.98689956],0
u3,1,0.013823,6.060606,[15  3] ; [10 12],[11.25  6.75] ; [13.75  8.25],0
p7,1,0.014302,6.000461,[119  30] ; [50 27],[111.42035398  37.57964602] ; [57.57964602 19.42035398],0
v2,1,0.026413,4.928756,[104  48] ; [40 35],[96.42290749 55.57709251] ; [47.57709251 27.42290749],0
r3,1,0.031827,4.607805,[149   4] ; [71  7],[145.71428571   7.28571429] ; [74.28571429  3.71428571],0
d4,1,0.0333,4.530282,[136  16] ; [76  2],[140.10434783  11.89565217] ; [71.89565217  6.10434783],0
p4,1,0.040775,4.185331,[111  41] ; [46 31],[104.20960699  47.79039301] ; [52.79039301 24.20960699],0
a8,1,0.049848,3.846566,[ 22 115] ; [ 5 70],[ 17.44811321 119.55188679] ; [ 9.55188679 65.44811321],0
u1,1,0.05011,3.83777,[ 46 108] ; [14 64],[ 39.82758621 114.17241379] ; [20.17241379 57.82758621],0
a2,1,0.052375,3.763758,[57 97] ; [19 59],[ 50.44827586 103.55172414] ; [25.55172414 52.44827586],0
n6,1,0.079804,3.068884,[140   9] ; [68 10],[136.52863436  12.47136564] ; [71.47136564  6.52863436],0
p3,1,0.091653,2.845105,[98 55] ; [41 37],[92.06493506 60.93506494] ; [46.93506494 31.06493506],0
u2,1,0.102832,2.661064,[11  6] ; [ 8 13],[8.5 8.5] ; [10.5 10.5],0
n1,1,0.104377,2.637363,[20 15] ; [4 9],[17.5 17.5] ; [6.5 6.5],0
r1,1,0.143673,2.138169,[135  17] ; [63 14],[131.42358079  20.57641921] ; [66.57641921 10.42358079],0
p11,1,0.217945,1.517853,[127  27] ; [59 19],[123.46551724  30.53448276] ; [62.53448276 15.46551724],0
d2,1,0.224215,1.477187,[100  53] ; [44 33],[95.79130435 57.20869565] ; [48.20869565 28.79130435],0
s4,1,0.231422,1.432101,[ 41 111] ; [15 61],[ 37.33333333 114.66666667] ; [18.66666667 57.33333333],0
s1,1,0.268182,1.22602,[  6 145] ; [ 1 76],[  4.63596491 146.36403509] ; [ 2.36403509 74.63596491],0
d3,1,0.282887,1.153167,[116  37] ; [54 24],[112.5974026  40.4025974] ; [57.4025974 20.5974026],0
p8,1,0.297387,1.085874,[94 57] ; [43 35],[90.33624454 60.66375546] ; [46.66375546 31.33624454],0
