Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000876,11.073817,[10  3] ; [33 76],[4.58196721 8.41803279] ; [38.41803279 70.58196721],1
v1,1,0.006849,7.312177,[8 5] ; [28 82],[3.80487805 9.19512195] ; [32.19512195 77.80487805],0
s5,1,0.008664,6.890826,[5 6] ; [15 91],[1.88034188 9.11965812] ; [18.11965812 87.88034188],0
p6,1,0.023081,5.162413,[4 9] ; [10 97],[ 1.51666667 11.48333333] ; [12.48333333 94.51666667],0
r4,1,0.025514,4.988638,[12  1] ; [67 43],[8.3495935 4.6504065] ; [70.6504065 39.3495935],0
p9,1,0.034011,4.494155,[10  3] ; [49 58],[6.39166667 6.60833333] ; [52.60833333 54.39166667],0
p11,1,0.043172,4.088644,[10  3] ; [52 58],[6.55284553 6.44715447] ; [55.44715447 54.55284553],0
s2,1,0.047307,3.934443,[6 7] ; [23 85],[3.11570248 9.88429752] ; [25.88429752 82.11570248],0
a6,1,0.069578,3.292946,[4 9] ; [63 47],[7.08130081 5.91869919] ; [59.91869919 50.08130081],0
r3,1,0.107949,2.583998,[12  1] ; [78 31],[9.59016393 3.40983607] ; [80.40983607 28.59016393],0
s4,1,0.114004,2.49782,[4 9] ; [15 93],[ 2.04132231 10.95867769] ; [16.95867769 91.04132231],0
u2,1,0.127508,2.322581,[5 2] ; [20 29],[3.125 3.875] ; [21.875 27.125],0
v4,1,0.134435,2.240529,[12  1] ; [80 29],[9.80327869 3.19672131] ; [82.19672131 26.80327869],0
a7,1,0.144556,2.128782,[5 8] ; [65 44],[7.45901639 5.54098361] ; [62.54098361 46.45901639],0
s3,1,0.153575,2.03638,[6 7] ; [29 78],[3.79166667 9.20833333] ; [31.20833333 75.79166667],0
u3,1,0.17344,1.852952,[5 2] ; [22 28],[3.31578947 3.68421053] ; [23.68421053 26.31578947],0
b2,1,0.17862,1.80907,[2 9] ; [24 37],[3.97222222 7.02777778] ; [22.02777778 38.97222222],0
b3,1,0.17862,1.80907,[2 9] ; [24 37],[3.97222222 7.02777778] ; [22.02777778 38.97222222],0
d1,1,0.194964,1.679701,[7 6] ; [39 71],[4.86178862 8.13821138] ; [41.13821138 68.86178862],0
n4,1,0.204007,1.613453,[10  3] ; [64 45],[7.8852459 5.1147541] ; [66.1147541 42.8852459],0
p10,1,0.228773,1.448472,[8 5] ; [47 60],[5.95833333 7.04166667] ; [49.04166667 57.95833333],0
n6,1,0.265099,1.241933,[10  3] ; [66 42],[8.16528926 4.83471074] ; [67.83471074 40.16528926],0
d5,1,0.342846,0.899762,[9 4] ; [61 49],[7.39837398 5.60162602] ; [62.60162602 47.39837398],0
p4,1,0.348573,0.878644,[5 8] ; [28 79],[3.575 9.425] ; [29.425 77.575],0
b1,1,0.407567,0.685886,[7 6] ; [46 64],[5.60162602 7.39837398] ; [47.39837398 62.60162602],0
a8,1,0.425439,0.635241,[ 2 11] ; [ 9 96],[ 1.21186441 11.78813559] ; [ 9.78813559 95.21186441],0
a3,1,0.52011,0.413675,[6 7] ; [60 48],[7.09090909 5.90909091] ; [58.90909091 49.09090909],0
v2,1,0.521935,0.410068,[6 6] ; [42 62],[4.96551724 7.03448276] ; [43.03448276 60.96551724],0
d2,1,0.567013,0.327706,[6 7] ; [41 67],[5.04958678 7.95041322] ; [41.95041322 66.04958678],0
a5,1,0.588478,0.292727,[8 5] ; [59 51],[7.08130081 5.91869919] ; [59.91869919 50.08130081],0
d3,1,0.609288,0.261213,[7 6] ; [51 59],[6.1300813 6.8699187] ; [51.8699187 58.1300813],0
p12,1,0.618404,0.248117,[ 1 12] ; [  5 105],[ 0.63414634 12.36585366] ; [  5.36585366 104.63414634],0
a2,1,0.657799,0.196209,[ 1 12] ; [13 97],[ 1.4796748 11.5203252] ; [12.5203252 97.4796748],0
p3,1,0.693825,0.154975,[4 9] ; [28 81],[3.40983607 9.59016393] ; [28.59016393 80.40983607],0
a4,1,0.712078,0.13621,[5 8] ; [36 72],[4.40495868 8.59504132] ; [36.59504132 71.40495868],0
a1,1,0.721273,0.127277,[ 1 12] ; [12 98],[ 1.37398374 11.62601626] ; [11.62601626 98.37398374],0
n3,1,0.721275,0.127274,[2 1] ; [23 18],[1.70454545 1.29545455] ; [23.29545455 17.70454545],0
n1,1,0.741437,0.108867,[2 2] ; [17 24],[1.68888889 2.31111111] ; [17.31111111 23.68888889],0
r1,1,0.74822,0.103033,[8 5] ; [62 47],[7.45901639 5.54098361] ; [62.54098361 46.45901639],0
r2,1,0.760102,0.093236,[11  2] ; [86 20],[10.59663866  2.40336134] ; [86.40336134 19.59663866],0
p7,1,0.795432,0.067217,[4 9] ; [29 77],[3.60504202 9.39495798] ; [29.39495798 76.60504202],0
b5,1,0.813483,0.055666,[7 6] ; [63 47],[7.39837398 5.60162602] ; [62.60162602 47.39837398],0
d4,1,0.835712,0.043007,[9 4] ; [73 37],[8.66666667 4.33333333] ; [73.33333333 36.66666667],0
v3,1,0.840967,0.040263,[3 8] ; [26 80],[2.72649573 8.27350427] ; [26.27350427 79.72649573],0
p1,1,0.867281,0.027927,[ 1 12] ; [ 10 100],[ 1.16260163 11.83739837] ; [  9.83739837 100.16260163],0
p8,1,0.893367,0.017968,[ 3 10] ; [27 82],[3.19672131 9.80327869] ; [26.80327869 82.19672131],0
n5,1,0.920028,0.01008,[8 5] ; [68 40],[8.16528926 4.83471074] ; [67.83471074 40.16528926],0
s1,1,0.929433,0.007843,[ 1 12] ; [ 9 98],[ 1.08333333 11.91666667] ; [ 8.91666667 98.08333333],0
b4,1,0.988555,0.000206,[7 6] ; [59 51],[6.97560976 6.02439024] ; [59.02439024 50.97560976],0
