Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,58.284073,[258   8] ; [31 17],[244.82165605  21.17834395] ; [44.17834395  3.82165605],1
n6,1,0.001145,10.577768,[238  23] ; [36 12],[231.4368932  29.5631068] ; [42.5631068  5.4368932],0
n4,1,0.00209,9.469068,[233  32] ; [34 14],[226.0543131  38.9456869] ; [40.9456869  7.0543131],0
u1,1,0.003059,8.771744,[ 76 190] ; [ 4 44],[ 67.77070064 198.22929936] ; [12.22929936 35.77070064],0
d3,1,0.003173,8.705357,[198  66] ; [26 22],[189.53846154  74.46153846] ; [34.46153846 13.53846154],0
a2,1,0.00477,7.964728,[ 87 179] ; [ 6 42],[ 78.78343949 187.21656051] ; [14.21656051 33.78343949],0
r3,1,0.00489,7.919717,[258   6] ; [43  5],[254.69230769   9.30769231] ; [46.30769231  1.69230769],0
a4,1,0.005129,7.833544,[147 119] ; [16 32],[138.08280255 127.91719745] ; [24.91719745 23.08280255],0
d1,1,0.006943,7.287664,[186  80] ; [24 24],[177.89808917  88.10191083] ; [32.10191083 15.89808917],0
s4,1,0.006976,7.279257,[ 61 203] ; [20 28],[ 68.53846154 195.46153846] ; [12.46153846 35.53846154],0
d2,1,0.007864,7.064153,[159 105] ; [19 29],[150.61538462 113.38461538] ; [27.38461538 20.61538462],0
a5,1,0.018925,5.508432,[217  49] ; [32 16],[210.93630573  55.06369427] ; [38.06369427  9.93630573],0
s6,1,0.02071,5.351028,[244  19] ; [37  8],[239.94480519  23.05519481] ; [41.05519481  3.94480519],0
a3,1,0.021793,5.262246,[224  41] ; [34 14],[218.43450479  46.56549521] ; [39.56549521  8.43450479],0
n5,1,0.029701,4.726517,[225  38] ; [35 13],[219.87138264  43.12861736] ; [40.12861736  7.87138264],0
r2,1,0.031314,4.635674,[261   4] ; [42  3],[259.01612903   5.98387097] ; [43.98387097  1.01612903],0
a7,1,0.031329,4.63487,[191  75] ; [27 21],[184.67515924  81.32484076] ; [33.32484076 14.67515924],0
v4,1,0.037599,4.323051,[261   4] ; [44  3],[259.05448718   5.94551282] ; [45.94551282  1.05448718],0
d4,1,0.047247,3.936587,[231  32] ; [37 11],[226.63665595  36.36334405] ; [41.36334405  6.63665595],0
p8,1,0.053539,3.727,[154 108] ; [20 26],[148.01298701 113.98701299] ; [25.98701299 20.01298701],0
d5,1,0.055919,3.654468,[226  37] ; [36 12],[221.56270096  41.43729904] ; [40.43729904  7.56270096],0
v1,1,0.099381,2.715456,[161  99] ; [22 23],[156. 104.] ; [27. 18.],0
p12,1,0.105176,2.625246,[ 32 233] ; [ 2 46],[ 28.78594249 236.21405751] ; [ 5.21405751 42.78594249],0
b5,1,0.111894,2.527264,[156 110] ; [34 14],[160.95541401 105.04458599] ; [29.04458599 18.95541401],0
a6,1,0.12325,2.375528,[173  90] ; [26 22],[168.28617363  94.71382637] ; [30.71382637 17.28617363],0
v2,1,0.129099,2.303301,[165  93] ; [24 22],[160.40131579  97.59868421] ; [28.59868421 17.40131579],0
p5,1,0.13427,2.242429,[ 45 217] ; [ 4 43],[ 41.54692557 220.45307443] ; [ 7.45307443 39.54692557],0
v3,1,0.147227,2.100754,[121 133] ; [17 30],[116.45182724 137.54817276] ; [21.54817276 25.45182724],0
a8,1,0.181525,1.785096,[ 46 195] ; [ 5 41],[ 42.82578397 198.17421603] ; [ 8.17421603 37.82578397],0
p10,1,0.272972,1.201752,[231  34] ; [39  9],[228.5942492  36.4057508] ; [41.4057508  6.5942492],0
s3,1,0.302859,1.061563,[243  21] ; [42  6],[241.15384615  22.84615385] ; [43.84615385  4.15384615],0
p9,1,0.327984,0.95684,[242  22] ; [41  6],[240.23151125  23.76848875] ; [42.76848875  4.23151125],0
b2,1,0.343877,0.895924,[ 78 101] ; [13 24],[ 75.41203704 103.58796296] ; [15.58796296 21.41203704],0
b3,1,0.343877,0.895924,[ 78 101] ; [13 24],[ 75.41203704 103.58796296] ; [15.58796296 21.41203704],0
s8,1,0.378327,0.776131,[193  71] ; [38 10],[195.46153846  68.53846154] ; [35.53846154 12.46153846],0
u4,1,0.386333,0.750453,[ 13 253] ; [ 1 47],[ 11.85987261 254.14012739] ; [ 2.14012739 45.85987261],0
p7,1,0.390686,0.736804,[183  73] ; [30 16],[180.55629139  75.44370861] ; [32.44370861 13.55629139],0
p4,1,0.440156,0.595875,[180  84] ; [30 18],[177.69230769  86.30769231] ; [32.30769231 15.69230769],0
p6,1,0.504523,0.44541,[126 137] ; [25 22],[128.10645161 134.89354839] ; [22.89354839 24.10645161],0
p2,1,0.571929,0.319466,[229  36] ; [40  8],[227.74760383  37.25239617] ; [41.25239617  6.74760383],0
a1,1,0.695562,0.15313,[ 18 248] ; [ 4 44],[ 18.63694268 247.36305732] ; [ 3.36305732 44.63694268],0
n3,1,0.714155,0.134162,[36 13] ; [11  5],[35.43076923 13.56923077] ; [11.56923077  4.43076923],0
p1,1,0.791426,0.069939,[ 31 233] ; [ 5 43],[ 30.46153846 233.53846154] ; [ 5.53846154 42.46153846],0
b1,1,0.794065,0.06814,[111 155] ; [21 27],[111.82165605 154.17834395] ; [20.17834395 27.82165605],0
s5,1,0.846154,0.037647,[135 119] ; [23 19],[135.58108108 118.41891892] ; [22.41891892 19.58108108],0
u3,1,0.861693,0.030352,[31 11] ; [10  4],[30.75 11.25] ; [10.25  3.75],0
n1,1,0.875371,0.024599,[25 24] ; [8 7],[25.265625 23.734375] ; [7.734375 7.265625],0
b4,1,0.878018,0.023557,[152 114] ; [28 20],[152.48407643 113.51592357] ; [27.51592357 20.48407643],0
u2,1,0.90521,0.014181,[25 15] ; [9 5],[25.18518519 14.81481481] ; [8.81481481 5.18518519],0
p11,1,0.926184,0.008583,[209  57] ; [38 10],[209.24203822  56.75796178] ; [37.75796178 10.24203822],0
s1,1,0.9557,0.003086,[ 17 246] ; [ 3 45],[ 16.91318328 246.08681672] ; [ 3.08681672 44.91318328],0
n2,1,0.972676,0.001173,[40  9] ; [13  3],[39.95384615  9.04615385] ; [13.04615385  2.95384615],0
p3,1,0.980596,0.000592,[148 116] ; [27 21],[148.07692308 115.92307692] ; [26.92307692 21.07692308],0
