Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,46.153669,[336  10] ; [42 15],[324.53598015  21.46401985] ; [53.46401985  3.53598015],1
p8,1,0.000115,14.876073,[247  99] ; [26 31],[234.38709677 111.61290323] ; [38.61290323 18.38709677],1
r3,1,0.000439,12.358104,[337   9] ; [49  7],[332.22885572  13.77114428] ; [53.77114428  2.22885572],1
n6,1,0.005281,7.780542,[316  32] ; [43 12],[310.00496278  37.99503722] ; [48.99503722  6.00496278],0
b1,1,0.005842,7.598468,[134 214] ; [33 24],[143.4962963 204.5037037] ; [23.5037037 33.4962963],0
n1,1,0.011034,6.45991,[16 32] ; [10  4],[20.12903226 27.87096774] ; [5.87096774 8.12903226],0
p7,1,0.011436,6.396269,[275  69] ; [37 20],[267.65087282  76.34912718] ; [44.34912718 12.65087282],0
v4,1,0.029737,4.724405,[336  10] ; [52  5],[333.12158809  12.87841191] ; [54.87841191  2.12158809],0
p2,1,0.037892,4.309864,[316  30] ; [47 10],[311.65756824  34.34243176] ; [51.34243176  5.65756824],0
u3,1,0.05238,3.763603,[47 30] ; [10  1],[49.875 27.125] ; [7.125 3.875],0
b5,1,0.055834,3.656989,[191 157] ; [39 18],[197.62962963 150.37037037] ; [32.37037037 24.62962963],0
n5,1,0.059154,3.560945,[289  58] ; [40 15],[283.98756219  63.01243781] ; [45.01243781  9.98756219],0
s7,1,0.088169,2.907493,[192 139] ; [36 15],[197.56020942 133.43979058] ; [30.43979058 20.56020942],0
b3,1,0.094545,2.795239,[103 132] ; [ 8 21],[ 98.80681818 136.19318182] ; [12.19318182 16.80681818],0
b2,1,0.094545,2.795239,[103 132] ; [ 8 21],[ 98.80681818 136.19318182] ; [12.19318182 16.80681818],0
s5,1,0.094945,2.788467,[135 198] ; [27 24],[140.484375 192.515625] ; [21.515625 29.484375],0
v3,1,0.100914,2.691037,[158 177] ; [19 35],[152.42930591 182.57069409] ; [24.57069409 29.42930591],0
a6,1,0.102344,2.668636,[250  97] ; [35 22],[244.78960396 102.21039604] ; [40.21039604 16.78960396],0
d2,1,0.122804,2.381191,[181 166] ; [36 21],[186.38366337 160.61633663] ; [30.61633663 26.38366337],0
n4,1,0.133619,2.249949,[295  53] ; [43 13],[291.14851485  56.85148515] ; [46.85148515  9.14851485],0
