Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,34.494939,[120  47] ; [32 61],[97.63076923 69.36923077] ; [54.36923077 38.63076923],1
v3,1,8.1e-05,15.530537,[86 79] ; [26 70],[70.8045977 94.1954023] ; [41.1954023 54.8045977],1
p10,1,0.000979,10.867003,[157  11] ; [76 19],[148.8365019  19.1634981] ; [84.1634981 10.8365019],1
n5,1,0.001299,10.343618,[150  20] ; [69 26],[140.49056604  29.50943396] ; [78.50943396 16.49056604],0
n4,1,0.002222,9.356221,[153  17] ; [73 23],[144.43609023  25.56390977] ; [81.56390977 14.43609023],0
d5,1,0.002885,8.878518,[147  21] ; [70 26],[138.09090909  29.90909091] ; [78.90909091 17.09090909],0
s8,1,0.004486,8.075962,[107  62] ; [43 52],[96.02272727 72.97727273] ; [53.97727273 41.02272727],0
d1,1,0.009002,6.82251,[116  54] ; [50 46],[106.09022556  63.90977444] ; [59.90977444 36.09022556],0
p9,1,0.01073,6.509435,[161   8] ; [83 13],[155.60754717  13.39245283] ; [88.39245283  7.60754717],0
n1,1,0.014525,5.973165,[15 11] ; [ 6 19],[10.70588235 15.29411765] ; [10.29411765 14.70588235],0
b4,1,0.022594,5.199422,[111  59] ; [49 47],[102.2556391  67.7443609] ; [57.7443609 38.2556391],0
r1,1,0.028057,4.824568,[143  27] ; [70 26],[136.12781955  33.87218045] ; [76.87218045 19.12781955],0
d4,1,0.031432,4.629209,[148  20] ; [75 21],[141.90909091  26.09090909] ; [81.09090909 14.90909091],0
s5,1,0.042307,4.122879,[80 84] ; [32 58],[72.31496063 91.68503937] ; [39.68503937 50.31496063],0
a5,1,0.051961,3.777031,[135  35] ; [66 30],[128.45864662  41.54135338] ; [72.54135338 23.45864662],0
d3,1,0.077717,3.112003,[128  41] ; [63 33],[121.80754717  47.19245283] ; [69.19245283 26.80754717],0
p4,1,0.08221,3.020651,[146  23] ; [75 21],[140.93962264  28.06037736] ; [80.06037736 15.93962264],0
b5,1,0.08891,2.894002,[105  65] ; [49 47],[98.42105263 71.57894737] ; [55.57894737 40.42105263],0
p8,1,0.097503,2.745922,[131  37] ; [66 30],[125.36363636  42.63636364] ; [71.63636364 24.36363636],0
a7,1,0.112047,2.525105,[128  41] ; [64 32],[122.44528302  46.55471698] ; [69.55471698 26.44528302],0
n3,1,0.113071,2.510769,[14 11] ; [20  6],[16.66666667  8.33333333] ; [17.33333333  8.66666667],0
u1,1,0.126316,2.337199,[ 40 130] ; [15 81],[ 35.15037594 134.84962406] ; [19.84962406 76.15037594],0
r4,1,0.178018,1.814094,[160  10] ; [86 10],[157.21804511  12.78195489] ; [88.78195489  7.21804511],0
n6,1,0.19811,1.65625,[156  13] ; [84 12],[153.05660377  15.94339623] ; [86.94339623  9.05660377],0
d2,1,0.226288,1.464045,[87 82] ; [42 54],[82.26792453 86.73207547] ; [46.73207547 49.26792453],0
p3,1,0.235466,1.407535,[116  53] ; [59 37],[111.60377358  57.39622642] ; [63.39622642 32.60377358],0
s7,1,0.252833,1.307583,[102  61] ; [52 42],[97.67315175 65.32684825] ; [56.32684825 37.67315175],0
p7,1,0.267942,1.227251,[149  19] ; [78 15],[146.11494253  21.88505747] ; [80.88505747 12.11494253],0
s4,1,0.27636,1.184906,[ 29 139] ; [21 71],[ 32.30769231 135.69230769] ; [17.69230769 74.30769231],0
a3,1,0.291145,1.11432,[128  41] ; [67 29],[124.35849057  44.64150943] ; [70.64150943 25.35849057],0
s6,1,0.325488,0.966767,[129  38] ; [66 26],[125.73359073  41.26640927] ; [69.26640927 22.73359073],0
v4,1,0.396709,0.718278,[166   4] ; [91  4],[164.86792453   5.13207547] ; [92.13207547  2.86792453],0
r2,1,0.421693,0.645592,[162   7] ; [88  6],[160.64638783   8.35361217] ; [89.35361217  4.64638783],0
a2,1,0.465102,0.53359,[ 44 126] ; [21 75],[ 41.54135338 128.45864662] ; [23.45864662 72.54135338],0
s2,1,0.529624,0.395113,[101  68] ; [53 42],[98.58333333 70.41666667] ; [55.41666667 39.58333333],0
p5,1,0.559844,0.339975,[ 37 133] ; [18 78],[ 35.15037594 134.84962406] ; [19.84962406 76.15037594],0
b2,1,0.649954,0.205958,[57 63] ; [25 32],[55.59322034 64.40677966] ; [26.40677966 30.59322034],0
b3,1,0.649954,0.205958,[57 63] ; [25 32],[55.59322034 64.40677966] ; [26.40677966 30.59322034],0
a4,1,0.657848,0.196148,[84 85] ; [45 51],[82.26792453 86.73207547] ; [46.73207547 49.26792453],0
s3,1,0.735866,0.113793,[99 69] ; [58 37],[100.28897338  67.71102662] ; [56.71102662 38.28897338],0
n2,1,0.748774,0.102564,[19  7] ; [20  6],[19.5  6.5] ; [19.5  6.5],0
