Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,100.487238,[321  29] ; [21 33],[296.28712871  53.71287129] ; [45.71287129  8.28712871],1
n6,1,4.3e-05,16.744208,[319  30] ; [40 15],[310.12623762  38.87376238] ; [48.87376238  6.12623762],1
s8,1,4.4e-05,16.676362,[222 127] ; [19 36],[208.19059406 140.80940594] ; [32.80940594 22.19059406],1
p11,1,5.1e-05,16.408531,[297  54] ; [34 21],[286.16009852  64.83990148] ; [44.83990148 10.16009852],1
n5,1,0.000206,13.778807,[316  34] ; [40 15],[307.65432099  42.34567901] ; [48.34567901  6.65432099],1
s2,1,0.000239,13.493353,[287  64] ; [33 22],[276.65024631  74.34975369] ; [43.34975369 11.65024631],1
s6,1,0.000413,12.471824,[295  47] ; [37 18],[286.00503778  55.99496222] ; [45.99496222  9.00503778],1
d4,1,0.000422,12.432706,[300  48] ; [37 18],[291.00744417  56.99255583] ; [45.99255583  9.00744417],1
p2,1,0.000769,11.315106,[308  42] ; [39 16],[299.87654321  50.12345679] ; [47.12345679  7.87654321],1
p3,1,0.001116,10.623704,[206 144] ; [19 35],[194.92574257 155.07425743] ; [30.07425743 23.92574257],0
r3,1,0.001379,10.233506,[338  11] ; [48  7],[333.45049505  15.54950495] ; [52.54950495  2.45049505],0
p4,1,0.001915,9.628853,[234 115] ; [25 30],[223.74009901 125.25990099] ; [35.25990099 19.74009901],0
v4,1,0.002119,9.443434,[337  12] ; [47  7],[332.54590571  16.45409429] ; [51.45409429  2.54590571],0
p8,1,0.002296,9.296295,[197 151] ; [19 36],[186.52109181 161.47890819] ; [29.47890819 25.52109181],0
b1,1,0.002576,9.085544,[141 210] ; [34 21],[151.29310345 199.70689655] ; [23.70689655 31.29310345],0
v2,1,0.003184,8.69885,[200 137] ; [20 33],[190.1025641 146.8974359] ; [29.8974359 23.1025641],0
s7,1,0.003847,8.35482,[246  95] ; [26 24],[237.2173913 103.7826087] ; [34.7826087 15.2173913],0
s5,1,0.006715,7.347723,[144 186] ; [13 41],[134.921875 195.078125] ; [22.078125 31.921875],0
r2,1,0.01539,5.871312,[335   9] ; [50  5],[331.92982456  12.07017544] ; [53.07017544  1.92982456],0
r4,1,0.016226,5.778258,[327  24] ; [46  9],[322.47044335  28.52955665] ; [50.52955665  4.47044335],0
p6,1,0.017573,5.638183,[156 191] ; [15 39],[147.97256858 199.02743142] ; [23.02743142 30.97256858],0
d1,1,0.0187,5.529387,[230 121] ; [27 28],[222.18472906 128.81527094] ; [34.81527094 20.18472906],0
d5,1,0.019357,5.468943,[292  56] ; [39 16],[285.82630273  62.17369727] ; [45.17369727  9.82630273],0
a4,1,0.02609,4.950061,[174 177] ; [18 36],[166.4 184.6] ; [25.6 28.4],0
p7,1,0.030197,4.698057,[239 104] ; [29 24],[232.13131313 110.86868687] ; [35.86868687 17.13131313],0
a3,1,0.036826,4.358458,[274  76] ; [36 19],[267.90123457  82.09876543] ; [42.09876543 12.90123457],0
a5,1,0.046287,3.971137,[273  78] ; [36 19],[267.14039409  83.85960591] ; [41.85960591 13.14039409],0
a2,1,0.070476,3.271903,[ 98 253] ; [ 9 46],[ 92.50492611 258.49507389] ; [14.49507389 40.50492611],0
a6,1,0.135899,2.223787,[232 116] ; [31 24],[227.10669975 120.89330025] ; [35.89330025 19.10669975],0
s1,1,0.140929,2.167784,[ 16 332] ; [ 5 48],[ 18.2244389 329.7755611] ; [ 2.7755611 50.2244389],0
v1,1,0.153745,2.034694,[194 143] ; [26 29],[189.13265306 147.86734694] ; [30.86734694 24.13265306],0
a7,1,0.161151,1.963392,[249 101] ; [34 21],[244.56790123 105.43209877] ; [38.43209877 16.56790123],0
b2,1,0.172887,1.857733,[ 90 137] ; [10 26],[ 86.31178707 140.68821293] ; [13.68821293 22.31178707],0
b3,1,0.172887,1.857733,[ 90 137] ; [10 26],[ 86.31178707 140.68821293] ; [13.68821293 22.31178707],0
p5,1,0.19122,1.708189,[ 55 292] ; [ 5 50],[ 51.79104478 295.20895522] ; [ 8.20895522 46.79104478],0
d2,1,0.214433,1.541243,[190 159] ; [25 30],[185.73019802 163.26980198] ; [29.26980198 25.73019802],0
a8,1,0.256259,1.288854,[ 60 269] ; [ 6 45],[ 57.14210526 271.85789474] ; [ 8.85789474 42.14210526],0
u1,1,0.37005,0.803496,[ 76 275] ; [ 9 46],[ 73.48522167 277.51477833] ; [11.51477833 43.48522167],0
n2,1,0.444859,0.583717,[50 10] ; [12  4],[48.94736842 11.05263158] ; [13.05263158  2.94736842],0
v3,1,0.474518,0.511435,[149 189] ; [21 33],[146.58163265 191.41836735] ; [23.41836735 30.58163265],0
u4,1,0.476117,0.507744,[ 13 338] ; [ 1 54],[ 12.10344828 338.89655172] ; [ 1.89655172 53.10344828],0
n1,1,0.488074,0.480769,[30 30] ; [9 6],[31.2 28.8] ; [7.8 7.2],0
