Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,28.599936,[142 134] ; [49  5],[159.74545455 116.25454545] ; [31.25454545 22.74545455],1
p1,1,1.1e-05,19.356205,[ 21 259] ; [15 39],[ 30.17964072 249.82035928] ; [ 5.82035928 48.17964072],1
p4,1,2.4e-05,17.823816,[178 103] ; [50  4],[191.24776119  89.75223881] ; [36.75223881 17.24776119],1
p12,1,9.4e-05,15.257279,[ 25 255] ; [15 39],[ 33.53293413 246.46706587] ; [ 6.46706587 47.53293413],1
p3,1,9.6e-05,15.211582,[149 133] ; [44 10],[161.98214286 120.01785714] ; [31.01785714 22.98214286],1
p6,1,0.000144,14.455331,[119 161] ; [37 15],[131.56626506 148.43373494] ; [24.43373494 27.56626506],1
s1,1,0.000474,12.213397,[  7 271] ; [ 7 47],[ 11.72289157 266.27710843] ; [ 2.27710843 51.72289157],1
b5,1,0.001423,10.175396,[185  97] ; [23 31],[174.57142857 107.42857143] ; [33.42857143 20.57142857],0
a1,1,0.001467,10.119186,[ 11 271] ; [ 8 46],[ 15.94642857 266.05357143] ; [ 3.05357143 50.94642857],0
s7,1,0.002077,9.480145,[209  61] ; [49  2],[217.00934579  52.99065421] ; [40.99065421 10.00934579],0
s5,1,0.002425,9.196639,[122 151] ; [34 16],[131.85139319 141.14860681] ; [24.14860681 25.85139319],0
p7,1,0.004843,7.937006,[183  90] ; [45  7],[191.52  81.48] ; [36.48 15.52],0
n4,1,0.009481,6.729968,[223  57] ; [51  3],[229.7005988  50.2994012] ; [44.2994012  9.7005988],0
v1,1,0.010473,6.552593,[159 112] ; [41 12],[167.28395062 103.71604938] ; [32.71604938 20.28395062],0
n5,1,0.013137,6.150608,[219  62] ; [50  4],[225.63880597  55.36119403] ; [43.36119403 10.63880597],0
v3,1,0.01518,5.895424,[114 156] ; [32 21],[122.04334365 147.95665635] ; [23.95665635 29.04334365],0
u4,1,0.040932,4.178847,[  9 273] ; [ 5 49],[ 11.75 270.25] ; [ 2.25 51.75],0
a6,1,0.041434,4.15816,[196  85] ; [30 24],[189.57014925  91.42985075] ; [36.42985075 17.57014925],0
a2,1,0.091023,2.856194,[ 84 198] ; [10 44],[ 78.89285714 203.10714286] ; [15.10714286 38.89285714],0
n1,1,0.148179,2.090902,[24 37] ; [9 6],[26.48684211 34.51315789] ; [6.51315789 8.48684211],0
p2,1,0.182815,1.774594,[235  46] ; [49  5],[238.22089552  42.77910448] ; [45.77910448  8.22089552],0
n6,1,0.23381,1.41753,[243  37] ; [50  4],[245.62874251  34.37125749] ; [47.37125749  6.62874251],0
s3,1,0.242071,1.368492,[218  61] ; [46  8],[221.18918919  57.81081081] ; [42.81081081 11.18918919],0
a3,1,0.270777,1.212805,[215  66] ; [45  9],[218.08955224  62.91044776] ; [41.91044776 12.08955224],0
b3,1,0.274265,1.195289,[ 71 115] ; [19 21],[ 74.07079646 111.92920354] ; [15.92920354 24.07079646],0
b2,1,0.274265,1.195289,[ 71 115] ; [19 21],[ 74.07079646 111.92920354] ; [15.92920354 24.07079646],0
u3,1,0.274918,1.192042,[49 18] ; [5 4],[47.60526316 19.39473684] ; [6.39473684 2.60526316],0
u1,1,0.319033,0.992908,[ 70 212] ; [10 44],[ 67.14285714 214.85714286] ; [12.85714286 41.14285714],0
p11,1,0.329678,0.95016,[224  58] ; [46  8],[226.60714286  55.39285714] ; [43.39285714 10.60714286],0
