Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.000625,11.698925,[35 21] ; [70 10],[43.23529412 12.76470588] ; [61.76470588 18.23529412],1
p11,1,0.001032,10.768704,[18 39] ; [48 32],[27.45985401 29.54014599] ; [38.54014599 41.45985401],0
r3,1,0.003657,8.446855,[36 21] ; [67 12],[43.16911765 13.83088235] ; [59.83088235 19.16911765],0
r4,1,0.006561,7.389511,[30 27] ; [60 20],[37.44525547 19.55474453] ; [52.55474453 27.44525547],0
s6,1,0.022534,5.204087,[14 43] ; [34 44],[20.26666667 36.73333333] ; [27.73333333 50.26666667],0
p8,1,0.07879,3.089677,[ 7 50] ; [19 59],[10.97777778 46.02222222] ; [15.02222222 62.97777778],0
s8,1,0.091114,2.854581,[ 5 52] ; [15 63],[ 8.44444444 48.55555556] ; [11.55555556 66.44444444],0
n5,1,0.095851,2.773263,[26 31] ; [48 32],[30.78832117 26.21167883] ; [43.21167883 36.78832117],0
n2,1,0.137121,2.209979,[12 15] ; [21 12],[14.85 12.15] ; [18.15 14.85],0
b5,1,0.145479,2.119031,[30 27] ; [52 28],[34.11678832 22.88321168] ; [47.88321168 32.11678832],0
u1,1,0.154257,2.029638,[ 3 54] ; [10 70],[ 5.40875912 51.59124088] ; [ 7.59124088 72.40875912],0
r2,1,0.174027,1.847911,[44 12] ; [69 10],[46.87407407  9.12592593] ; [66.12592593 12.87407407],0
s1,1,0.213481,1.547664,[ 5 51] ; [ 3 76],[ 3.31851852 52.68148148] ; [ 4.68148148 74.31851852],0
a1,1,0.218422,1.514711,[ 7 50] ; [ 5 75],[ 4.99270073 52.00729927] ; [ 7.00729927 72.99270073],0
a6,1,0.220378,1.501907,[36 20] ; [43 37],[32.52941176 23.47058824] ; [46.47058824 33.52941176],0
v3,1,0.244551,1.354167,[10 42] ; [22 56],[12.8 39.2] ; [19.2 58.8],0
s5,1,0.263338,1.251122,[ 6 49] ; [14 64],[ 8.27067669 46.72932331] ; [11.72932331 66.27067669],0
s3,1,0.282786,1.153652,[23 33] ; [25 53],[20.05970149 35.94029851] ; [27.94029851 50.05970149],0
u2,1,0.32522,0.967838,[11  9] ; [14 20],[ 9.25925926 10.74074074] ; [15.74074074 18.25925926],0
p9,1,0.36128,0.833437,[16 41] ; [26 47],[18.41538462 38.58461538] ; [23.58461538 49.41538462],0
p2,1,0.426868,0.631331,[26 31] ; [42 38],[28.2919708 28.7080292] ; [39.7080292 40.2919708],0
a3,1,0.441371,0.592715,[36 20] ; [45 33],[33.85074627 22.14925373] ; [47.14925373 30.85074627],0
s2,1,0.457944,0.550915,[12 45] ; [21 58],[13.83088235 43.16911765] ; [19.16911765 59.83088235],0
p7,1,0.459727,0.546559,[17 40] ; [28 50],[19. 38.] ; [26. 52.],0
b1,1,0.461414,0.542461,[30 27] ; [37 43],[27.87591241 29.12408759] ; [39.12408759 40.87591241],0
s7,1,0.514193,0.425524,[10 40] ; [19 57],[11.50793651 38.49206349] ; [17.49206349 58.50793651],0
n4,1,0.523079,0.407818,[34 23] ; [52 28],[35.7810219 21.2189781] ; [50.2189781 29.7810219],0
p6,1,0.531357,0.391795,[ 7 48] ; [13 65],[ 8.27067669 46.72932331] ; [11.72932331 66.27067669],0
d5,1,0.566023,0.329382,[37 19] ; [49 31],[35.41176471 20.58823529] ; [50.58823529 29.41176471],0
v2,1,0.568515,0.325173,[17 37] ; [29 51],[18.53731343 35.46268657] ; [27.46268657 52.53731343],0
d1,1,0.602784,0.270817,[21 36] ; [33 47],[22.46715328 34.53284672] ; [31.53284672 48.46715328],0
p3,1,0.609484,0.260927,[11 45] ; [13 67],[ 9.88235294 46.11764706] ; [14.11764706 65.88235294],0
p1,1,0.614123,0.254215,[ 4 52] ; [ 4 75],[ 3.31851852 52.68148148] ; [ 4.68148148 74.31851852],0
n3,1,0.619644,0.246368,[14 11] ; [20 12],[14.9122807 10.0877193] ; [19.0877193 12.9122807],0
r1,1,0.634355,0.226202,[36 21] ; [53 26],[37.30147059 19.69852941] ; [51.69852941 27.30147059],0
a7,1,0.645578,0.211521,[34 23] ; [44 35],[32.69117647 24.30882353] ; [45.30882353 33.69117647],0
s4,1,0.645661,0.211415,[ 8 49] ; [ 9 70],[ 7.125 49.875] ; [ 9.875 69.125],0
b4,1,0.651442,0.204087,[32 25] ; [48 32],[33.28467153 23.71532847] ; [46.71532847 33.28467153],0
a4,1,0.708411,0.139869,[23 34] ; [29 49],[21.95555556 35.04444444] ; [30.04444444 47.95555556],0
u3,1,0.725837,0.122969,[ 8 13] ; [15 20],[ 8.625 12.375] ; [14.375 20.625],0
b3,1,0.743105,0.107416,[10 21] ; [15 37],[ 9.3373494 21.6626506] ; [15.6626506 36.3373494],0
b2,1,0.743105,0.107416,[10 21] ; [15 37],[ 9.3373494 21.6626506] ; [15.6626506 36.3373494],0
a8,1,0.761318,0.092264,[ 6 49] ; [ 9 62],[ 6.54761905 48.45238095] ; [ 8.45238095 62.54761905],0
u4,1,0.768811,0.086395,[ 1 56] ; [ 2 78],[ 1.24817518 55.75182482] ; [ 1.75182482 78.24817518],0
p12,1,0.780151,0.077909,[ 1 55] ; [ 2 78],[ 1.23529412 54.76470588] ; [ 1.76470588 78.23529412],0
n1,1,0.785943,0.073757,[ 9 17] ; [10 22],[ 8.51724138 17.48275862] ; [10.48275862 21.51724138],0
d4,1,0.823234,0.049902,[38 17] ; [56 23],[38.58208955 16.41791045] ; [55.41791045 23.58208955],0
a5,1,0.827363,0.047561,[31 26] ; [42 38],[30.37226277 26.62773723] ; [42.62773723 37.37226277],0
v1,1,0.834667,0.043564,[19 38] ; [27 50],[19.56716418 37.43283582] ; [26.43283582 50.56716418],0
a2,1,0.857026,0.032458,[10 47] ; [15 65],[10.40145985 46.59854015] ; [14.59854015 65.40145985],0
d2,1,0.862469,0.030009,[25 31] ; [36 42],[25.49253731 30.50746269] ; [35.50746269 42.49253731],0
d3,1,0.950945,0.003785,[27 29] ; [39 41],[27.17647059 28.82352941] ; [38.82352941 41.17647059],0
