Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,56.016577,[ 13 150] ; [32 28],[ 32.89237668 130.10762332] ; [12.10762332 47.89237668],1
s8,1,0.00183,9.712781,[ 26 138] ; [21 39],[ 34.41071429 129.58928571] ; [12.58928571 47.41071429],0
s7,1,0.058573,3.577337,[ 32 122] ; [19 38],[ 37.22274882 116.77725118] ; [13.77725118 43.22274882],0
n1,1,0.061866,3.486631,[17 30] ; [9 5],[20.03278689 26.96721311] ; [5.96721311 8.03278689],0
r2,1,0.067694,3.338077,[139  23] ; [55  3],[142.85454545  19.14545455] ; [51.14545455  6.85454545],0
n2,1,0.082289,3.019103,[31 17] ; [14  2],[33.75 14.25] ; [11.25  4.75],0
p5,1,0.099348,2.715982,[ 13 151] ; [ 1 56],[ 10.38914027 153.61085973] ; [ 3.61085973 53.38914027],0
a2,1,0.10652,2.605108,[ 38 126] ; [ 8 52],[ 33.67857143 130.32142857] ; [12.32142857 47.67857143],0
a4,1,0.136349,2.218684,[78 85] ; [22 38],[73.0941704 89.9058296] ; [26.9058296 33.0941704],0
p1,1,0.174219,1.846257,[ 18 146] ; [ 3 57],[ 15.375 148.625] ; [ 5.625 54.375],0
r4,1,0.190771,1.711654,[120  44] ; [49 11],[123.73214286  40.26785714] ; [45.26785714 14.73214286],0
b5,1,0.210084,1.570848,[92 72] ; [28 32],[87.85714286 76.14285714] ; [32.14285714 27.85714286],0
d3,1,0.218,1.517486,[91 72] ; [39 21],[95.02242152 67.97757848] ; [34.97757848 25.02242152],0
n6,1,0.255619,1.292333,[135  27] ; [46 14],[132.08108108  29.91891892] ; [48.91891892 11.08108108],0
p10,1,0.275295,1.19017,[118  44] ; [48 12],[121.13513514  40.86486486] ; [44.86486486 15.13513514],0
b4,1,0.277212,1.180708,[85 79] ; [36 24],[88.58928571 75.41071429] ; [32.41071429 27.58928571],0
a8,1,0.281773,1.158517,[ 15 130] ; [ 9 48],[ 17.22772277 127.77227723] ; [ 6.77227723 50.22772277],0
a7,1,0.304026,1.056452,[102  61] ; [42 18],[105.25560538  57.74439462] ; [38.74439462 21.25560538],0
n3,1,0.315615,1.007033,[29 17] ; [13  4],[30.66666667 15.33333333] ; [11.33333333  5.66666667],0
a1,1,0.327346,0.959367,[  8 156] ; [ 5 55],[  9.51785714 154.48214286] ; [ 3.48214286 56.51785714],0
p12,1,0.337902,0.918376,[  4 158] ; [ 3 57],[  5.10810811 156.89189189] ; [ 1.89189189 58.10810811],0
p8,1,0.345907,0.888415,[77 84] ; [24 35],[73.91363636 87.08636364] ; [27.08636364 31.91363636],0
n4,1,0.381146,0.767001,[134  30] ; [52  8],[136.17857143  27.82142857] ; [49.82142857 10.17857143],0
p7,1,0.389796,0.739577,[84 78] ; [35 25],[86.83783784 75.16216216] ; [32.16216216 27.83783784],0
d1,1,0.421577,0.645916,[83 81] ; [34 26],[85.66071429 78.33928571] ; [31.33928571 28.66071429],0
a6,1,0.463925,0.536408,[115  49] ; [39 21],[112.75  51.25] ; [41.25 18.75],0
u1,1,0.493774,0.468293,[ 19 145] ; [ 9 51],[ 20.5 143.5] ; [ 7.5 52.5],0
d5,1,0.511135,0.431743,[122  42] ; [42 18],[120.07142857  43.92857143] ; [43.92857143 16.07142857],0
s1,1,0.577464,0.310353,[  5 158] ; [ 1 58],[  4.40540541 158.59459459] ; [ 1.59459459 57.40540541],0
p6,1,0.578064,0.309375,[ 42 118] ; [18 42],[ 43.63636364 116.36363636] ; [16.36363636 43.63636364],0
r1,1,0.597395,0.278942,[108  55] ; [42 18],[109.64125561  53.35874439] ; [40.35874439 19.64125561],0
s5,1,0.670138,0.18144,[ 21 142] ; [ 6 50],[ 20.09589041 142.90410959] ; [ 6.90410959 49.09589041],0
p9,1,0.673677,0.177331,[121  39] ; [47 13],[122.18181818  37.81818182] ; [45.81818182 14.18181818],0
v2,1,0.694726,0.154016,[77 81] ; [29 27],[78.26168224 79.73831776] ; [27.73831776 28.26168224],0
u2,1,0.731805,0.11746,[24 30] ; [ 8 12],[23.35135135 30.64864865] ; [ 8.64864865 11.35135135],0
v3,1,0.746395,0.104585,[ 59 104] ; [22 35],[ 60.01363636 102.98636364] ; [20.98636364 36.01363636],0
p3,1,0.754252,0.097992,[68 95] ; [26 33],[69.01801802 93.98198198] ; [24.98198198 34.01801802],0
v4,1,0.761436,0.09217,[142  22] ; [52  7],[142.67264574  21.32735426] ; [51.32735426  7.67264574],0
b3,1,0.761704,0.091957,[42 55] ; [18 21],[42.79411765 54.20588235] ; [17.20588235 21.79411765],0
b2,1,0.761704,0.091957,[42 55] ; [18 21],[42.79411765 54.20588235] ; [17.20588235 21.79411765],0
r3,1,0.764793,0.089516,[135  27] ; [51  9],[135.72972973  26.27027027] ; [50.27027027  9.72972973],0
b1,1,0.780356,0.07776,[69 95] ; [24 36],[68.08928571 95.91071429] ; [24.91071429 35.08928571],0
s4,1,0.799232,0.064689,[ 12 152] ; [ 5 55],[ 12.44642857 151.55357143] ; [ 4.55357143 55.44642857],0
v1,1,0.815789,0.054272,[77 85] ; [27 32],[76.23529412 85.76470588] ; [27.76470588 31.23529412],0
d4,1,0.871543,0.026146,[117  46] ; [43 16],[117.47747748  45.52252252] ; [42.52252252 16.47747748],0
u3,1,0.887552,0.019995,[23 32] ; [ 8 12],[22.73333333 32.26666667] ; [ 8.26666667 11.73333333],0
a5,1,0.915281,0.011317,[116  48] ; [42 18],[115.67857143  48.32142857] ; [42.32142857 17.67857143],0
a3,1,0.930716,0.007559,[109  53] ; [40 20],[108.72972973  53.27027027] ; [40.27027027 19.72972973],0
p2,1,0.934697,0.006714,[117  45] ; [43 17],[116.75675676  45.24324324] ; [43.24324324 16.75675676],0
p11,1,0.946356,0.004527,[121  43] ; [44 16],[120.80357143  43.19642857] ; [44.19642857 15.80357143],0
p4,1,0.973881,0.001072,[76 86] ; [28 32],[75.89189189 86.10810811] ; [28.10810811 31.89189189],0
d2,1,0.987981,0.000227,[78 83] ; [29 31],[77.95022624 83.04977376] ; [29.04977376 30.95022624],0
