Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,81.008373,[ 5 32] ; [120  16],[26.73410405 10.26589595] ; [98.26589595 37.73410405],1
u1,1,0.683381,0.166345,[ 2 37] ; [  5 131],[ 1.56 37.44] ; [  5.44 130.56],0
d4,1,0.688133,0.161114,[19 19] ; [73 63],[20.09195402 17.90804598] ; [71.90804598 64.09195402],0
n1,1,0.691345,0.157633,[5 9] ; [ 8 19],[4.43902439 9.56097561] ; [ 8.56097561 18.43902439],0
v2,1,0.753764,0.098395,[16 21] ; [60 70],[16.83832335 20.16167665] ; [59.16167665 70.83832335],0
r2,1,0.783196,0.075711,[35  4] ; [119  16],[34.51724138  4.48275862] ; [119.48275862  15.51724138],0
v3,1,0.805469,0.060652,[13 25] ; [43 91],[12.37209302 25.62790698] ; [43.62790698 90.37209302],0
r1,1,0.815033,0.054727,[28 11] ; [95 41],[27.41142857 11.58857143] ; [95.58857143 40.41142857],0
d3,1,0.856609,0.03265,[16 23] ; [58 78],[16.49142857 22.50857143] ; [57.50857143 78.49142857],0
p6,1,0.883839,0.021347,[13 26] ; [43 91],[12.62427746 26.37572254] ; [43.37572254 90.62427746],0
b4,1,0.888729,0.019576,[22 17] ; [75 61],[21.61714286 17.38285714] ; [75.38285714 60.61714286],0
b3,1,0.894811,0.017482,[ 7 13] ; [30 52],[ 7.25490196 12.74509804] ; [29.74509804 52.25490196],0
b2,1,0.894811,0.017482,[ 7 13] ; [30 52],[ 7.25490196 12.74509804] ; [29.74509804 52.25490196],0
d2,1,0.9531,0.003459,[ 9 30] ; [ 32 104],[ 9.13714286 29.86285714] ; [ 31.86285714 104.13714286],0
a8,1,0.984,0.000402,[ 5 32] ; [ 17 110],[ 4.96341463 32.03658537] ; [ 17.03658537 109.96341463],0
